,Name,"knot_uniformity(5, 8)",expected_gradient_norm,"max_knots_countable(2, 3)","expected_gradient_norm(2, 3)",_runtime,"num_knots(3, 5)","knot_uniformity(0, 2)",_step,_wandb,"knot_entropy(3, 5)","knot_entropy(9, 4)","knot_uniformity(1, 7)","num_knots(7, 9)","smoothness(3, 5)","knot_entropy(7, 9)","expected_gradient_norm(5, 8)","knot_uniformity(4, 6)","max_knots_countable(4, 6)","max_knots_countable(6, 0)","max_knots_countable(0, 2)","max_knots_countable(7, 9)","max_knots_countable(8, 1)",total_max_knots_countable,"expected_gradient_norm(6, 0)",val_loss,"num_knots(9, 4)",total_smoothness,"max_knots_countable(5, 8)",test_accuracy,expected_knot_entropy,"knot_uniformity(7, 9)","max_knots_countable(1, 7)","max_knots_countable(9, 4)","expected_gradient_norm(1, 7)","expected_gradient_norm(8, 1)","num_knots(2, 3)","num_knots(8, 1)","knot_uniformity(6, 0)","knot_uniformity(8, 1)",expected_knot_uniformity,total_num_knots,"smoothness(2, 3)",trainer/global_step,"knot_uniformity(9, 4)",epoch,test_loss,"smoothness(8, 1)","smoothness(9, 4)","knot_entropy(0, 2)","knot_uniformity(2, 3)","knot_entropy(8, 1)","expected_gradient_norm(4, 6)","expected_gradient_norm(9, 4)",_timestamp,"smoothness(1, 7)","knot_entropy(5, 8)","expected_gradient_norm(7, 9)",val_accuracy,"smoothness(7, 9)","knot_entropy(1, 7)","knot_uniformity(3, 5)","expected_gradient_norm(0, 2)","num_knots(1, 7)","num_knots(6, 0)","knot_entropy(6, 0)","smoothness(5, 8)","smoothness(6, 0)","knot_entropy(2, 3)","knot_entropy(4, 6)","max_knots_countable(3, 5)","num_knots(0, 2)","num_knots(4, 6)","smoothness(4, 6)","expected_gradient_norm(3, 5)","num_knots(5, 8)","smoothness(0, 2)",cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,plot_knots,log_results,min_step_eps,weight_decay,hidden_layers,learning_rate,evaluate_batch_size,random_init_weights,hidden_group_channels,sanity_check_equivariance,ctrl_points_per_interpolation
585,fast-sweep-1815,0.0010969203029485943,1.5947544574737549,2197344.0,1.7257757186889648,26.385201930999756,473.0,0.00022988007859416093,13,{'runtime': 25},-0.4335676994125324,-1.0150150519495087,0.00044813203118788345,421.0,875.0383096283222,-0.4730337933210569,1.390282392501831,0.00023899341999909985,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,1.557267427444458,0.1230878084897995,287.0,7654.671487038662,2160384.0,0.9524999856948853,-0.173077116779784,8.469144820213146e-05,3824192.0,1416688.0,1.7225749492645264,1.4769701957702637,562.0,625.0,0.0003868390992011058,5.475365522393447e-05,0.00042839461143879,5317.0,694.2689232411394,0.0,0.000342786422705044,0.0,0.14494040608406067,195.64874245316787,1478.8586093635113,0.2033810867915431,0.0007164943747832632,-0.08084293133555676,1.8392226696014404,1.849503993988037,1715990408.7189338,1276.8856731153555,-0.49280014367934744,1.38206946849823,0.9601529240608216,711.9886557538775,-0.1519646150701135,0.0009138090614851052,1.6026263236999512,671.0,673.0,0.07904689047070512,755.6831349166423,311.0887343964523,-0.09720719007089862,-0.17083435260942093,1628464.0,660.0,540.0,901.8012313693724,1.3951700925827026,405.0,453.4094728008213,False,0.9,0.999,translateH,38,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,931,False,1000
586,ethereal-sweep-1814,0.0005601168800208617,1.3747568130493164,2197344.0,1.2546466588974,13.550389528274536,180.0,0.0009964750496974132,13,{'runtime': 12},-0.3623950562123035,-1.1684358617227495,0.0006444275538303368,169.0,626.4099070879893,-0.46088127757611286,1.2114191055297852,0.0004699662430890229,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,1.4862432479858398,0.47890275716781616,110.0,4752.280443159217,2160384.0,0.8309000134468079,-0.17334055516799213,0.00028672497821636823,3824192.0,1416688.0,1.3496770858764648,1.2976237535476685,210.0,210.0,0.00295625218963149,0.0019733972246747796,0.0010631823292730784,2025.0,276.77154321557464,0.0,0.0004901312834316485,0.0,0.533345639705658,135.38883294598054,1057.3862191623775,0.15070373371269508,0.0007083379683241414,-0.07176828964883519,1.547505021095276,1.148095965385437,1715990369.2988586,400.86779749001926,-0.3779729422239982,1.6132785081863403,0.8429487347602844,410.1187224071982,-0.10076429242944052,0.0001668189727555503,1.5080745220184326,243.0,262.0,0.07261184790213182,636.2736239616279,343.5818369381577,-0.10789864733286247,-0.2246848652208824,1628464.0,262.0,220.0,444.285401252062,1.1253159046173096,159.0,421.1965586982296,False,0.9,0.999,translateH,38,translateH_and_or_W,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,343,False,1000
587,flowing-sweep-1813,0.0011122497414256317,3.031841516494751,2197344.0,2.2463769912719727,19.523848056793213,210.0,0.0009567307104567232,13,{'runtime': 18},-0.4646377339597807,-0.8569754452999074,0.0001535431980618693,153.0,2708.415748340107,-0.526596633523444,2.960141658782959,0.0006445051444102838,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,3.044442653656006,0.1519552767276764,111.0,27256.32434108077,2160384.0,0.9408000111579896,-0.23330489431257945,0.0018113835642657305,3824192.0,1416688.0,2.7299234867095947,3.866601705551147,226.0,306.0,0.0005778137463864738,0.001042348023290455,0.00107758379588038,2185.0,1922.328574366984,0.0,0.0006605198176577577,0.0,0.17883291840553284,1534.70857506014,6078.987883298076,0.04519400995157774,0.0032613523382248326,-0.2957662992722421,3.9377806186676025,4.034157752990723,1715990337.835035,3286.3252114327697,-0.5045944059847809,2.292701244354248,0.9496694803237916,2387.4581926162355,-0.10003793128256168,0.0005039087744787081,2.760551929473877,267.0,259.0,0.10082141515508793,4068.097127877729,1167.814625448431,-0.286690412974151,-0.17463417270307957,1628464.0,293.0,202.0,1913.2930406936064,2.8960490226745605,158.0,2188.895361946692,False,0.9,0.999,translateH,38,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,343,False,1000
588,lemon-sweep-1812,0.017637171681517114,1.250255107879639,2197344.0,1.3127622604370115,13.561516046524048,53.0,0.00027113820831699823,13,{'runtime': 12},-0.4519564000153369,-1.2732482346264735,0.0029226719108411997,47.0,546.2669951123535,-0.47732398301786727,1.4118958711624146,0.0008180635479356729,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,1.1504274606704712,0.2816595137119293,52.0,4752.674564092653,2160384.0,0.8939999938011169,-0.27838589509148115,0.011092199493243167,3824192.0,1416688.0,0.942905068397522,1.28533935546875,85.0,82.0,0.0003877078777636947,0.0002899270128945392,0.0036227512473527056,761.0,434.0496603335487,0.0,0.00523358007728561,0.0,0.3375066816806793,143.8028977229842,941.801393591566,0.048489028274219415,0.0015552308638854856,-0.05694232144748579,1.65283203125,1.448984980583191,1715990305.273745,331.9839879621286,-0.8219652822607246,0.9576217532157898,0.9077523946762084,412.31659927289,-0.2252079139726062,0.0056018644770110225,1.1632893085479736,98.0,92.0,0.08393595952067745,867.7392434792564,204.1147161098197,-0.1076590122022072,-0.5449776616805426,1628464.0,105.0,77.0,592.9126668785466,1.3736975193023682,70.0,277.6864036295592,False,0.9,0.999,translateH,38,translateH_and_or_W,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,147,False,1000
589,light-sweep-1811,0.006851767576981596,3.0903778076171875,2197344.0,3.236147880554199,18.25054097175598,76.0,0.0015913676487959265,13,{'runtime': 17},-0.5715089760363945,-0.7702184578486668,0.0009297456795037276,77.0,3475.0653880569153,-0.6169947457117244,4.1542158126831055,0.0006486025005341953,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,3.052651643753052,0.280767560005188,39.0,31630.775974948832,2160384.0,0.9110999703407288,-0.2216458832074457,0.001307737432472522,3824192.0,1416688.0,3.1332194805145264,2.499246597290039,93.0,101.0,0.002953411000032295,0.0015228485417371669,0.002793437732946318,860.0,1974.0565051962624,0.0,0.006295483964987485,0.0,0.28702428936958313,1779.2977688853862,7977.546469639055,0.1750143164647069,0.0060908879165048726,-0.24081473464502243,3.555806875228882,3.5789027214050293,1715990277.982744,1919.2915333495475,-0.5749189998256954,3.2472832202911377,0.9120593070983888,3224.768930112652,-0.08427015231030754,0.002526768222467781,2.7074198722839355,94.0,123.0,0.019120712447732835,4532.955742556602,1428.7922224706272,-0.11861322873217084,-0.24250353997038496,1628464.0,111.0,84.0,3799.908622020855,2.415961742401123,62.0,1519.0927926609293,False,0.9,0.999,translateH,38,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,147,False,1000
590,vocal-sweep-1810,0.003800178832315644,1.3090505599975586,2197344.0,1.3430547714233398,12.254928588867188,14.0,0.02050851757194903,13,{'runtime': 11},-0.4458928658697583,-0.7466445721742092,0.012698957422306612,20.0,1875.591855111532,-0.2776677022124354,1.411365628242493,0.0009672600630962372,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,1.3580297231674194,0.7120024561882019,15.0,8804.841453133442,2160384.0,0.7616000175476074,-0.24502545668103912,0.005326582971644321,3824192.0,1416688.0,1.286747932434082,1.6441503763198853,27.0,22.0,0.005476541372411598,0.02963724497077794,0.010577147539903466,254.0,991.9586053886452,0.0,0.005713928435338628,0.0,0.7451891303062439,398.86798804532737,1831.1649609170856,-0.5081131447245322,0.0022825274468763197,-0.343922332316978,1.473912000656128,1.7006442546844482,1715990241.8940735,439.14475523424335,-0.07224524854084358,1.1728923320770264,0.7629206776618958,731.8108552414924,0.06832908433243867,0.00861884500084003,0.822145938873291,29.0,40.0,-0.0253523565739342,1228.1808155135368,229.46506416390184,-0.1751229018652527,-0.1580816150593911,1628464.0,39.0,29.0,855.3930190736428,1.2239776849746704,19.0,223.26353444403503,False,0.9,0.999,translateH,38,translateH_and_or_W,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,49,False,1000
591,hopeful-sweep-1809,0.0036088314265131025,4.163397312164307,2197344.0,4.359963417053223,16.95078468322754,22.0,0.0004848650660156352,13,{'runtime': 15},-0.4393890357628392,-1.346036070079876,0.0017081171535899534,26.0,7905.705430671573,-0.5630123461905359,3.469026565551758,0.0017269249959265317,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,5.516769886016846,0.4931990504264831,22.0,46400.83233330492,2160384.0,0.8398000001907349,-0.24103808747786204,0.009346160929656818,3824192.0,1416688.0,3.0750019550323486,4.488697052001953,32.0,45.0,0.002892745480482112,0.010277915168318105,0.003932568133226615,299.0,4279.471358804032,0.0,0.004767179555519031,0.0,0.5083600878715515,1965.84221348539,11350.761361703277,0.2584776991864697,0.004681760890303844,-0.9162566856693876,3.8898231983184814,5.670037746429443,1715990214.7118917,2625.0888083316386,-0.6141744749076699,3.951986074447632,0.8439837098121643,3288.121961487457,-0.08312450106412772,0.002505414802672303,3.4968366622924805,42.0,44.0,0.16125185296302247,5770.270625695586,1764.189689744264,0.02468709842332295,0.02741359779354413,1628464.0,34.0,19.0,5580.705878541805,4.20580530166626,13.0,1870.6750048398972,False,0.9,0.999,translateH,38,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,49,False,1000
592,clear-sweep-1808,0.00014784363275865546,0.41889554262161255,2197344.0,0.5749824643135071,12.337767124176024,251.0,0.0004113830980821857,13,{'runtime': 11},-0.5420672142194523,-0.9880072565030584,0.0012287430476068586,277.0,72.15271628965388,-0.583621098087221,0.4978241324424744,0.0002815863120250443,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,0.5335873961448669,0.37718480825424194,183.0,607.634989168947,2160384.0,0.863099992275238,-0.22907003986163987,0.0017184900584184713,3824192.0,1416688.0,0.4048015475273132,0.30203181505203247,410.0,370.0,0.0025441372070371,0.0014605564384747472,0.0010157521008597385,3400.0,38.446474193177664,0.0,0.00137390767077093,0.0,0.4269687533378601,15.963838208988818,116.58672336338076,0.1518412190319971,0.0005125266523914612,-0.11100049025901892,0.29654136300086975,0.5323265790939331,1715990183.4636922,114.9179498475678,-0.5582226982412042,0.31682977080345154,0.8752003312110901,51.01435255138131,-0.17784393391980124,0.00023695474142432983,0.35893723368644714,459.0,429.0,0.07653825177953255,80.75564137517381,26.348596130124633,-0.2073671195277864,-0.25667018071597525,1628464.0,418.0,345.0,64.51587734659256,0.4069617986679077,258.0,26.932819862905717,False,0.9,0.999,trivial,38,translateH_and_or_W,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,931,False,1000
593,eternal-sweep-1807,0.003226168332188366,1.098692536354065,2197344.0,1.1723705530166626,19.113614082336422,286.0,0.0006152260959155023,13,{'runtime': 17},-0.3536416990205913,-1.1727747284684478,0.001094685716542029,270.0,563.5760928431428,-0.52305911602551,1.1167165040969849,0.0002769472504180072,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,1.1439487934112549,0.16592498123645782,187.0,4484.718026085396,2160384.0,0.9416999816894532,-0.18997323221682116,0.0008486570581477039,3824192.0,1416688.0,1.2502237558364868,1.115603804588318,360.0,387.0,0.0002843930275357411,0.0010354201639076758,0.000848592039972059,3415.0,331.05848012675233,0.0,0.000899222077473023,0.0,0.1820327341556549,114.06321367689088,753.3006482281489,0.1837515990475902,0.00013681024290066094,-0.12834119190351423,1.209766864776611,1.2448242902755735,1715990158.362216,292.3107423149231,-0.5176335724885686,0.8206767439842224,0.9447616338729858,381.3457459071942,-0.10976789133447797,0.0009794986725874756,0.8664685487747192,427.0,450.0,0.057681897164611584,848.3865411795377,207.8981312712585,-0.07400281772729222,-0.23457971022585156,1628464.0,446.0,351.0,565.7529434815724,1.130649209022522,251.0,427.02548705597474,False,0.9,0.999,trivial,38,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,931,False,1000
594,comfy-sweep-1806,0.0007624281629821484,0.8071253299713135,2197344.0,0.7647952437400818,8.663743019104004,123.0,0.0007910327251921645,13,{'runtime': 7},-0.3442475431674632,-0.7456021120888234,0.0009202098499407446,116.0,156.23675213160823,-0.6018040585269695,0.8573319911956787,0.00374527342455742,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,0.6025473475456238,0.35600557923316956,63.0,1636.1540267670566,2160384.0,0.8718000054359436,-0.23089264622522243,0.0057870887265249115,3824192.0,1416688.0,0.946405589580536,0.8509669899940491,127.0,172.0,0.001164023360083484,0.0013674900812711667,0.0017745895734081665,1366.0,110.74264230321567,0.0,0.000455694717155339,0.0,0.40510469675064087,104.41150581645708,365.9931474310142,0.1477433858596502,0.0019787951243157064,-0.32778779864696084,0.7895974516868591,1.1321988105773926,1715990126.591333,101.76286934342716,-0.8163300876907504,1.1584974527359009,0.8846153616905212,264.23654824119876,-0.0877846204268673,0.001676758592414972,0.6101003885269165,194.0,178.0,0.03334383434690835,208.5429559960739,48.96312612761858,-0.04811139337889525,-0.31808486111304646,1628464.0,168.0,108.0,220.517446333688,0.7524183392524719,117.0,54.74703304275499,False,0.9,0.999,trivial,38,translateH_and_or_W,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,343,False,1000
595,sweepy-sweep-1805,0.0005599639259214454,1.0990486145019531,2197344.0,1.1811895370483398,13.26862621307373,182.0,0.000271471237358649,13,{'runtime': 12},-0.5347960588805671,-1.2499842259259184,0.0004789476055911637,115.0,374.19225104826,-0.7473532180896463,1.3828023672103882,0.004771996329393262,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,1.1207984685897827,0.1979281455278397,95.0,3478.185744452495,2160384.0,0.9334999918937684,-0.25233907486159224,0.002245191331977275,3824192.0,1416688.0,1.025098204612732,0.8497369289398193,170.0,144.0,0.0005369304063474623,0.0004927216635521681,0.001359038926700618,1543.0,356.23177038090034,0.0,0.002006363907740522,0.0,0.20378372073173523,83.66783964353999,620.8556901235825,0.17037495637956557,0.00037538939747834565,-0.07778533512679608,0.6730033755302429,1.4363347291946411,1715990104.5128732,590.3290127659584,-0.527034503731401,0.6474464535713196,0.9356637001037598,508.8887034584404,-0.24187702584114845,0.0038393356622870418,1.103362798690796,166.0,195.0,0.024963455852478056,291.3010782847705,150.2230144203379,-0.09719724052779188,-0.3147899344602534,1628464.0,187.0,153.0,248.00529362388443,1.8387246131896973,136.0,254.49109070282063,False,0.9,0.999,trivial,38,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,343,False,1000
596,sage-sweep-1804,0.00309177728421603,1.226658821105957,2197344.0,1.1720722913742063,8.44549560546875,65.0,0.004080735511726193,13,{'runtime': 7},-0.4644859556377874,-0.9542376723312116,0.0006740369792178264,60.0,301.54052442321426,-0.9369728084413628,0.9850916862487792,0.0008955007306611773,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,2.0208566188812256,0.502182126045227,36.0,2916.3067595868715,2160384.0,0.8263000249862671,-0.22338128599746043,0.021623613305957193,3824192.0,1416688.0,1.015252709388733,0.9267581701278688,118.0,70.0,0.003100711575344092,0.0002405303952852685,0.004265703869914225,731.0,193.7571331999825,0.0,0.001968233130601974,0.0,0.5304200053215027,101.77366686542518,490.369654643815,0.21637246070612992,0.008430078082025356,-0.045857446937087154,0.915971040725708,1.1191250085830688,1715990078.3795006,144.38204350482556,-0.4562013097285087,0.895382821559906,0.8327323794364929,187.67531986195536,-0.06574635830727704,0.0017840374787924872,1.4797550439834597,81.0,92.0,0.06980903319557363,420.745106786053,264.2036838251224,-0.4102908323503254,-0.14802393653618662,1628464.0,95.0,62.0,407.6085522977228,1.2319879531860352,52.0,404.2510741787555,False,0.9,0.999,trivial,38,translateH_and_or_W,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,147,False,1000
597,denim-sweep-1803,0.0007068997309368389,1.2854458093643188,2197344.0,1.4088401794433594,13.405922889709473,52.0,0.00577762883447553,13,{'runtime': 12},-0.2641336842254818,-1.1072919500019265,0.0007976762814788681,34.0,528.6758406959707,-0.657686112533121,1.285030484199524,0.0032831263893446008,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,0.9947696924209596,0.22669413685798645,27.0,4627.779263646953,2160384.0,0.923799991607666,-0.14109591077349826,0.019872668453323528,3824192.0,1416688.0,0.9090172052383424,1.526645302772522,68.0,58.0,0.0005233338676713092,0.004349069612156042,0.00374315424416624,556.0,337.6133383802371,0.0,0.0024078808944725623,0.0,0.2360389232635498,105.361429961893,1056.0920148761943,0.1888627209490412,0.0015638299062493775,-0.04432438259958271,1.1047418117523191,1.7531836032867432,1715990056.6750858,343.7858963541221,-0.4098778509964131,0.7744514346122742,0.9261986017227172,503.4565972907003,-0.05043762193018342,0.0007909436413177437,1.450493097305298,71.0,56.0,0.3063789648788626,761.9199550999328,243.63141743771848,-0.16979521862906566,-0.2252233226524858,1628464.0,101.0,55.0,471.9093339840183,1.872908353805542,34.0,275.3334395661659,False,0.9,0.999,trivial,38,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,147,False,1000
598,trim-sweep-1802,0.03021256936442894,1.2358919382095337,2197344.0,1.0559165477752686,8.114537239074707,9.0,0.005636929336165842,13,{'runtime': 7},-1.1886180418588204,-0.8817487292055226,0.004679374537387797,17.0,645.1710681871045,-0.47309389800262913,0.9288124442100524,0.015003538400996304,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,1.3718055486679075,0.6284224987030029,9.0,5244.741326082105,2160384.0,0.7820000052452087,-0.17797042902309035,0.007743088959927837,3824192.0,1416688.0,0.8609728217124939,1.3559668064117432,17.0,19.0,0.010799649099164725,0.009209272214103632,0.010516478837764204,150.0,775.2671741291415,0.0,0.008934276059908569,0.0,0.659523069858551,132.9149412736297,1277.0541276489384,0.3667334632966477,0.010138256189144762,0.15431099135461412,1.5799773931503296,1.339757800102234,1715990030.085888,311.63513076645904,-0.1422448623566528,1.484545111656189,0.7848557829856873,305.0785955102183,-0.10000347370292362,0.008895532746504264,1.1021485328674316,19.0,19.0,0.18198593907702865,613.7959109750518,295.1450053706503,-0.3867413863929347,-0.31196701755592127,1628464.0,21.0,14.0,574.5066166715987,1.432612419128418,6.0,314.17275554931257,False,0.9,0.999,trivial,38,translateH_and_or_W,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,49,False,1000
599,ethereal-sweep-1801,0.002106906742295258,1.203945279121399,2197344.0,2.181244134902954,12.886962413787842,5.0,0.0030872356047016397,13,{'runtime': 11},-0.012390118576509623,-2.208514582204179,0.0036333758637274857,14.0,601.1875554686412,-0.8597793298147911,1.0772554874420166,0.0052257122635784034,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,1.1859145164489746,0.5159956216812134,6.0,3684.458432605345,2160384.0,0.8348000049591064,-0.15696084205152902,0.002802613058189954,3824192.0,1416688.0,0.926947832107544,1.230584979057312,29.0,21.0,0.001880893533704425,0.018041019396739646,0.005795388900218317,165.0,332.68467007856816,0.0,0.007802493795640226,0.0,0.5130063891410828,67.30549873501877,655.5778125054203,0.3238031788305036,0.002227319820462739,-0.1117648860724243,1.4489028453826904,0.819560170173645,1715990008.2386143,200.78208824276223,-0.07210095635835212,1.1681091785430908,0.8316472768783569,398.66271875752136,0.03386250000523816,0.01350555285477558,0.9139562845230104,25.0,24.0,0.08279150062824092,581.5353697920218,140.31384651421104,-0.20807049487045992,-0.02647527371437608,1628464.0,20.0,15.0,376.9073043295066,0.8598325252532959,6.0,329.50156818167306,False,0.9,0.999,trivial,38,translateH_and_or_W,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,49,False,1000
600,treasured-sweep-1800,0.0005257725952165791,3.509751081466675,2197344.0,2.657648801803589,26.55774211883545,510.0,0.000591780593461734,13,{'runtime': 25},-0.4400737728342676,-0.944245003006836,0.00018415902082697224,524.0,6106.263452282437,-0.4395340080248884,2.4681556224823,0.0002508668863747738,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,3.971839189529419,0.19837313890457153,344.0,68958.22240774795,2160384.0,0.901099979877472,-0.21337432528993117,0.0002073856300556387,3824192.0,1416688.0,5.546891212463379,3.8618340492248535,704.0,712.0,0.0001385003227287932,0.0011344071155197169,0.00048554256335479033,6531.0,4887.836393470701,0.0,0.0008843616230684562,0.0,0.29057154059410095,6319.438789428459,10472.195723408136,0.12606910142445926,0.0006712161503072152,-0.13371621413019863,3.5678529739379883,2.679183006286621,1715989976.365849,8967.522055497218,-0.583928945190288,2.654623746871948,0.9282852411270142,9470.76580791382,-0.13715498873004073,0.000377790974428303,2.8789596557617188,797.0,885.0,-0.007535270677129446,9284.443109143234,3312.4577276302152,-0.14701155590878834,-0.2324368182638876,1628464.0,843.0,691.0,4788.441714697983,3.973137140274048,521.0,5348.857634275744,False,0.9,0.999,translateH_and_or_W,38,trivial,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,931,False,1000
601,dainty-sweep-1799,0.0005242571629036808,7.535029411315918,2197344.0,8.839156150817871,33.026360750198364,727.0,0.00023780503953594137,13,{'runtime': 31},-0.4462144317098655,-0.93673624911309,7.885526998983396e-05,651.0,33122.08717708243,-0.5506251397932882,9.69997787475586,0.0001566141398580787,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,7.124390602111816,0.01808536984026432,485.0,224981.3669884638,2160384.0,0.970300018787384,-0.2022219060282559,8.210499041232573e-05,3824192.0,1416688.0,5.810780048370361,6.448118686676025,929.0,947.0,0.0004511777961210776,0.00027759412299533347,0.00029157744224440115,8731.0,23186.063655956357,0.0,0.0008813555861756417,0.0,0.1358635276556015,11453.309751923953,32381.21393908048,0.13137277801496605,0.00022861726067295005,-0.12041963792144728,8.998601913452148,8.710000991821289,1715989935.0662727,14133.486344799863,-0.5388732292706182,6.350410461425781,0.9935897588729858,19522.450034329435,-0.1533428322181134,0.00030677355223029213,7.065847396850586,1003.0,1205.0,0.06558903981803343,32836.059187103296,21342.25048718916,-0.06849133829143739,-0.26017106987825667,1628464.0,1232.0,890.0,19976.760590435937,7.742624759674072,662.0,17027.68582056288,False,0.9,0.999,translateH_and_or_W,38,trivial,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,931,False,1000
602,curious-sweep-1798,0.0008520275929402413,6.854579448699951,2197344.0,6.244014739990234,15.760791778564451,275.0,0.00018760276327198515,13,{'runtime': 14},-0.4877475702052072,-0.863906738076337,0.002644988914852411,228.0,14940.894981445745,-0.6422009035057217,7.611995697021484,0.0007663482786924955,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,7.753710746765137,0.07834262400865555,137.0,144483.12487928287,2160384.0,0.9363999962806702,-0.1923420585200115,0.000685188894050062,3824192.0,1416688.0,8.14591121673584,6.321145057678223,339.0,317.0,0.0015424559309259692,0.0007288690921977871,0.0011343963979988305,2947.0,13082.666937196627,0.0,0.0006768385384782023,0.0,0.21939197182655337,5627.2258347678,26906.744396960363,0.1462473165729623,0.0015977555975753282,-0.19236376340204583,6.29207706451416,5.055978775024414,1715989875.5674107,10803.082070693956,-0.533566556202608,5.002925395965576,0.9744591116905212,21449.892883998808,-0.03664788519159501,0.001427300192374294,6.67140007019043,324.0,411.0,0.04482862480821126,22137.32866409002,6729.572339951061,-0.02487307881141465,-0.18873027308257928,1628464.0,435.0,261.0,13665.307249633332,8.273516654968262,220.0,9140.40952054516,False,0.9,0.999,translateH_and_or_W,38,trivial,downsampled_mnist,0,3,10000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,343,False,1000
603,peach-sweep-1797,0.0005395529293173744,9.14353084564209,2197344.0,9.88119888305664,22.55859088897705,325.0,7.766335887998735e-05,13,{'runtime': 21},-0.4153099929799531,-0.8943068809999897,0.0010391260881860269,380.0,20236.64521612751,-0.5739895163682149,10.280681610107422,0.0012329118583370969,2077232.0,2835504.0,2771184.0,2645536.0,3609648.0,25166176.0,9.154600143432615,0.07475420832633972,261.0,201103.14511581327,2160384.0,0.9560999870300292,-0.22976384015226273,0.001165333615783275,3824192.0,1416688.0,10.289137840270996,7.176940441131592,472.0,500.0,0.00016977228862942537,0.0003652952230423117,0.0005662355005424841,4450.0,15084.535306675823,0.0,0.0005702092033393169,0.0,0.1569364070892334,9592.863368866034,45367.42320479825,0.11966866164642198,0.0003469644948851348,-0.18532137939084856,8.747922897338867,9.56085205078125,1715989844.8932428,19714.892434195615,-0.5115390877648256,8.42776870727539,0.97389155626297,22793.143720100634,-0.11778861428073029,0.0006892395656264517,8.436205863952637,573.0,557.0,0.0410990549432837,26936.585920145735,9650.45303584321,-0.199303712384558,-0.3580957929211044,1628464.0,600.0,409.0,21664.553599320352,10.346622467041016,373.0,10062.049309740103,False,0.9,0.999,translateH_and_or_W,38,trivial,downsampled_mnist,0,3,60000,True,128,-1,False,True,1e-06,0,4,0.001,1024,False,343,False,1000
