,Name,val_loss,test100_loss,_step,_wandb,test60_loss,test90_loss,test50_accuracy,test70_accuracy,_timestamp,train_loss,test40_loss,test70_loss,train_accuracy,test60_accuracy,test100_accuracy,test10_loss,test80_loss,test20_accuracy,test40_accuracy,trainer/global_step,epoch,test50_loss,val_accuracy,test0_accuracy,test10_accuracy,test80_accuracy,test90_accuracy,test0_loss,_runtime,test20_loss,test30_loss,test30_accuracy,cpu,beta1,beta2,group,model,aa-seed,aa_seed,augment,dataset,log_eps,batch-size,batch_size,max-epochs,max_epochs,model_name,in_channels,log-results,log_results,model_save_dir,log_weight_decay,log_learning_rate,optimizer_dict/lr,optimizer_dict/eps,augment-probability,augment_probability,optimizer_dict/betas,hidden_group_channels,use-float32-precision,use_float32_precision,sanity-check-equivariance,sanity_check_equivariance,optimizer_dict/weight_decay
153,group=D4-augment=0.3-dataset=fashion-seed2,0.3653457164764404,0.5026319026947021,10178,{'runtime': 480},0.4291095733642578,0.4810090363025666,0.8567000031471252,0.8483999967575073,1707696708.4280958,0.344168096780777,0.3791394531726837,0.4400899410247803,0.8515625,0.849399983882904,0.8224999904632568,0.32651981711387634,0.46230781078338623,0.8784000277519226,0.8679999709129333,10140,26,0.4085046350955963,0.870199978351593,0.8930000066757202,0.8841000199317932,0.8379999995231628,0.8299999833106995,0.30392909049987793,481.7238318920135,0.34477725625038147,0.3592943549156189,0.8737000226974487,False,0.839867,0.994937,D4,cohen_small,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=D4-augment=0.3-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.3,0.3,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
154,group=rot90-augment=0.3-dataset=fashion-seed2,0.3062068223953247,0.42615562677383423,7050,{'runtime': 348},0.3509898781776428,0.40117231011390686,0.8866999745368958,0.8672000169754028,1707696212.774904,0.3614509701728821,0.31697845458984375,0.37985360622406006,0.84375,0.8752999901771545,0.8507000207901001,0.2712181508541107,0.377795547246933,0.9020000100135804,0.8907999992370605,7020,18,0.3371957838535309,0.8912000060081482,0.9118000268936156,0.9063000082969666,0.8676000237464905,0.8593999743461609,0.2530224025249481,350.14329504966736,0.2811910808086395,0.3042932450771332,0.8920999765396118,False,0.839867,0.994937,rot90,cohen_large,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot90-augment=0.3-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.3,0.3,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
155,group=rot90-augment=0.3-dataset=fashion-seed2,0.3598310053348541,0.5068638920783997,13306,{'runtime': 546},0.43675288558006287,0.48843154311180115,0.8565999865531921,0.8428999781608582,1707695849.128024,0.34629058837890625,0.3834681808948517,0.4542129337787628,0.8984375,0.8465999960899353,0.8180000185966492,0.328059583902359,0.4610670804977417,0.8791999816894531,0.8640999794006348,13260,34,0.40562283992767334,0.8730000257492065,0.8939999938011169,0.8863999843597412,0.8348000049591064,0.8295999765396118,0.3054247200489044,547.3694758415222,0.3463134467601776,0.36335667967796326,0.8737999796867371,False,0.839867,0.994937,rot90,cohen_small,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot90-augment=0.3-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.3,0.3,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
156,group=rot180-augment=0.3-dataset=fashion-seed2,0.3035053312778473,0.4826391041278839,12524,{'runtime': 596},0.38410231471061707,0.45248499512672424,0.8741999864578247,0.8586000204086304,1707695286.2564907,0.1959615498781204,0.3490714728832245,0.4060003161430359,0.9375,0.8657000064849854,0.8319000005722046,0.2742122411727905,0.4376680552959442,0.8970000147819519,0.8794999718666077,12480,32,0.36448565125465393,0.8952999711036682,0.914900004863739,0.9064000248908995,0.847100019454956,0.8428000211715698,0.24790622293949127,598.1635067462921,0.29518210887908936,0.3207121193408966,0.8876000046730042,False,0.839867,0.994937,rot180,cohen_large,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot180-augment=0.3-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.3,0.3,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
157,group=rot180-augment=0.3-dataset=fashion-seed2,0.4051551222801209,0.6737090945243835,7832,{'runtime': 309},0.5281993746757507,0.6381485462188721,0.8317000269889832,0.8064000010490417,1707694673.8757424,0.2631117105484009,0.4432128369808197,0.5580915212631226,0.9375,0.8166000247001648,0.7634000182151794,0.33619993925094604,0.5904825329780579,0.8691999912261963,0.8456000089645386,7800,20,0.47810566425323486,0.8568000197410583,0.8942999839782715,0.8797000050544739,0.7904000282287598,0.7735999822616577,0.2977324426174164,310.1726064682007,0.3698723018169403,0.4029921293258667,0.8583999872207642,False,0.839867,0.994937,rot180,cohen_small,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot180-augment=0.3-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.3,0.3,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
158,group=trivial-augment=0.3-dataset=fashion-seed2,0.3995663821697235,0.7089011669158936,4704,{'runtime': 230},0.5351651310920715,0.6752833724021912,0.8313000202178955,0.7947999835014343,1707694348.9856863,0.39241668581962585,0.4403445422649383,0.5746777057647705,0.859375,0.8116000294685364,0.7508999705314636,0.31120774149894714,0.6204742193222046,0.8784000277519226,0.847100019454956,4680,12,0.4866206049919128,0.8561999797821045,0.9101999998092652,0.8952999711036682,0.7800999879837036,0.7616000175476074,0.26515907049179077,232.10958123207092,0.35426419973373413,0.39285364747047424,0.8629999756813049,False,0.839867,0.994937,trivial,cohen_large,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=trivial-augment=0.3-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.3,0.3,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
159,group=trivial-augment=0.3-dataset=fashion-seed2,0.39603814482688904,0.7129853367805481,8614,{'runtime': 319},0.5354865193367004,0.6701094508171082,0.8230999708175659,0.7964000105857849,1707694102.506889,0.4186302721500397,0.4516228139400482,0.5804113149642944,0.8125,0.8118000030517578,0.7469000220298767,0.307404488325119,0.6298065185546875,0.8761000037193298,0.8382999897003174,8580,22,0.49926429986953735,0.8607000112533569,0.9049000144004822,0.8916000127792358,0.777899980545044,0.763700008392334,0.266374409198761,321.09568214416504,0.35431796312332153,0.3969807028770447,0.8575000166893005,False,0.839867,0.994937,trivial,cohen_small,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=trivial-augment=0.3-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.3,0.3,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
160,group=rot180_and_or_transpose-augment=0.2-dataset=fashion-seed2,0.3093070387840271,0.5146196484565735,6268,{'runtime': 308},0.40671876072883606,0.5004730224609375,0.8654999732971191,0.8457000255584717,1707693766.266584,0.25174078345298767,0.3616684079170227,0.42972010374069214,0.8828125,0.8547999858856201,0.8151999711990356,0.28879156708717346,0.4645569324493408,0.8865000009536743,0.8687000274658203,6240,16,0.38687923550605774,0.8927000164985657,0.9031999707221984,0.8950999975204468,0.8355000019073486,0.8209999799728394,0.26786500215530396,309.67568802833557,0.3160029649734497,0.34053969383239746,0.8774999976158142,False,0.839867,0.994937,rot180_and_or_transpose,cohen_large,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot180_and_or_transpose-augment=0.2-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.2,0.2,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
161,group=rot180_and_or_transpose-augment=0.2-dataset=fashion-seed2,0.3838024437427521,0.6383951902389526,6268,{'runtime': 279},0.5140387415885925,0.6243500113487244,0.8248000144958496,0.8054999709129333,1707693444.6429586,0.3642396926879883,0.4452422857284546,0.5477107763290405,0.8671875,0.8187999725341797,0.7778000235557556,0.34953585267066956,0.5856518745422363,0.8605999946594238,0.8414999842643738,6240,16,0.48938876390457153,0.8672000169754028,0.8855000138282776,0.8748000264167786,0.7924000024795532,0.7814000248908997,0.3186248242855072,280.4034516811371,0.3886851668357849,0.4141881465911865,0.8507999777793884,False,0.839867,0.994937,rot180_and_or_transpose,cohen_small,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=rot180_and_or_transpose-augment=0.2-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.2,0.2,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
162,group=flipH_and_or_flipW-augment=0.2-dataset=fashion-seed2,0.32957398891448975,0.5995674133300781,5486,{'runtime': 280},0.4572530388832092,0.5625463724136353,0.8500000238418579,0.8269000053405762,1707693148.2339988,0.20754200220108032,0.382587730884552,0.5011423230171204,0.953125,0.8396000266075134,0.796999990940094,0.3016747534275055,0.5322274565696716,0.8819000124931335,0.8671000003814697,5460,14,0.4258449673652649,0.8841000199317932,0.9036999940872192,0.8913000226020813,0.8165000081062317,0.804099977016449,0.2647800147533417,281.48442673683167,0.3283810615539551,0.35213807225227356,0.8737000226974487,False,0.839867,0.994937,flipH_and_or_flipW,cohen_large,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipH_and_or_flipW-augment=0.2-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.2,0.2,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
163,group=flipH_and_or_flipW-augment=0.2-dataset=fashion-seed2,0.3461081385612488,0.6336060166358948,9005,{'runtime': 370},0.4950431287288666,0.6033195853233337,0.8343999981880188,0.8133000135421753,1707692849.7998395,0.48614755272865295,0.42433324456214905,0.5305745601654053,0.859375,0.8246999979019165,0.7753999829292297,0.3169346749782562,0.5670590400695801,0.8726000189781189,0.8489000201225281,8970,23,0.46559959650039673,0.8769000172615051,0.8985000252723694,0.885200023651123,0.8011000156402588,0.7878999710083008,0.2824329137802124,371.21830677986145,0.3547763526439667,0.39049068093299866,0.8590999841690063,False,0.839867,0.994937,flipH_and_or_flipW,cohen_small,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipH_and_or_flipW-augment=0.2-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.2,0.2,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
164,group=antidiagonal_transpose-augment=0.2-dataset=fashion-seed2,0.3417009115219116,0.6346619725227356,7050,{'runtime': 330},0.4776081442832947,0.5832841396331787,0.8460000157356262,0.8205000162124634,1707692466.2583485,0.36164894700050354,0.4134210348129273,0.5130237340927124,0.8671875,0.8327000141143799,0.7774999737739563,0.28537487983703613,0.5579668879508972,0.8845000267028809,0.8532999753952026,7020,18,0.4422037601470947,0.8826000094413757,0.9103000164031982,0.8985999822616577,0.8034999966621399,0.7925000190734863,0.2523941695690155,331.9295904636383,0.32883304357528687,0.3696349859237671,0.8691999912261963,False,0.839867,0.994937,antidiagonal_transpose,cohen_large,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=antidiagonal_transpose-augment=0.2-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.2,0.2,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
165,group=antidiagonal_transpose-augment=0.2-dataset=fashion-seed2,0.372631698846817,0.7146769762039185,7441,{'runtime': 299},0.5421690940856934,0.6806026101112366,0.8242999911308289,0.7936999797821045,1707692123.0256095,0.2824529707431793,0.4532647430896759,0.58957839012146,0.8984375,0.8133000135421753,0.7461000084877014,0.3304194509983063,0.628569483757019,0.8718000054359436,0.8374999761581421,7410,19,0.5013419985771179,0.8723000288009644,0.9024999737739564,0.8863000273704529,0.7799000144004822,0.7615000009536743,0.2841798663139343,300.99877071380615,0.3698796033859253,0.41447582840919495,0.859000027179718,False,0.839867,0.994937,antidiagonal_transpose,cohen_small,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=antidiagonal_transpose-augment=0.2-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.2,0.2,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
166,group=flipH-augment=0.2-dataset=fashion-seed2,0.3088303804397583,0.5616796016693115,9396,{'runtime': 433},0.43405264616012573,0.5315861701965332,0.8622999787330627,0.8388000130653381,1707691806.52394,0.18952572345733645,0.37411177158355713,0.46546226739883423,0.9296875,0.8501999974250793,0.8083999752998352,0.2779195010662079,0.503138542175293,0.8917999863624573,0.8715000152587891,9360,24,0.4010770618915558,0.8949999809265137,0.9174000024795532,0.9065999984741212,0.8285999894142151,0.817300021648407,0.24524953961372375,434.37080907821655,0.3115786015987396,0.33738356828689575,0.8862000107765198,False,0.839867,0.994937,flipH,cohen_large,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipH-augment=0.2-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.2,0.2,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
167,group=flipH-augment=0.2-dataset=fashion-seed2,0.4034956693649292,0.8077543377876282,5877,{'runtime': 230},0.6078718900680542,0.7629370093345642,0.801800012588501,0.7649999856948853,1707691360.9098334,0.3830093741416931,0.5063443183898926,0.6564589738845825,0.875,0.7760000228881836,0.7077999711036682,0.3516535460948944,0.7050696015357971,0.8569999933242798,0.8166000247001648,5850,15,0.5573577284812927,0.8572999835014343,0.8939999938011169,0.8759999871253967,0.7443000078201294,0.7251999974250793,0.30125856399536133,231.83852338790896,0.40420272946357727,0.459452748298645,0.8370000123977661,False,0.839867,0.994937,flipH,cohen_small,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=flipH-augment=0.2-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.2,0.2,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
168,group=transpose-augment=0.2-dataset=fashion-seed2,0.293294221162796,0.5531511306762695,8223,{'runtime': 396},0.418269395828247,0.505574107170105,0.8615999817848206,0.8367000222206116,1707691113.815537,0.1988065093755722,0.3530489206314087,0.46036139130592346,0.9453125,0.8561000227928162,0.8082000017166138,0.25777381658554077,0.4780122935771942,0.8995000123977661,0.8718000054359436,8190,21,0.3946506977081299,0.9003000259399414,0.9186999797821044,0.9072999954223632,0.8343999981880188,0.8220000267028809,0.22901690006256104,397.4870979785919,0.2897404730319977,0.32060477137565613,0.8866999745368958,False,0.839867,0.994937,transpose,cohen_large,2,2,rotflip,fashion,-8.197229,128,128,-1,-1,group=transpose-augment=0.2-dataset=fashion-seed2,1,True,True,,-4.810418,-5.966294,0.002563724999912929,0.00027541569044479193,0.2,0.2,"[0.839867, 0.994937]",24,True,True,False,False,0.008144454604040504
