,Name,val_accuracy,test_accuracy,layer1_mean_group_std,layer4_mean_group_std,_step,val_loss,_timestamp,layer2_mean_group_std,layer7_mean_group_std,_wandb,_runtime,smoothness_penalty,smoothness_penalty_old,epoch,train_loss,trainer/global_step,layer0_mean_group_std,layer3_mean_group_std,layer5_mean_group_std,layer6_mean_group_std,layer8_mean_group_std,test_loss,num_polygons,train_accuracy,smoothness_penalty_per_edge,smoothness_penalty_old_per_polygon,cpu,pool,seed,group,augment,dataset,dropout,ablation,patience,batch-norm,batch-size,batch_norm,batch_size,max-epochs,max_epochs,min_epochs,model_name,log-results,log_results,learning_rate,plot-polygons,plot_polygons,group-hidden-dim,group_hidden_dim,gradient_clip_val,num-hidden-linears,num_hidden_linears
0,group=rot90-num_hidden_linears=8-group_hidden_dim=20-batch_norm=False-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.968649923801422,0.984000027179718,0.016372622922062874,0.06161683052778244,5330,0.07897553592920303,1701868668.232591,0.01679900847375393,0.6755326390266418,{'runtime': 112},109.0570137500763,1293956.25,1000126.375,9.0,0.1891590654850006,5312.0,0.04382031038403511,0.026691218838095665,0.13980400562286377,0.308971107006073,4.73095703125,0.04952352121472359,197270.0,0.953125,1.9535000324249268,5.069799900054932,True,mean,0,rot90,trivial,pinwheel,0.35,False,5,False,64,False,64,-1,-1,1,group=rot90-num_hidden_linears=8-group_hidden_dim=20-batch_norm=False-dropout=0.35-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,20,20,1,8,8
1,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.8350620269775391,0.843375027179718,0.18968906998634336,0.23559251427650452,7838,0.4799986183643341,1701514345.4310966,0.23609142005443573,0.2985169291496277,{'runtime': 201},202.46070051193237,6593523.0,3828354.25,13.0,0.5489833950996399,7812.0,0.07966604083776474,0.24035689234733584,0.23977191746234897,0.21557268500328064,2.122772455215454,0.38135212659835815,146317.0,0.875,13.693900108337402,26.1648006439209,True,mean,4,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,40,40,1,8,8
2,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.84830242395401,0.869225025177002,0.1408444494009018,0.2601696848869324,7211,0.3659934103488922,1701514029.010846,0.23142750561237335,0.26887384057044983,{'runtime': 188},189.83559799194336,2226778.25,1658682.75,12.0,0.6122475266456604,7187.0,0.0743246078491211,0.21307328343391416,0.24286751449108124,0.23889198899269104,1.7793679237365725,0.3552957773208618,139326.0,0.765625,4.849299907684326,11.904999732971191,True,mean,3,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,40,40,1,8,8
3,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.833811342716217,0.8809999823570251,0.15234945714473724,0.24364428222179413,7838,0.4048297703266144,1701514129.5672345,0.23161569237709043,0.2733883857727051,{'runtime': 202},203.81263637542725,2024593.625,1679377.875,13.0,0.5435141921043396,7812.0,0.0668647289276123,0.2486194372177124,0.2164154350757599,0.25663381814956665,2.0067100524902344,0.364763468503952,141224.0,0.875,4.33519983291626,11.891599655151367,True,mean,2,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,40,40,1,8,8
4,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,0.8105823397636414,0.8470500111579895,0.16366338729858398,0.23835937678813937,6897,0.472699910402298,1701513912.9012957,0.22559472918510437,0.3004223108291626,{'runtime': 171},172.6169216632843,1850275.625,1494813.625,11.0,0.5226151347160339,6874.0,0.08251704275608063,0.22107191383838656,0.23421573638916016,0.25329872965812683,1.983161687850952,0.4027992784976959,145102.0,0.796875,3.8970000743865967,10.301799774169922,True,mean,1,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,True,True,0.001,False,False,40,40,1,8,8
5,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.8156350255012512,0.8170499801635742,0.178937628865242,0.28078383207321167,8151,0.4398728907108307,1701513824.598585,0.23907148838043213,0.3089507222175598,{'runtime': 212},213.14841198921204,1938385.0,1438809.875,13.0,0.5038894414901733,8124.0,0.08207197487354279,0.29261723160743713,0.28262656927108765,0.21459853649139404,2.0874133110046387,0.41348880529403687,142777.0,0.84375,4.172299861907959,10.077300071716309,True,mean,0,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,40,40,1,8,8
6,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.9233590960502625,0.9537500143051147,0.15221190452575684,0.2750093340873718,7211,0.1386130303144455,1701513593.9997122,0.15437734127044678,,{'runtime': 160},162.81600618362427,1219657.125,1049083.75,12.0,0.5281662940979004,7187.0,0.06977708637714386,0.23267653584480288,0.3737808167934418,2.3088293075561523,,0.13457269966602323,123228.0,0.828125,3.0652999877929688,8.513400077819824,True,mean,4,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,40,40,1,6,6
7,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.9205909967422484,0.9611250162124634,0.12698040902614594,0.27032917737960815,9405,0.13826289772987366,1701513726.477194,0.13989049196243286,,{'runtime': 196},198.01165795326233,3526029.5,2558773.75,15.0,0.4551906883716583,9374.0,0.05789834260940552,0.17753997445106506,0.37008053064346313,2.2880444526672363,,0.12776587903499603,124569.0,0.875,8.73740005493164,20.541000366210938,True,mean,3,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,40,40,1,6,6
8,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.9123365879058838,0.942674994468689,0.1563238799571991,0.29073747992515564,9092,0.1748848706483841,1701513512.3886182,0.14901085197925568,,{'runtime': 194},195.75211024284363,928260.8125,796487.625,15.0,0.5802736878395081,9062.0,0.06002186983823776,0.2114303559064865,0.3517475426197052,2.321153163909912,,0.15850168466567993,129608.0,0.796875,2.213599920272827,6.145400047302246,True,mean,2,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,40,40,1,6,6
9,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,0.9045657515525818,0.950124979019165,0.13614092767238617,0.23796913027763367,10346,0.1864957958459854,1701513415.4009848,0.15433380007743835,,{'runtime': 226},227.82605385780337,2158784.75,1552037.0,17.0,0.4882311224937439,10312.0,0.06807685643434525,0.2040971964597702,0.3432721793651581,2.3936824798583984,,0.14718472957611084,128062.0,0.84375,5.199699878692627,12.119400024414062,True,mean,1,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,True,True,0.001,False,False,40,40,1,6,6
10,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.9209077954292296,0.9577249884605408,0.1540609896183014,0.26612991094589233,7211,0.13313999772071838,1701513304.1757703,0.1793205589056015,,{'runtime': 155},157.0610213279724,1906681.0,1486779.625,12.0,0.45757800340652466,7187.0,0.07183776795864105,0.2334607094526291,0.36412009596824646,2.314852476119995,,0.13017818331718445,126127.0,0.828125,4.690100193023682,11.788000106811523,True,mean,0,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=6-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,40,40,1,6,6
11,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.9419357180595398,0.9660500288009644,0.09227420389652252,2.500129222869873,16302,0.09410060942173004,1701513175.2909195,0.1083056703209877,,{'runtime': 293},294.8596935272217,1528676.0,1743051.0,26.0,0.18008264899253845,16249.0,0.05585666373372078,0.312613844871521,,,,0.09186498075723648,71430.0,0.921875,6.643199920654297,24.40220069885254,True,mean,4,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,40,40,1,4,4
12,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.9383004307746888,0.9710500240325928,0.09776169061660768,2.5600368976593018,11286,0.09378182142972946,1701513135.1558533,0.1519455760717392,,{'runtime': 188},189.29701328277588,651454.125,827999.3125,18.0,0.22935351729393005,11249.0,0.05916881561279297,0.34010374546051025,,,,0.09167688339948654,71760.0,0.921875,2.828000068664551,11.53849983215332,True,mean,3,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,40,40,1,4,4
13,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.9220083951950072,0.9548500180244446,0.11879048496484756,2.3337912559509277,10032,0.12866206467151642,1701512865.9101737,0.1247953400015831,,{'runtime': 175},176.88945865631104,547951.8125,660109.5625,16.0,0.3702799677848816,9999.0,0.061308007687330246,0.3250042498111725,,,,0.11353927105665208,71000.0,0.828125,2.4135000705718994,9.297300338745115,True,mean,2,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,40,40,1,4,4
14,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,0.9332977533340454,0.9685999751091005,0.11596950143575668,2.625213861465454,10659,0.11327487975358964,1701512930.3647983,0.10606329143047331,,{'runtime': 180},181.5847334861755,666611.8125,827697.0,17.0,0.32182374596595764,10624.0,0.06490112841129303,0.3508160710334778,,,,0.10505308955907822,71137.0,0.90625,2.9260001182556152,11.635299682617188,True,mean,1,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,True,True,0.001,False,False,40,40,1,4,4
15,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.9321304559707642,0.961525022983551,0.1368696540594101,2.622868537902832,8465,0.10846757888793944,1701512677.1878085,0.13019707798957825,,{'runtime': 151},152.5817654132843,706501.0625,896976.9375,14.0,0.22141171991825104,8437.0,0.06951944530010223,0.3474229872226715,,,,0.1065511703491211,71167.0,0.921875,3.1119000911712646,12.603799819946287,True,mean,0,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=4-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,40,40,1,4,4
16,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.943086326122284,0.9707249999046326,0.0984933227300644,,9405,0.10214373469352722,1701512735.1614978,0.3254978656768799,,{'runtime': 138},140.10150575637817,201901.40625,404658.0625,15.0,0.2416098266839981,9374.0,0.06634771823883057,3.167269706726074,,,,0.0997338816523552,43078.0,0.9375,1.5032999515533447,9.393600463867188,True,mean,4,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,40,40,1,3,3
17,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.9366828799247742,0.9642000198364258,0.09336896240711212,,9092,0.10543786734342576,1701512580.0319214,0.33228442072868347,,{'runtime': 132},133.39899945259094,303415.34375,537687.875,15.0,0.2542067766189575,9062.0,0.07003691792488098,3.024260997772217,,,,0.10356665402650832,42318.0,0.921875,2.2888998985290527,12.705900192260742,True,mean,3,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,40,40,1,3,3
18,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.9268776774406432,0.9635499715805054,0.07823508977890015,,11913,0.12353479862213136,1701512510.5054915,0.28175443410873413,,{'runtime': 180},181.9123318195343,493075.75,907725.125,19.0,0.540096640586853,11874.0,0.060628533363342285,2.783085823059082,,,,0.1088426113128662,43916.0,0.84375,3.5943000316619873,20.669599533081055,True,mean,2,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,40,40,1,3,3
19,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,0.9351487755775452,0.9660000205039978,0.08172257244586945,,10973,0.11852943152189256,1701512430.5647285,0.26929301023483276,,{'runtime': 162},163.7975194454193,254040.03125,486985.34375,18.0,0.34093862771987915,10937.0,0.06294938921928406,2.740445137023926,,,,0.11407992243766785,43430.0,0.890625,1.8653000593185425,11.21310043334961,True,mean,1,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,True,True,0.001,False,False,40,40,1,3,3
20,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.9387673139572144,0.9703249931335448,0.08329910784959793,,14421,0.1047009527683258,1701512315.074631,0.290749728679657,,{'runtime': 224},225.51528096199036,411447.0,700691.625,23.0,0.4575324356555938,14374.0,0.05444914102554321,2.9829912185668945,,,,0.09392998367547988,43687.0,0.796875,2.987299919128418,16.03890037536621,True,mean,0,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=3-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,40,40,1,3,3
21,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.9390841722488404,0.9663000106811525,0.23417603969573977,,11286,0.13235215842723846,1701512251.4822488,2.899846076965332,,{'runtime': 137},138.56721687316897,70467.5234375,215610.359375,18.0,0.29919150471687317,11249.0,0.05803362652659416,,,,,0.12914644181728363,15962.0,0.875,1.4493000507354736,13.507699966430664,True,mean,4,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,40,40,1,2,2
22,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.9459378123283386,0.9743000268936156,0.1932632178068161,,15362,0.119344100356102,1701512076.7145376,2.685804605484009,,{'runtime': 198},199.3195526599884,80430.7734375,236117.375,25.0,0.25949081778526306,15312.0,0.05679347366094589,,,,,0.10952554643154144,15489.0,0.90625,1.700700044631958,15.244199752807615,True,mean,3,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,40,40,1,2,2
23,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.9361492991447448,0.965624988079071,0.22469587624073029,,16929,0.1341448426246643,1701512097.9407935,2.8446288108825684,,{'runtime': 206},207.36953949928284,93487.25,279988.34375,27.0,0.37200504541397095,16874.0,0.05197042226791382,,,,,0.1277589350938797,15533.0,0.90625,1.97160005569458,18.025400161743164,True,mean,2,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,40,40,1,2,2
24,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,0.9370831251144408,0.9574249982833862,0.24910998344421387,,9719,0.1415405422449112,1701511859.831245,2.7652668952941895,,{'runtime': 124},125.6411199569702,111689.59375,319842.5,16.0,0.2512112259864807,9687.0,0.06340271979570389,,,,,0.1405058354139328,16006.0,0.921875,2.284899950027466,19.98270034790039,True,mean,1,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,True,True,0.001,False,False,40,40,1,2,2
25,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.9445371031761168,0.9646750092506408,0.23993003368377688,,12540,0.12935851514339447,1701511721.7004964,2.9307031631469727,,{'runtime': 156},157.14491152763367,82276.2734375,250420.03125,20.0,0.33626145124435425,12499.0,0.0649023950099945,,,,,0.12685586512088776,15616.0,0.890625,1.7239999771118164,16.036100387573242,True,mean,0,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=2-group_hidden_dim=40-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,40,40,1,2,2
26,group=rot180-num_hidden_linears=8-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.7854689359664917,0.7928500175476074,0.1611587256193161,0.20605984330177307,10346,0.5782068371772766,1701511873.5005078,0.1958335787057877,0.2856577932834625,{'runtime': 219},221.0351939201355,3056733.5,2131361.5,17.0,0.9091379046440125,10312.0,0.07044275850057602,0.19673599302768707,0.2231724113225937,0.2255733758211136,1.7549623250961304,0.5304911732673645,99258.0,0.6875,9.315299987792969,21.472900390625,True,mean,4,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,30,30,1,8,8
27,group=rot180-num_hidden_linears=8-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.6915688514709473,0.7220500111579895,0.1773137003183365,0.29131972789764404,5330,0.7593522667884827,1701511551.0169065,0.22007079422473907,0.28554660081863403,{'runtime': 123},124.1864013671875,1033592.75,755749.625,9.0,0.7553530931472778,5312.0,0.10596858710050584,0.2471967190504074,0.24705518782138824,0.24317142367362976,1.6392693519592283,0.6340250968933105,82493.0,0.734375,3.8787999153137207,9.161399841308594,True,mean,3,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,30,30,1,8,8
28,group=rot180-num_hidden_linears=8-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,0.7752134203910828,0.7770500183105469,0.18760880827903748,0.24437908828258512,8465,0.5865120887756348,1701511637.744583,0.1838086694478989,0.2594190239906311,{'runtime': 180},181.22734189033508,1986863.75,1519589.5,14.0,0.5528281331062317,8437.0,0.07676966488361359,0.26064416766166687,0.21477916836738584,0.18330958485603333,1.4997644424438477,0.56574946641922,86385.0,0.8125,7.051000118255615,17.590900421142578,True,mean,2,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed2,True,True,0.001,False,False,30,30,1,8,8
29,group=rot180-num_hidden_linears=8-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,0.7924059629440308,0.79892498254776,0.12509408593177795,0.28854188323020935,9405,0.5874539017677307,1701511413.6568737,0.2043614685535431,0.32119229435920715,{'runtime': 208},209.27307653427124,4010987.5,3353586.75,15.0,0.7535728216171265,9374.0,0.07815250009298325,0.2810145914554596,0.2594153881072998,0.23066404461860657,1.9167122840881348,0.5263978242874146,92103.0,0.84375,13.218000411987305,36.41130065917969,True,mean,1,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed1,True,True,0.001,False,False,30,30,1,8,8
30,group=rot180-num_hidden_linears=8-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,0.7613226771354675,0.7551000118255615,0.1926978230476379,0.2800880968570709,9405,0.6458117961883545,1701511438.2557745,0.2583730220794678,0.2840772569179535,{'runtime': 196},197.53842735290527,3099024.0,2532301.5,15.0,0.5225818753242493,9374.0,0.08958133310079575,0.2799503207206726,0.2735481262207031,0.1844696998596191,1.886077642440796,0.626631498336792,84954.0,0.796875,11.154500007629396,29.807899475097656,True,mean,0,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=8-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed0,True,True,0.001,False,False,30,30,1,8,8
31,group=rot180-num_hidden_linears=6-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,0.8700473308563232,0.9100499749183656,0.14236298203468323,0.21109895408153537,9405,0.286287397146225,1701511189.6453404,0.13435298204421997,,{'runtime': 180},181.3026144504547,1232347.375,1201848.0,15.0,0.42784953117370605,9374.0,0.07240995019674301,0.1825103908777237,0.35121315717697144,1.996746063232422,,0.2430725395679474,87372.0,0.875,4.383299827575684,13.755499839782717,True,mean,4,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=6-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed4,True,True,0.001,False,False,30,30,1,6,6
32,group=rot180-num_hidden_linears=6-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,0.917856216430664,0.9562000036239624,0.1165914312005043,0.3010410666465759,14735,0.15140822529792786,1701511227.771461,0.16222505271434784,,{'runtime': 271},272.8249480724335,5424634.0,4645937.5,24.0,1.1250131130218506,14687.0,0.05454768985509872,0.24331335723400116,0.37890735268592834,2.3121533393859863,,0.13280928134918213,80713.0,0.703125,20.46780014038086,57.56119918823242,True,mean,3,rot180,trivial,pinwheel,0.5,True,5,True,64,True,64,-1,-1,1,group=rot180-num_hidden_linears=6-group_hidden_dim=30-batch_norm=True-dropout=0.5-batch_size=64-patience=5-pool=mean-dataset=pinwheel-cpu=True-seed3,True,True,0.001,False,False,30,30,1,6,6
