,Name,_runtime,_step,_timestamp,_wandb,epoch,expected_gradient_norm,"expected_gradient_norm(0, 8)","expected_gradient_norm(1, 9)","expected_gradient_norm(2, 5)","expected_gradient_norm(3, 7)","expected_gradient_norm(4, 1)","expected_gradient_norm(5, 3)","expected_gradient_norm(6, 4)","expected_gradient_norm(7, 6)","expected_gradient_norm(8, 2)","expected_gradient_norm(9, 0)",expected_knot_entropy,expected_knot_uniformity,"knot_entropy(0, 8)","knot_entropy(1, 9)","knot_entropy(2, 5)","knot_entropy(3, 7)","knot_entropy(4, 1)","knot_entropy(5, 3)","knot_entropy(6, 4)","knot_entropy(7, 6)","knot_entropy(8, 2)","knot_entropy(9, 0)","knot_uniformity(0, 8)","knot_uniformity(1, 9)","knot_uniformity(2, 5)","knot_uniformity(3, 7)","knot_uniformity(4, 1)","knot_uniformity(5, 3)","knot_uniformity(6, 4)","knot_uniformity(7, 6)","knot_uniformity(8, 2)","knot_uniformity(9, 0)","max_knots_countable(0, 8)","max_knots_countable(1, 9)","max_knots_countable(2, 5)","max_knots_countable(3, 7)","max_knots_countable(4, 1)","max_knots_countable(5, 3)","max_knots_countable(6, 4)","max_knots_countable(7, 6)","max_knots_countable(8, 2)","max_knots_countable(9, 0)","num_knots(0, 8)","num_knots(1, 9)","num_knots(2, 5)","num_knots(3, 7)","num_knots(4, 1)","num_knots(5, 3)","num_knots(6, 4)","num_knots(7, 6)","num_knots(8, 2)","num_knots(9, 0)","smoothness(0, 8)","smoothness(1, 9)","smoothness(2, 5)","smoothness(3, 7)","smoothness(4, 1)","smoothness(5, 3)","smoothness(6, 4)","smoothness(7, 6)","smoothness(8, 2)","smoothness(9, 0)",test_accuracy,test_loss,total_max_knots_countable,total_num_knots,total_smoothness,trainer/global_step,val_accuracy,val_loss,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,plot_knots,log_results,min_step_eps,weight_decay,hidden_layers,learning_rate,evaluate_batch_size,random_init_weights,hidden_group_channels,sanity_check_equivariance,ctrl_points_per_interpolation
46,glamorous-sweep-204,1586.1891901493073,13,1728809102.4259052,{'runtime': 1584},0,0.7794309258460999,0.8824441432952881,0.696010410785675,0.5494142174720764,0.6620625853538513,0.8243722319602966,0.7575379610061646,0.8259270787239075,0.7575296759605408,0.936890721321106,0.9553884863853456,2.6401820945845884,0.0007173968043331172,2.2948786142958877,2.7924686552463687,2.621308810074108,2.7589667652748133,2.8239641623645255,2.5912529373419364,2.296024242271125,2.615072038008035,2.5883690478899837,2.72986243310069,0.0020726095842894436,0.0001135090591335236,0.0014499241759018508,0.0003820432375895712,0.00031950927013585937,0.0009150675656645808,0.0005856681103278622,0.00012513708743666337,0.00121505157734108,0.0005885443915629004,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,38554,51914,54625,56889,57567,54279,41197,49602,52219,54113,452.1244645379484,1104.502291861456,546.2604143591598,472.11417080275714,341.6182040069252,550.0146693997085,434.5385529440828,30441.90447920561,9607.043117652647,404.1445571631193,0.7074000239372253,0.8472583889961243,14656256,510959,44354.26492193341,0,0.7362780570983887,0.7511919736862183,False,0.9,0.999,antidiagonal_transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,48,False,1000
47,dashing-sweep-203,788.333128452301,13,1728807499.9468744,{'runtime': 787},0,0.6372427344322205,0.74013751745224,0.5583192110061646,0.5198663473129272,0.5546603798866272,0.7914764881134033,0.7516670823097229,0.522250771522522,0.5394805669784546,0.658668577671051,0.7228797674179077,2.621874226681468,0.000777071861634529,2.2734986770305454,2.773885903106425,2.60526335435467,2.7376306925162153,2.8027133600885623,2.577475576974349,2.276537860804913,2.606717010276012,2.5604645808196356,2.7141152643948923,0.001500911638494745,8.269663264585173e-05,0.0015355634439467236,0.0005886650927387402,0.0004973373825139468,0.001049104663968247,0.000198341567765214,5.8682534638250783e-05,0.0016934701570996255,0.0008075879987517579,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,28185,37760,38711,40472,42622,38540,29493,35380,37079,38940,310.2454400706338,258.7240559631027,284.2688271414954,203.642457179958,305.4055180205032,469.81829330394976,338.1761050550267,211.85508728027344,222.75501120835543,165.16517066431695,0.6484000086784363,0.9999865293502808,14656256,367182,2770.0559658876155,0,0.6688100695610046,0.9467763900756836,False,0.9,0.999,antidiagonal_transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,32,False,1000
48,drawn-sweep-202,514.2239308357239,13,1728806695.5337708,{'runtime': 513},0,0.5920422673225403,0.572124719619751,0.5753556489944458,0.523780345916748,0.5405394434928894,0.6387702822685242,0.6445309519767761,0.4857459366321564,0.4496740102767944,0.6647020578384399,0.7724180817604065,2.609484008160164,0.0011372426548615635,2.267335171870881,2.752862265943347,2.600884057626759,2.7306132242313845,2.782162563800968,2.561275682512977,2.2631965706509964,2.5954217300192832,2.552417840132364,2.7017578419739747,0.0013390659299478045,0.0002662498081162149,0.0020698953168230955,0.0007097916432022958,0.0005649533114643046,0.0023452843026981413,0.0003552384314367036,0.00013378285945638162,0.0025275823075581677,0.0012293236774774557,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,21181,28317,29512,28385,30942,26576,21364,26493,28881,28468,106.7377537067805,170.48010277067078,138.49526137928478,197.2888406883576,120.67932894694968,122.7731756817666,177.93087861375534,121.71437426866032,120.2374562108016,105.9509668998653,0.5971999764442444,1.1506892442703247,14656256,270119,1382.2881391668925,0,0.5997796654701233,1.123533844947815,False,0.9,0.999,antidiagonal_transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,24,False,1000
49,golden-sweep-201,233.9249038696289,13,1728806165.968695,{'runtime': 232},0,0.5998222827911377,0.6978945136070251,0.503158688545227,0.5416507720947266,0.5174663662910461,0.8243973851203918,0.6323519349098206,0.6009900569915771,0.6306060552597046,0.5528386831283569,0.5192943215370178,2.5923686835558932,0.0010993663885935788,2.2517523590123627,2.7393440024664972,2.5816621730035862,2.713550620347201,2.767071217806653,2.5525972086725046,2.240318151582998,2.5754192930763544,2.5327399432065523,2.680841222940855,0.0012788012980936307,2.5339250334777995e-05,0.002013191688762792,0.000784888328935545,0.00035085059742353034,0.001985710274896748,0.0013518790440558578,3.3792944699586385e-05,0.0019822115371019716,0.0016189182142933942,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,13435,18222,18715,18920,20169,18227,14166,17144,16086,17908,127.98054754282566,190.2472658609404,192.23481962235385,150.55821381375426,176.09286104657804,294.9460355838819,746.8603759349498,169.7852341386897,105.17581760971734,107.61125765178804,0.5523999929428101,1.267992377281189,14656256,172992,2261.492428805479,0,0.5588541626930237,1.239960789680481,False,0.9,0.999,antidiagonal_transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,16,False,1000
50,cosmic-sweep-200,2909.811845064163,13,1728805914.246576,{'runtime': 2908},0,1.0910637378692627,1.3447188138961792,0.8504616618156433,0.8558159470558167,0.8957589864730835,1.1188254356384275,1.5866297483444214,1.1787985563278198,0.9748251438140868,1.1009525060653689,1.1712616682052612,2.662004953977272,0.0007572408008636,2.324081963591087,2.819829911337944,2.638913986921871,2.778621166845838,2.847941857216032,2.610988195236807,2.320885188096895,2.6404313833873303,2.6003672841696286,2.750385673859231,0.0022005847558586775,0.00011049830159457616,0.0011987774185099364,0.00044835315125549166,0.0004054049538726592,0.0009512224411501848,0.0006099394189971316,0.00018115686394939057,0.0014888821059515097,0.0006051076454956278,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,53036,72823,73353,78469,81769,74353,60268,70411,70351,73321,1091.537942521274,590.3168422821909,1474.957008253783,904.4175591357052,2816.478650625795,1279.7101648692042,1199.8311412855985,1018.0691650137304,1224.6756073841825,796.259125138633,0.7613999843597412,0.6909369826316833,14656256,708154,12396.253206510097,0,0.811638593673706,0.5393183827400208,False,0.9,0.999,antidiagonal_transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,64,False,1000
51,frosty-sweep-199,1591.324713230133,13,1728802986.860134,{'runtime': 1590},0,0.7090293765068054,0.8408123850822449,0.600676953792572,0.5923358201980591,0.61961829662323,0.7189882397651672,0.7840145826339722,0.791409432888031,0.7580248117446899,0.7274909019470215,0.7474507689476013,2.640071876601571,0.000709644316993391,2.29895533572671,2.794604251835215,2.626296919219186,2.754494020441779,2.824770344782486,2.59409397852634,2.293379299052587,2.6100880736173746,2.5843073145880577,2.730390586220892,0.0016519051767339215,7.689749460050086e-05,0.0010751438294591207,0.0005924002879411476,0.0003277610154211116,0.001221640015278771,0.0005872590115536969,0.0001122682230831104,0.0009567389531463388,0.0009090572058967409,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,37580,53852,53034,57569,58340,55668,39839,49200,50877,54770,294.57349990983494,296.2046814756468,401.84726308006793,335.30816698120907,284.4896253454499,625.0148391784169,370.4512081006542,358.3474146174267,375.1578352737706,28092.075891938992,0.699999988079071,0.8736147284507751,14656256,510729,31433.47042590147,0,0.728205144405365,0.7790220379829407,False,0.9,0.999,antidiagonal_transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,48,False,1000
52,ruby-sweep-198,770.6663300991058,13,1728801378.191668,{'runtime': 769},0,0.6886308193206787,0.7971588373184204,0.6818012595176697,0.5574720501899719,0.6875761151313782,0.713387131690979,0.5852924585342407,0.5616203546524048,0.5898447036743164,0.6994729042053223,0.9716419577598572,2.6221249875892267,0.0006814577544736462,2.2706563749393656,2.768491323496768,2.6087031702707453,2.739709669401897,2.8053647504034016,2.577849254441796,2.2801915785327793,2.598739057089998,2.557947349186352,2.7221843074261063,0.0015175184406337752,6.765866770734134e-05,0.0017837828514201295,0.00016923391912830103,0.00022766907273705575,0.0007603732100882414,0.0003625291042481559,7.380656794343599e-05,0.0018045685286748304,0.0004828896065387108,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,25741,39384,38052,41314,42799,39270,29901,35253,33730,38395,165.02512533648405,259.0958142091986,326.01782836113125,311.7898053736426,195.54418397624977,3446.985611323267,264.23107181023806,273.9079698412679,206.5036799162044,538.7369599330705,0.6712999939918518,0.945559859275818,14656256,363839,5987.838050080754,0,0.6933493614196777,0.880408525466919,False,0.9,0.999,antidiagonal_transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,32,False,1000
53,gallant-sweep-197,507.9163756370544,13,1728800590.2499316,{'runtime': 506},0,0.7429349422454834,0.6175997257232666,0.6713047027587891,0.6093026399612427,0.5718598365783691,1.045306921005249,0.8601552844047546,0.7193576097488403,0.7111064195632935,0.6928912997245789,0.8531277775764465,2.609437204223849,0.0007831855591354489,2.257500644695079,2.7505258386348848,2.603020072885424,2.729523078365176,2.7937752528212005,2.562502704808292,2.2690558648182293,2.5894830267866897,2.5499341888976987,2.6993062076707197,0.0010893099789798875,0.00013104882271111555,0.0025824364002198104,0.00027807389596644355,0.0005978587247047016,0.0003777126566221199,0.0001777166173128541,0.0001908263216950762,0.0018022467216130189,0.0007018962523264029,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,20444,28225,27960,29211,32323,28284,23261,26582,27566,29292,122.7444750345312,268.81693843132234,233.4880133204861,198.08968136634212,185.05027691205032,261.61554094508756,227.96586408646544,175.34993061830755,116.17585283285734,167.62325949181104,0.6101999878883362,1.1387840509414673,14656256,273148,1956.919833039261,0,0.6213341355323792,1.0995792150497437,False,0.9,0.999,antidiagonal_transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,24,False,1000
54,glad-sweep-196,237.76874470710752,13,1728800065.7375047,{'runtime': 236},0,0.7085369825363159,0.7689458131790161,0.47997432947158813,0.6817978024482727,0.6998446583747864,0.8960002064704895,0.656957745552063,0.6986455917358398,0.6663049459457397,0.6676573753356934,0.862337052822113,2.595768681663179,0.0008038446608202478,2.2286290333062366,2.7402981168047775,2.5871579659124357,2.7135592018407824,2.7759709433341255,2.5557949707446284,2.2510815447826857,2.577079100493683,2.535999585587523,2.696149533018037,0.0025235371024220216,0.00016592358389883025,0.0023409476115560574,8.946476011447269e-05,0.000607068020544138,0.00029062967989441793,0.00014870387273535976,0.0004700249559428813,0.0012932162981659217,0.0006406369533054193,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,12860,19236,19369,20045,20965,19055,16170,17883,16671,18652,168.39346754770668,191.94139503632323,223.64989062994573,199.33797996925205,202.03816238831496,269.64424319980026,2444.219879830387,184.44575443395297,135.2279138813883,188.5349579215108,0.6004999876022339,1.130524516105652,14656256,180906,4207.433644838582,0,0.6070512533187866,1.1026554107666016,False,0.9,0.999,antidiagonal_transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,16,False,1000
55,swept-sweep-195,3025.4531950950623,13,1728799810.226954,{'runtime': 3024},0,1.0186200141906738,1.6438368558883667,0.683510422706604,0.6946585774421692,0.8447508215904236,1.166016936302185,1.190490484237671,1.2459272146224976,1.0442125797271729,1.1148862838745115,0.887424111366272,2.659135335950189,0.0007813192566702614,2.3176799060093742,2.8130558957373797,2.6345387991616924,2.775226466716619,2.84973291275095,2.6083772463031636,2.323204370033224,2.629780900395195,2.6016725040785076,2.750471756341984,0.002874467314436461,6.405803675586912e-05,0.0018586808858817208,0.00031725021028858563,0.0006779808000476551,0.0005233996309251146,0.00024209781394337503,0.00023972567696115452,0.000816885529552066,0.0008155859648003169,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,52517,68868,70159,74997,81129,71223,59568,67354,71156,73727,1013.359787692316,355.83318316563964,1134.1304567633197,615.9411782938987,726.5521958139725,870.5723581975326,1172.9461543951184,838.2661009337753,1470.2388458568605,667.8219024729915,0.7307000160217285,0.8017516732215881,14656256,690698,8865.662163585424,0,0.7599359154701233,0.6891847848892212,False,0.9,0.999,antidiagonal_transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,64,False,1000
56,drawn-sweep-194,1596.5808930397034,13,1728796765.784705,{'runtime': 1595},0,0.6535025238990784,0.8455864787101746,0.4708234369754791,0.6540932655334473,0.5819257497787476,0.7322553992271423,0.6726834177970886,0.719804048538208,0.569288969039917,0.6941343545913696,0.689503014087677,2.6407759735542427,0.0008100062855270351,2.2875656974672154,2.7911601846627914,2.6222352413114507,2.761829617345711,2.823963386417903,2.5924088650973705,2.297776184435808,2.617493436968049,2.5887835949954603,2.732682942130648,0.0024490400748848297,6.814382009694114e-05,0.0008744726006103707,0.0006001309534325337,0.001075847586859552,0.001721027995325855,0.0001461512156493974,8.988912963831958e-05,0.0007575575313827706,0.0007309610219093984,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,40071,52505,52705,56839,60603,54508,43262,50973,54515,55434,659.6175416270271,435.3014974021353,451.6813800726086,348.50225793756545,269.3597453320399,331.3537115296349,1665.6022011130117,337.8729209024459,410.2277972002048,303.0187815101817,0.6862999796867371,0.9093489050865172,14656256,521415,5212.537834626855,0,0.7099959850311279,0.8383231163024902,False,0.9,0.999,antidiagonal_transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,48,False,1000
57,elated-sweep-193,740.9499685764313,13,1728795150.8227506,{'runtime': 739},0,0.5879635810852051,0.5518572926521301,0.5156489610671997,0.46033918857574463,0.5867217183113098,0.6542569994926453,0.6405949592590332,0.5595066547393799,0.6251064538955688,0.550226092338562,0.7041389346122742,2.6205884311708028,0.0007722903955317093,2.281526484535399,2.7679879628282578,2.6110359440501547,2.7359084798194493,2.806625522819414,2.570638926876317,2.282625771966904,2.5925217126433786,2.5530782638263805,2.7170446259062855,0.0014348872663602298,0.00015061221210052044,0.0013594318308322048,0.0005152398898357277,0.0005829562054721496,0.001492318019584264,0.0003227322961566716,0.000275572594861362,0.001461237416299784,0.00042512148104026625,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,26937,36430,34989,37554,41022,35141,30382,34244,36157,36219,110.40250421108794,188.4313744584797,200.93619830557145,172.06057675660122,216.69358070520684,166.2445888335933,207.85988642694429,211.3604697383707,139.67526113422355,286.95863403507974,0.6462000012397766,1.0149768590927124,14656256,349075,1900.6230746051588,0,0.6593349575996399,0.9799455404281616,False,0.9,0.999,antidiagonal_transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,32,False,1000
58,olive-sweep-192,512.7065827846527,13,1728794392.8178148,{'runtime': 511},0,0.6121789216995239,0.5066106915473938,0.5089442729949951,0.6062365770339966,0.5619511008262634,0.8250268697738647,0.6795052886009216,0.4432862401008606,0.7116144299507141,0.4851941764354706,0.6834496259689331,2.6094033118500515,0.0008916890861904736,2.2613943092771,2.757754102168997,2.6062890819003792,2.7195040907654064,2.790110479925117,2.5548146210238976,2.263445874277479,2.5918435550055996,2.559494695182443,2.700107831761289,0.002692390405584039,0.00016057456955372102,0.0019155511249863727,0.0006869079353117838,0.0005331603595998783,0.0014843240719957184,0.000560286451891488,0.00024411764989971943,0.0005100093090078073,0.0007647654762185974,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,22901,29202,28775,28815,31944,27286,23500,27468,29195,29042,107.44496298745798,167.90763184140087,2159.717386710574,165.8805363731808,168.98697364272084,234.74901248537935,214.87270351385817,543.6382518305327,95.86853650820558,103.8038639294682,0.6047999858856201,1.1432194709777832,14656256,278128,3962.8698598227784,0,0.6090144515037537,1.1137914657592771,False,0.9,0.999,antidiagonal_transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,24,False,1000
59,dazzling-sweep-191,228.4042751789093,13,1728793864.7589152,{'runtime': 226},0,0.579426646232605,0.502577006816864,0.5228997468948364,0.508997917175293,0.6599310040473938,0.8128786087036133,0.6685013175010681,0.35872095823287964,0.5591544508934021,0.4903741478919983,0.5776739120483398,2.591976380043053,0.0007614973171413122,2.2454284571787984,2.728946095207903,2.5780895825131447,2.7120211909467455,2.7692097667394258,2.553187729798412,2.254812038931834,2.5775122624889413,2.528047741936776,2.6869584618671496,0.0005986814699099341,0.00010688508073878128,0.002282616796611137,0.00013510018424805985,0.0002496202299066403,0.0004402693166127442,0.00019492584470282012,3.282747261476744e-05,0.0032277595570417753,0.0004763800168536891,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,12432,18530,17750,19584,20497,18436,14096,16982,16016,18599,433.04633334062225,153.8428403673024,117.32814379598858,167.38719365932047,123.92247816317833,170.07828042023905,117.72654216453884,162.99368432999472,55.237316661828686,86.82580088971918,0.5735999941825867,1.194979190826416,14656256,172922,1588.3886137927325,0,0.581169843673706,1.170337796211243,False,0.9,0.999,antidiagonal_transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,16,False,1000
60,firm-sweep-190,2883.296762943268,13,1728793617.3617458,{'runtime': 2881},0,0.9681101441383362,1.38965904712677,0.8061341047286987,0.8220853209495544,0.6479473114013672,1.0979564189910889,1.1158019304275513,1.0110557079315186,0.9200783967971802,1.0238633155822754,1.029105544090271,2.6579309528475905,0.0008091357014902912,2.3216217700456916,2.811057997474453,2.63644423016323,2.7735020446284686,2.845363851235783,2.6080407726377643,2.3191464205137624,2.6309057195329117,2.601956207650966,2.745607530847945,0.002454453525428767,0.0001781340118931701,0.0011574008609879316,0.00040879105367457746,0.0008676753091316009,0.0012838067931761447,0.0003382906848456237,0.0003608137532444323,0.0007451452403279607,0.000790330267048748,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,53369,69981,74133,76189,80590,73640,60250,68801,71362,73185,1063.088224339299,539.0364506412297,1170.2539807111025,1060.2680281708017,715.2912082374096,1024.5324254631996,1039.6972785666585,842.7267127698287,1231.788089143578,933.313626870513,0.758899986743927,0.7033908367156982,14656256,701500,9619.99602491362,0,0.7937299609184265,0.5927698016166687,False,0.9,0.999,antidiagonal_transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,64,False,1000
61,proud-sweep-189,1677.9247255325315,13,1728790719.9303455,{'runtime': 1676},0,0.8204236626625061,0.8611327409744263,0.7179229855537415,0.7107600569725037,0.761142373085022,0.8896502256393433,0.8657466173171997,0.7715426087379456,0.7624011039733887,1.0006645917892456,0.8745657205581665,2.6416488558884854,0.0009474715202257352,2.3033609736758347,2.789829496929107,2.623631268267319,2.761371078779213,2.8283393861691266,2.590052311208934,2.3061899243454747,2.6258782646992227,2.570195669940839,2.7317402975548877,0.0012681316391353736,0.00011120349606008588,0.001252829998956264,0.0004262867560940983,0.0004131284491465232,0.0014749848665509882,0.0004916176658047327,0.00031472034636709657,0.0035083630895433983,0.0006040476372423093,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,39024,54442,57402,58343,61568,55697,45695,52889,52049,55056,862.499485922046,327.3732743030414,1134.4707083925605,454.2507611424662,484.5497038010508,7496.6497926218435,445.1468426520005,508.4316535675898,4002.962736110203,362.03855156712234,0.714900016784668,0.8288705945014954,14656256,532165,16078.373510079924,0,0.7316506505012512,0.7620952129364014,False,0.9,0.999,antidiagonal_transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,48,False,1000
62,toasty-sweep-188,747.8950500488281,13,1728789027.073071,{'runtime': 746},0,0.8285863995552063,1.0197958946228027,0.6697951555252075,0.6916146874427795,0.7590208649635315,0.988864243030548,0.8722131848335266,0.7733156085014343,0.7962781190872192,0.9736836552619934,0.797781229019165,2.6166248016468354,0.0009674202858841284,2.2620688914589095,2.7656722725384872,2.607902210563158,2.7326852242321307,2.7897820558398596,2.5666125557358006,2.278932418514966,2.5972348763318163,2.561976263377489,2.714347817924671,0.002469772790950036,0.00022347389822269703,0.00158745321430936,0.0008705633861199533,0.0007533610386276005,0.0016176118067561804,0.00038302730026115256,0.000169948162475429,0.0011738946795142524,0.000884276549576541,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,25672,36225,37118,38549,39853,36243,29287,33770,33835,36802,334.2546199351782,299.49081036029384,490.3013166952878,252.9173647502903,283.61052696523257,496.7408396254759,639.167693336145,300.2122545245802,328.16658017528243,1770.240955851972,0.6633999943733215,0.9693490266799928,14656256,347354,5195.102962219738,0,0.686598539352417,0.8924402594566345,False,0.9,0.999,antidiagonal_transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,32,False,1000
63,generous-sweep-187,542.7286179065704,13,1728788261.091522,{'runtime': 541},0,0.6491973996162415,0.635459840297699,0.7030629515647888,0.5820754766464233,0.589354395866394,0.7570036053657532,0.4783085882663727,0.572253406047821,0.7212269306182861,0.6495330929756165,0.7429591417312622,2.610680743429418,0.0008611292267711843,2.2536093894661384,2.751530129286645,2.6039052113695975,2.725258757683009,2.7910498869679374,2.5581183207675187,2.2636452444807365,2.594635096702568,2.5587384202683143,2.7132431048938033,0.0019268660257602463,0.0001013131881010937,0.0018489213652806548,0.0006539441923545881,0.00020847856062470744,0.001945577778798532,0.000433080979753812,6.187969138305805e-05,0.0007351989630417521,0.001120082209403803,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,22293,29832,29748,30912,33223,29962,23451,27475,27461,31036,1102.1527872069855,199.96825610665837,228.26295427500736,159.47903253143886,188.66445516073145,185.3276077300834,348.7354426595266,268.1792380666593,120.88408361710026,287.826759063144,0.6435999870300293,1.0095856189727783,14656256,285393,3089.480616417335,0,0.6498998403549194,0.9866213798522948,False,0.9,0.999,antidiagonal_transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,24,False,1000
64,pleasant-sweep-186,229.38939237594604,13,1728787703.2481103,{'runtime': 227},0,0.601007342338562,0.4387281537055969,0.5953131318092346,0.4667067229747772,0.6316313147544861,0.6567594408988953,0.6493485569953918,0.6092228293418884,0.5842652916908264,0.6564896106719971,0.6609687209129333,2.5929337579921627,0.001150389456900715,2.244634408562998,2.7294825854589027,2.60013429765234,2.7126388458246415,2.76763760760098,2.5393168369291166,2.246267285610082,2.573396796587475,2.531962206489011,2.69401020886645,0.000464695813344351,0.00029054101380220917,0.0012402284926810905,0.0011433776357224969,0.00036464547515765885,0.003123991797566151,0.0002600719423145418,0.00014976251073318863,0.0038378126396060226,0.0006433543528360043,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,12867,17992,18123,18518,19140,17719,13219,16829,16682,18402,93.03861735670034,214.25528570219467,261.0600260380306,145.68316058043274,133.06365375508904,162.02859752652876,201.5821961051333,136.9185125974036,92.15379658204984,101.30749762878258,0.5685999989509583,1.2197916507720947,14656256,169491,1541.0913438723455,0,0.569571316242218,1.2064248323440552,False,0.9,0.999,antidiagonal_transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,16,False,1000
65,noble-sweep-185,2812.706038713455,13,1728787458.7695217,{'runtime': 2811},0,0.9813749194145204,1.0743228197097778,0.8218547105789185,0.845726490020752,0.8443287014961243,1.1218295097351074,1.1129400730133057,1.0031105279922483,1.0475263595581057,1.157568097114563,0.8612576723098755,2.6601684036752724,0.0007093596957657571,2.311544970079426,2.8154508234635536,2.6381098241511616,2.776397300494736,2.8478847644047587,2.611396903878692,2.3279347874933496,2.638538469609429,2.5926808966185657,2.752893779388316,0.0018547897520124472,0.00013115581177192506,0.0008410053642709904,0.0003883589838831564,0.0005565022295592195,0.0010301915693240835,0.0002344092090808236,0.0001372380402884955,0.0018541628926234716,0.0004961255370710899,653056,980480,2840064,1500672,1161728,1610752,934912,1608192,1672704,1693696,50107,70810,71497,74229,81488,71311,58811,69390,66688,72519,1019.1643639337271,573.85293090716,1275.1524003315717,1558.706824272871,888.883603638038,1120.558610919863,898.0093970838934,1045.271146312356,721.2456117935944,666.555418105796,0.7455000281333923,0.7490540742874146,14656256,686850,9767.40030729887,0,0.7763221263885498,0.6320240497589111,False,0.9,0.999,antidiagonal_transpose,37,rot90flip,cifar10,0,3,50000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,64,False,1000
