,Name,_runtime,_step,_timestamp,epoch,train_accuracy,train_loss,trainer/global_step,val_accuracy,val_loss,_wandb,test_accuracy,test_loss,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels,sanity_check_equivariance
165,worthy-sweep-832,381.6190433502197,7040,1727653386.1408694,18.0,0.625,0.9962480068206788,7020,0.651482343673706,0.986708641052246,{'runtime': 380},0.6371999979019165,1.0452865362167358,False,0.9,0.999,rot180_and_or_transpose,42,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
166,rare-sweep-831,649.4270679950714,10167,1727653218.618456,26.0,0.5546875,1.176291823387146,10140,0.5855769515037537,1.16727876663208,{'runtime': 648},0.5753999948501587,1.198585867881775,False,0.9,0.999,rot180_and_or_transpose,42,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
167,curious-sweep-830,556.8297884464264,8604,1727652858.3904943,22.0,0.796875,0.6302562355995178,8580,0.7659855484962463,0.6751933693885803,{'runtime': 555},0.7275000214576721,0.7991332411766052,False,0.9,0.999,transpose,42,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
168,helpful-sweep-829,444.6898999214173,8213,1727652988.33512,21.0,0.765625,0.7549940347671509,8190,0.7423277497291565,0.739355206489563,{'runtime': 443},0.7096999883651733,0.838699996471405,False,0.9,0.999,transpose,42,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
169,bumbling-sweep-828,439.9213948249817,7039,1727652553.2314308,18.0,0.671875,0.9024059772491456,7020,0.6725761294364929,0.9209340214729308,{'runtime': 438},0.6545000076293945,0.9827346801757812,False,0.9,0.999,transpose,42,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
170,blooming-sweep-827,313.22836542129517,5085,1727652286.5484574,13.0,0.5859375,1.1387887001037598,5070,0.6001402139663696,1.1379528045654297,{'runtime': 311},0.585099995136261,1.1812282800674438,False,0.9,0.999,transpose,42,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
171,dauntless-sweep-826,567.7905271053314,9385,1727652098.6709971,24.0,0.6171875,1.1344772577285769,9360,0.6074719429016113,1.1037150621414185,{'runtime': 566},0.5958999991416931,1.1400468349456787,False,0.9,0.999,transpose,42,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
172,gallant-sweep-825,407.2297875881195,5867,1727651956.7248223,15.0,0.8125,0.5230200290679932,5850,0.7624198794364929,0.6811718344688416,{'runtime': 405},0.722000002861023,0.8086673617362976,False,0.9,0.999,flipH_and_or_flipW,42,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
173,daily-sweep-824,836.364937543869,14860,1727652530.3497176,38.0,0.8046875,0.4418371319770813,14820,0.7826923131942749,0.6090674996376038,{'runtime': 835},0.713699996471405,0.8499677777290344,False,0.9,0.999,flipH_and_or_flipW,42,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
174,swift-sweep-823,284.71348094940186,4303,1727651531.8531,11.0,0.6328125,0.932983696460724,4290,0.6434294581413269,1.0087069272994995,{'runtime': 283},0.6190999746322632,1.0773327350616455,False,0.9,0.999,flipH_and_or_flipW,42,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
175,fine-sweep-822,329.55255103111267,5085,1727651231.267084,13.0,0.6796875,1.0523372888565063,5070,0.6048678159713745,1.1020604372024536,{'runtime': 328},0.5864999890327454,1.1615831851959229,False,0.9,0.999,flipH_and_or_flipW,42,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
176,vibrant-sweep-821,626.9702920913696,11732,1727651679.824738,30.0,0.5546875,1.1699588298797607,11700,0.5489783883094788,1.2927645444869995,{'runtime': 625},0.5277000069618225,1.349320411682129,False,0.9,0.999,flipH_and_or_flipW,42,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
177,glamorous-sweep-820,883.1701834201813,13686,1727651513.3822083,35.0,0.8046875,0.44196856021881104,13650,0.8437299728393555,0.4516656994819641,{'runtime': 881},0.7390000224113464,0.8499169945716858,False,0.9,0.999,rot180,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
178,glamorous-sweep-819,477.6360821723938,7430,1727650614.445759,19.0,0.765625,0.6929613947868347,7410,0.7596153616905212,0.6837541460990906,{'runtime': 476},0.7080000042915344,0.8543505668640137,False,0.9,0.999,rot180,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
179,rich-sweep-818,669.3409378528595,10950,1727650887.7065878,28.0,0.7265625,0.74948650598526,10920,0.7242387533187866,0.7867376208305359,{'runtime': 668},0.6873999834060669,0.9248847365379332,False,0.9,0.999,rot180,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
180,super-sweep-817,654.1474115848541,12905,1727651038.7305555,33.0,0.796875,0.6493846774101257,12870,0.6797075271606445,0.9095808863639832,{'runtime': 652},0.6478000283241272,1.0288941860198977,False,0.9,0.999,rot180,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
181,legendary-sweep-816,294.1341829299927,4693,1727650120.6265318,12.0,0.6171875,1.0838712453842163,4680,0.529767632484436,1.3151346445083618,{'runtime': 292},0.5188999772071838,1.3448697328567505,False,0.9,0.999,rot180,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
182,sparkling-sweep-815,380.92242884635925,5476,1727650201.8973448,14.0,0.7109375,0.8026902079582214,5460,0.7455528974533081,0.7394400835037231,{'runtime': 379},0.7099999785423279,0.8652548789978027,False,0.9,0.999,rot180_and_or_transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
183,devoted-sweep-814,276.0556559562683,3912,1727649805.458206,10.0,0.7421875,0.7811542749404907,3900,0.7144631147384644,0.8237675428390503,{'runtime': 274},0.6924999952316284,0.8907880783081055,False,0.9,0.999,rot180_and_or_transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
184,helpful-sweep-813,414.5045757293701,6257,1727649811.1437278,16.0,0.7265625,0.8163461685180664,6240,0.6695312261581421,0.9351933598518372,{'runtime': 413},0.6485999822616577,1.005648136138916,False,0.9,0.999,rot180_and_or_transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
185,wandering-sweep-812,566.7968156337738,10559,1727650369.3469727,27.0,0.671875,0.8437402844429016,10530,0.6293870210647583,1.0885941982269287,{'runtime': 565},0.6079000234603882,1.1610701084136963,False,0.9,0.999,rot180_and_or_transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
186,curious-sweep-811,260.9737923145294,4694,1727649788.292905,12.0,0.6015625,1.0697598457336426,4680,0.5507211685180664,1.2852483987808228,{'runtime': 259},0.5430999994277954,1.3031035661697388,False,0.9,0.999,rot180_and_or_transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
187,swept-sweep-810,441.97270107269287,6648,1727649377.815577,17.0,0.765625,0.6452317237854004,6630,0.7483373284339905,0.7398116588592529,{'runtime': 440},0.7167999744415283,0.844190239906311,False,0.9,0.999,transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
188,fallen-sweep-809,254.73781394958496,4694,1727649511.487764,12.0,0.7421875,0.7990652322769165,4680,0.7049278616905212,0.8444206714630127,{'runtime': 253},0.6904000043869019,0.9067370891571044,False,0.9,0.999,transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
189,noble-sweep-808,569.8319821357727,9386,1727649511.772092,24.0,0.7421875,0.666385293006897,9360,0.6955328583717346,0.856180727481842,{'runtime': 568},0.6761999726295471,0.9227495193481444,False,0.9,0.999,transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
190,olive-sweep-807,385.8290762901306,6257,1727648917.7263854,16.0,0.640625,0.8804721832275391,6240,0.6338942050933838,1.0475012063980105,{'runtime': 384},0.625,1.0940340757369995,False,0.9,0.999,transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
191,gentle-sweep-806,355.78497290611267,5867,1727648927.184664,15.0,0.5625,1.2725704908370972,5850,0.5291265845298767,1.3655171394348145,{'runtime': 354},0.5260999798774719,1.393893837928772,False,0.9,0.999,transpose,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
192,legendary-sweep-805,390.8757972717285,6649,1727649244.4117432,17.0,0.78125,0.640616774559021,6630,0.770312488079071,0.6549137234687805,{'runtime': 389},0.7254999876022339,0.7926929593086243,False,0.9,0.999,flipH_and_or_flipW,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
193,vibrant-sweep-804,364.85966968536377,6258,1727648837.3607438,16.0,0.7578125,0.7365044355392456,6240,0.7188301086425781,0.8002221584320068,{'runtime': 363},0.6934000253677368,0.9011547565460204,False,0.9,0.999,flipH_and_or_flipW,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
194,classic-sweep-803,609.4349522590637,9385,1727648516.6201873,24.0,0.765625,0.7510076761245728,9360,0.6752604246139526,0.930152952671051,{'runtime': 608},0.6485999822616577,1.0195964574813845,False,0.9,0.999,flipH_and_or_flipW,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
195,proud-sweep-802,678.6745352745056,10559,1727648555.4533212,27.0,0.6953125,0.8218804597854614,10530,0.509334921836853,1.7839934825897217,{'runtime': 677},0.49470001459121704,1.827603101730347,False,0.9,0.999,flipH_and_or_flipW,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
196,fluent-sweep-801,448.033744096756,7040,1727647858.713088,18.0,0.578125,1.1865144968032837,7020,0.5449118614196777,1.2921913862228394,{'runtime': 446},0.5374000072479248,1.3357102870941162,False,0.9,0.999,flipH_and_or_flipW,41,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
197,lilac-sweep-800,942.3505761623384,17206,1727648455.6257432,44.0,0.875,0.2900906503200531,17160,0.8503805994987488,0.4209142029285431,{'runtime': 941},0.7257999777793884,0.9548544883728028,False,0.9,0.999,rot180,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
198,earnest-sweep-799,910.3520274162292,14468,1727647891.5579014,37.0,0.78125,0.4855259656906128,14430,0.8131610751152039,0.5342404246330261,{'runtime': 909},0.7222999930381775,0.8297306895256042,False,0.9,0.999,rot180,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
199,visionary-sweep-798,437.8448143005371,7040,1727647397.3853092,18.0,0.6875,0.8465710878372192,7020,0.6894831657409668,0.8790757656097412,{'runtime': 435},0.6643999814987183,0.9685991406440736,False,0.9,0.999,rot180,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
200,visionary-sweep-798,437.8448143005371,7040,1727647397.3853092,18.0,0.6875,0.8465710878372192,7020,0.6894831657409668,0.8790757656097412,{'runtime': 435},0.6643999814987183,0.9685991406440736,False,0.9,0.999,rot180,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
201,colorful-sweep-797,302.1380705833435,5867,1727647496.1862383,15.0,0.703125,0.9060969948768616,5850,0.6204126477241516,1.0847917795181274,{'runtime': 300},0.5976999998092651,1.1508424282073977,False,0.9,0.999,rot180,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
202,flowing-sweep-796,516.7163634300232,8603,1727646963.7496724,22.0,0.6328125,1.1002099514007568,8580,0.5857571959495544,1.159880757331848,{'runtime': 515},0.5688999891281128,1.215341091156006,False,0.9,0.999,rot180,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
203,cosmic-sweep-795,527.8735966682434,7822,1727646941.5585575,20.0,0.84375,0.4568879008293152,7800,0.7925680875778198,0.5933757424354553,{'runtime': 526},0.7404999732971191,0.753258228302002,False,0.9,0.999,rot180_and_or_transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
204,classic-sweep-794,552.5698986053467,9777,1727647180.1981325,25.0,0.828125,0.5213348269462585,9750,0.7834535241127014,0.619945764541626,{'runtime': 551},0.7318999767303467,0.7731733918190002,False,0.9,0.999,rot180_and_or_transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
205,glorious-sweep-793,414.9853420257568,6257,1727646430.2914891,16.0,0.7265625,0.8559663891792297,6240,0.6767227649688721,0.9175221920013428,{'runtime': 413},0.6492999792098999,1.003328800201416,False,0.9,0.999,rot180_and_or_transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
206,vital-sweep-792,270.2111599445343,4694,1727646611.236366,12.0,0.6953125,0.8635132908821106,4680,0.6081330180168152,1.1033706665039062,{'runtime': 269},0.5910000205039978,1.1440235376358032,False,0.9,0.999,rot180_and_or_transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
207,effortless-sweep-791,316.2987790107727,5867,1727646323.67391,15.0,0.5625,1.287551760673523,5850,0.5607772469520569,1.229917049407959,{'runtime': 314},0.5475999712944031,1.2577521800994873,False,0.9,0.999,rot180_and_or_transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
208,avid-sweep-790,511.57889556884766,7821,1727645998.1136737,20.0,0.8046875,0.6289073824882507,7800,0.775120198726654,0.6460250616073608,{'runtime': 510},0.7346000075340271,0.7659252285957336,False,0.9,0.999,transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
209,fresh-sweep-789,908.5304458141328,14469,1727646398.720986,37.0,0.7578125,0.5945537686347961,14430,0.778866171836853,0.6297343969345093,{'runtime': 907},0.7346000075340271,0.7726395726203918,False,0.9,0.999,transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
210,youthful-sweep-788,389.3604004383087,7431,1727645993.4818254,19.0,0.65625,1.0182216167449951,7410,0.6613782048225403,0.9707418084144592,{'runtime': 388},0.6503999829292297,1.0195796489715576,False,0.9,0.999,transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
211,devout-sweep-787,359.76270151138306,5867,1727645473.5902855,15.0,0.6484375,0.8590067028999329,5850,0.6297475695610046,1.0550944805145264,{'runtime': 357},0.6193000078201294,1.0943650007247925,False,0.9,0.999,transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
212,crisp-sweep-786,201.68831777572632,3912,1727645588.7435448,10.0,0.5234375,1.1177910566329956,3900,0.5498397350311279,1.263538479804993,{'runtime': 200},0.5407999753952026,1.2848354578018188,False,0.9,0.999,transpose,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
213,expert-sweep-785,643.6923449039459,9385,1727645474.4126928,24.0,0.796875,0.573631763458252,9360,0.7906049489974976,0.5987032651901245,{'runtime': 642},0.739300012588501,0.7753475308418274,False,0.9,0.999,flipH_and_or_flipW,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
214,confused-sweep-784,433.8739159107208,7431,1727645368.068091,19.0,0.78125,0.7017019391059875,7410,0.7290264368057251,0.7722868919372559,{'runtime': 432},0.6913999915122986,0.9038572311401368,False,0.9,0.999,flipH_and_or_flipW,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
215,effortless-sweep-783,477.2883973121643,7431,1727645097.7332854,19.0,0.7421875,0.7666680216789246,7410,0.6690104007720947,0.9569109082221984,{'runtime': 476},0.6439999938011169,1.0339674949645996,False,0.9,0.999,flipH_and_or_flipW,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
216,neat-sweep-782,552.8234972953796,8603,1727644817.6118283,22.0,0.6328125,1.046739101409912,8580,0.6428685784339905,1.0202301740646362,{'runtime': 551},0.6211000084877014,1.0873700380325315,False,0.9,0.999,flipH_and_or_flipW,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
217,rosy-sweep-781,669.3162922859192,12514,1727644918.5784132,32.0,0.53125,1.2748881578445437,12480,0.5715544819831848,1.1949244737625122,{'runtime': 668},0.5569999814033508,1.2374546527862549,False,0.9,0.999,flipH_and_or_flipW,40,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
218,comfy-sweep-780,516.0516712665558,7821,1727644245.2234602,20.0,0.859375,0.45122823119163513,7800,0.7824719548225403,0.6321552395820618,{'runtime': 514},0.7202000021934509,0.856163501739502,False,0.9,0.999,rot180,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
219,vibrant-sweep-779,1000.175163269043,16033,1727644602.9910522,41.0,0.8515625,0.3983190059661865,15990,0.8233373165130615,0.5001269578933716,{'runtime': 998},0.7228000164031982,0.8576723337173462,False,0.9,0.999,rot180,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
220,hardy-sweep-778,326.66984605789185,5084,1727643710.833739,13.0,0.6796875,0.7453240752220154,5070,0.6630609035491943,0.9744179844856262,{'runtime': 324},0.6398000121116638,1.0623650550842283,False,0.9,0.999,rot180,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
221,visionary-sweep-777,316.27626729011536,5085,1727643589.9559965,13.0,0.5859375,1.1964741945266724,5070,0.6225160360336304,1.061683177947998,{'runtime': 311},0.603600025177002,1.1194835901260376,False,0.9,0.999,rot180,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
222,effortless-sweep-776,246.68471956253052,3911,1727643371.389109,10.0,0.484375,1.3209415674209597,3900,0.5123597979545593,1.362805962562561,{'runtime': 245},0.5077999830245972,1.3821288347244265,False,0.9,0.999,rot180,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
223,wandering-sweep-775,769.9164516925812,13296,1727644235.4048226,34.0,0.8125,0.4638620913028717,13260,0.8495593070983887,0.4285466969013214,{'runtime': 768},0.7688999772071838,0.7051213383674622,False,0.9,0.999,rot180_and_or_transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
224,still-sweep-774,473.4340741634369,7040,1727643259.1156,18.0,0.7265625,0.7226763963699341,7020,0.7548277378082275,0.7014647126197815,{'runtime': 472},0.7110999822616577,0.8272717595100403,False,0.9,0.999,rot180_and_or_transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
225,astral-sweep-773,430.605003118515,7822,1727643450.938394,20.0,0.75,0.720363199710846,7800,0.7053084969520569,0.8401204943656921,{'runtime': 429},0.6773999929428101,0.9276273250579834,False,0.9,0.999,rot180_and_or_transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
226,morning-sweep-772,529.787748336792,8212,1727643110.1425354,21.0,0.625,1.097857117652893,8190,0.6545873284339905,0.968671977519989,{'runtime': 528},0.637499988079071,1.036275029182434,False,0.9,0.999,rot180_and_or_transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
227,vague-sweep-771,473.5510709285736,7431,1727642771.663239,19.0,0.578125,1.1378133296966553,7410,0.5777443647384644,1.202852725982666,{'runtime': 472},0.5778999924659729,1.217341065406799,False,0.9,0.999,rot180_and_or_transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
228,logical-sweep-770,512.2804307937622,7821,1727642563.001264,20.0,0.8515625,0.47038784623146057,7800,0.7585136294364929,0.6879208087921143,{'runtime': 510},0.7250000238418579,0.808125376701355,False,0.9,0.999,transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
229,misunderstood-sweep-769,594.0060708522797,10950,1727643004.4302938,28.0,0.78125,0.5616743564605713,10920,0.7696514129638672,0.6551548838615417,{'runtime': 592},0.7311999797821045,0.7920580506324768,False,0.9,0.999,transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
230,wild-sweep-768,384.40583872795105,6258,1727642282.7845826,16.0,0.6640625,0.8814442157745361,6240,0.6768028736114502,0.9191386103630066,{'runtime': 383},0.6596999764442444,0.9663281440734864,False,0.9,0.999,transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
231,northern-sweep-767,232.61794185638428,4303,1727642399.2983649,11.0,0.6328125,0.9991274476051332,4290,0.5911458134651184,1.1691311597824097,{'runtime': 231},0.585099995136261,1.188380479812622,False,0.9,0.999,transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
232,pretty-sweep-766,334.41230726242065,5476,1727641882.8334863,14.0,0.5703125,1.1517528295516968,5460,0.5729367136955261,1.214135766029358,{'runtime': 333},0.5687000155448914,1.2288775444030762,False,0.9,0.999,transpose,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
233,soft-sweep-765,587.8790884017944,10168,1727642154.0254433,26.0,0.7734375,0.6101957559585571,10140,0.803826093673706,0.5600848197937012,{'runtime': 586},0.7422999739646912,0.7734473943710327,False,0.9,0.999,flipH_and_or_flipW,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
234,rare-sweep-764,884.7883105278015,13295,1727642036.8964186,34.0,0.71875,0.695184588432312,13260,0.7793669700622559,0.6235946416854858,{'runtime': 883},0.7192999720573425,0.8261414766311646,False,0.9,0.999,flipH_and_or_flipW,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
235,volcanic-sweep-763,310.37330389022827,4694,1727641530.344025,12.0,0.7421875,0.7088052034378052,4680,0.6590344309806824,0.9819101095199584,{'runtime': 309},0.6488000154495239,1.0264599323272705,False,0.9,0.999,flipH_and_or_flipW,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
236,sparkling-sweep-762,405.43765902519226,7431,1727641553.071086,19.0,0.625,0.9676797389984132,7410,0.627223551273346,1.054714560508728,{'runtime': 404},0.6047000288963318,1.1203457117080688,False,0.9,0.999,flipH_and_or_flipW,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
237,northern-sweep-761,450.73609352111816,7040,1727641204.5675194,18.0,0.640625,1.1080464124679563,7020,0.5690504908561707,1.2090933322906494,{'runtime': 449},0.5637999773025513,1.2319947481155396,False,0.9,0.999,flipH_and_or_flipW,39,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
238,stilted-sweep-760,536.7810986042023,8212,1727641133.7798245,21.0,0.796875,0.6464108228683472,8190,0.7913661599159241,0.5988709926605225,{'runtime': 535},0.7293000221252441,0.8316494822502136,False,0.9,0.999,rot180,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
239,blooming-sweep-759,448.6996912956238,7040,1727640733.7458804,18.0,0.7421875,0.7119137048721313,7020,0.7325119972229004,0.7664204239845276,{'runtime': 447},0.6905999779701233,0.9020360112190248,False,0.9,0.999,rot180,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
240,balmy-sweep-758,553.6113123893738,10559,1727641128.5136354,27.0,0.640625,0.869545578956604,10530,0.7093349099159241,0.8370161056518555,{'runtime': 552},0.6694999933242798,0.9779772758483888,False,0.9,0.999,rot180,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
241,sunny-sweep-757,412.105596780777,6648,1727640580.0382807,17.0,0.6640625,1.0367867946624756,6630,0.6173878312110901,1.0855655670166016,{'runtime': 410},0.5932999849319458,1.162691950798035,False,0.9,0.999,rot180,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
242,quiet-sweep-756,311.5962812900543,5084,1727640150.3349824,13.0,0.5390625,1.3756574392318726,5070,0.5090745091438293,1.3713914155960083,{'runtime': 310},0.5026000142097473,1.4018065929412842,False,0.9,0.999,rot180,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
243,leafy-sweep-755,463.8895649909973,7822,1727640557.497998,20.0,0.78125,0.5632643103599548,7800,0.8105568885803223,0.54343181848526,{'runtime': 462},0.7533000111579895,0.7091130018234253,False,0.9,0.999,rot180_and_or_transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
244,dandy-sweep-754,604.48681640625,8995,1727640264.9777684,23.0,0.7265625,0.7752718329429626,8970,0.7442107200622559,0.7447752952575684,{'runtime': 602},0.7023000121116638,0.8738988041877747,False,0.9,0.999,rot180_and_or_transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
245,copper-sweep-753,266.57326555252075,3911,1727639819.2448237,10.0,0.6640625,0.8330025672912598,3900,0.6557291746139526,0.9936511516571044,{'runtime': 265},0.6410999894142151,1.0397086143493652,False,0.9,0.999,rot180_and_or_transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
246,floral-sweep-752,320.12082290649414,5867,1727640075.0502548,15.0,0.6640625,0.94389009475708,5850,0.6421674489974976,1.034776210784912,{'runtime': 319},0.6281999945640564,1.086938977241516,False,0.9,0.999,rot180_and_or_transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
247,feasible-sweep-751,410.2736761569977,7431,1727639741.68808,19.0,0.5859375,1.174863576889038,7410,0.5499399304389954,1.29654860496521,{'runtime': 409},0.5422000288963318,1.326115965843201,False,0.9,0.999,rot180_and_or_transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,16,False
248,crisp-sweep-750,827.6659684181213,12905,1727639646.8713355,33.0,0.8203125,0.5665479898452759,12870,0.8181890845298767,0.5147241353988647,{'runtime': 826},0.7671999931335449,0.6742047667503357,False,0.9,0.999,transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,64,False
249,logical-sweep-749,931.3607218265532,14859,1727639536.743364,38.0,0.8515625,0.6369516253471375,14820,0.7961938977241516,0.5820908546447754,{'runtime': 930},0.7580000162124634,0.7134161591529846,False,0.9,0.999,transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,48,False
250,legendary-sweep-748,332.5236625671387,6258,1727639314.1072016,16.0,0.6796875,0.8623695373535156,6240,0.670192301273346,0.9453741908073424,{'runtime': 331},0.657800018787384,0.9753406047821044,False,0.9,0.999,transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,32,False
251,laced-sweep-747,297.1795973777771,4693,1727638590.224167,12.0,0.6328125,0.9926682114601136,4680,0.6083934307098389,1.1286317110061646,{'runtime': 295},0.6043999791145325,1.147233963012695,False,0.9,0.999,transpose,38,rot90flip,cifar10,0,3,50000,True,128,-1,True,True,0,6,0.001,24,False
