,Name,_step,epoch,train_loss,_runtime,val_loss,_timestamp,val_accuracy,train_accuracy,trainer/global_step,test_loss,test_accuracy,_wandb,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,save_model,log_results,weight_decay,hidden_layers,learning_rate,hidden_group_channels,sanity_check_equivariance
215,stoic-sweep-584,9871,42.0,0.147442027926445,559.2871649265289,0.0977151170372963,1722719846.53983,0.9678819179534912,0.9609375,9828,1.2324104309082031,0.7235999703407288,{'runtime': 558},False,0.8251529219586228,0.997702071998099,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.14527133659487e-05,6,0.0008409425923465096,32,False
216,vivid-sweep-583,8932,38.0,0.1874178647994995,317.88040685653687,0.20045816898345947,1722719435.091462,0.9353966116905212,0.9453125,8892,1.112529158592224,0.6966000199317932,{'runtime': 316},False,0.879145882596422,0.99407390892274,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.760484177233956e-05,6,0.0003708006820288634,32,False
217,cerulean-sweep-582,5407,23.0,0.376604437828064,197.14697885513303,0.4111770987510681,1722719102.8223698,0.8559361696243286,0.859375,5382,1.0545886754989624,0.7045999765396118,{'runtime': 196},False,0.8735985822672687,0.9919680676135194,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.437894360486386e-05,6,0.0006409656899331315,32,False
218,worldly-sweep-581,10342,44.0,0.2166588455438614,503.19194173812866,0.14625874161720276,1722719657.9854066,0.9549612998962402,0.9453125,10296,1.1656811237335205,0.7038999795913696,{'runtime': 502},False,0.8223400657228261,0.99066220491217,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.389008559191918e-05,6,0.0003699287129961899,32,False
219,ethereal-sweep-580,10341,44.0,0.18078170716762543,585.204154253006,0.15655963122844696,1722719273.9983313,0.9507211446762084,0.9296875,10296,1.1952078342437744,0.6966999769210815,{'runtime': 584},False,0.8217853852048177,0.9913793771059588,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.304794066670347e-05,6,0.0004015324283036131,32,False
220,worldly-sweep-579,7992,34.0,0.23341290652751925,287.3320782184601,0.15912897884845734,1722718891.6941392,0.944978654384613,0.9140625,7956,1.1477221250534058,0.7160999774932861,{'runtime': 286},False,0.8940294279587274,0.9987521584151756,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.895443419527716e-05,6,0.0009777137923535992,32,False
221,lunar-sweep-578,6582,28.0,0.3211231231689453,315.548996925354,0.2850659489631653,1722719135.0321949,0.8986044526100159,0.8671875,6552,1.0636249780654907,0.7182999849319458,{'runtime': 314},False,0.8299317848706393,0.9960997905291434,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.285344038599205e-05,6,0.0008312739549247401,32,False
222,golden-sweep-577,8462,36.0,0.23243525624275208,306.23367381095886,0.3303382396697998,1722718593.2543857,0.890291154384613,0.9375,8424,1.085242509841919,0.6790000200271606,{'runtime': 305},False,0.8479772808063355,0.9924653574640948,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.451314378475424e-05,6,0.00021007295701094155,32,False
223,effortless-sweep-576,9401,40.0,0.22895868122577667,531.0626277923584,0.17191362380981445,1722718674.602806,0.9387019276618958,0.9375,9360,1.2528287172317505,0.6991000175476074,{'runtime': 529},False,0.8656171834035928,0.9942999964333096,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.3968261117195584e-05,6,0.0006091737386327357,32,False
224,deft-sweep-575,9402,40.0,0.15762391686439514,459.697030544281,0.14669032394886017,1722718802.9997437,0.9485509991645812,0.9453125,9360,1.2513043880462646,0.7116000056266785,{'runtime': 458},False,0.8027591392694047,0.990923919208906,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.806337311280408e-05,6,0.0007508743145280878,32,False
225,vital-sweep-574,7287,31.0,0.37388449907302856,345.35236167907715,0.19834139943122864,1722718329.1210997,0.9297876358032228,0.8515625,7254,1.051133632659912,0.7182999849319458,{'runtime': 344},False,0.815317892522265,0.9967551787393916,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.0409478373067863e-05,6,0.000618919863785523,32,False
226,noble-sweep-573,11751,50.0,0.20253737270832065,659.8413200378418,0.07697893679141998,1722718126.630215,0.9756944179534912,0.9453125,11700,1.352821707725525,0.7181000113487244,{'runtime': 658},False,0.8205646629806252,0.9912660568428884,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.6512766085017284e-06,6,0.0008697800969899075,32,False
227,glorious-sweep-572,20447,87.0,0.18362437188625336,720.9720468521118,0.15758930146694183,1722718272.0686247,0.9640091061592102,0.96875,20358,1.3082278966903689,0.6547999978065491,{'runtime': 719},False,0.8716065212110529,0.9911318281577702,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.289624031932058e-05,6,9.888783554779984e-05,32,False
228,absurd-sweep-571,5172,22.0,0.4314388036727905,253.9607989788055,0.33247801661491394,1722717967.946965,0.8843482732772827,0.8515625,5148,0.9597571492195128,0.7153000235557556,{'runtime': 252},False,0.8023005343655049,0.9949070611473416,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.294262610183669e-05,6,0.0008437172460603285,32,False
229,neat-sweep-570,7757,33.0,0.3110640347003937,382.05031085014343,0.17004121840000153,1722717698.276429,0.9396033883094788,0.90625,7722,1.100096344947815,0.7184000015258789,{'runtime': 380},False,0.8475736759728358,0.993973643227242,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.502933918122322e-05,6,0.000880437151401369,32,False
230,mild-sweep-569,16217,69.0,0.09475495666265488,575.4225931167603,0.08797077089548111,1722717534.086698,0.9751936197280884,0.9609375,16146,1.462374210357666,0.6751999855041504,{'runtime': 574},False,0.8689484178658486,0.9985968904888772,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.413586655824434e-05,6,0.0002570169505539941,32,False
231,electric-sweep-568,9167,39.0,0.227797269821167,447.10947155952454,0.17772120237350464,1722717303.5148897,0.9424078464508056,0.9453125,9126,1.1944293975830078,0.6951000094413757,{'runtime': 446},False,0.8633685072569649,0.9914904463741062,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.372360827401128e-05,6,0.0004488667481508123,32,False
232,charmed-sweep-567,10342,44.0,0.13482776284217834,367.2421200275421,0.11621197313070296,1722716945.587385,0.9623063802719116,0.96875,10296,1.3675220012664795,0.6988999843597412,{'runtime': 366},False,0.8429815655628791,0.9949668099492688,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.318148403441563e-05,6,0.0005718073567590704,32,False
233,devout-sweep-566,8462,36.0,0.19507090747356415,303.4402894973755,0.17834161221981049,1722716564.5978136,0.9354634284973145,0.9140625,8424,1.175834059715271,0.7272999882698059,{'runtime': 301},False,0.8821602623041815,0.9909911607237666,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.475261866356304e-05,6,0.0009596201561297376,32,False
234,pious-sweep-565,14807,63.0,0.08676815032958984,691.6479406356812,0.11557077616453172,1722716839.5557575,0.9630408883094788,0.984375,14742,1.460049033164978,0.6852999925613403,{'runtime': 690},False,0.898030780481122,0.99274416340235,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.1622752675393504e-05,6,0.0002487837007623753,32,False
235,peach-sweep-564,6582,28.0,0.32455626130104065,310.180123090744,0.34174636006355286,1722716134.372764,0.8834468722343445,0.8828125,6552,1.0293574333190918,0.6862999796867371,{'runtime': 309},False,0.8404689927213208,0.9953517599586016,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.558215634306838e-05,6,0.0003124132651725025,32,False
236,upbeat-sweep-563,50526,215.0,0.19024771451950073,2774.09374666214,0.16795894503593445,1722717452.0810227,0.9669137001037598,0.9453125,50310,1.3351508378982544,0.6398000121116638,{'runtime': 2772},False,0.8291086773925617,0.9971108159028282,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.58329509956676e-05,6,3.2595828352609334e-05,32,False
237,eternal-sweep-562,24207,103.0,0.09014856070280076,1127.0068321228027,0.11912479251623154,1722715808.610114,0.9778979420661926,0.984375,24102,1.3863093852996826,0.6597999930381775,{'runtime': 1125},False,0.8411762243585789,0.9950661599710494,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.187131165696898e-05,6,8.589375715877498e-05,32,False
238,denim-sweep-561,59692,254.0,0.1799759417772293,2084.519693851471,0.13106310367584229,1722716247.432624,0.9825053215026855,0.9609375,59436,1.3890384435653689,0.6413000226020813,{'runtime': 2083},False,0.8631247704904029,0.9932617737629748,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.9731133022957427e-05,6,2.84390467470943e-05,32,False
239,lively-sweep-560,11751,50.0,0.1481684446334839,668.476086139679,0.11451046913862228,1722714659.403233,0.9662126302719116,0.9453125,11700,1.296208739280701,0.6877999901771545,{'runtime': 667},False,0.8243704933267298,0.9980406047708348,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.675668733110324e-05,6,0.00036490735486654824,32,False
240,sweepy-sweep-559,11517,49.0,0.1733174026012421,556.5126328468323,0.2049443870782852,1722714668.0861058,0.9380007982254028,0.953125,11466,1.1292284727096558,0.6876000165939331,{'runtime': 555},False,0.8975160133525965,0.994965682305851,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.3728884473959349e-05,6,0.00018280039776775217,32,False
241,glamorous-sweep-558,10576,45.0,0.17480529844760895,598.8652596473694,0.12162679433822632,1722713975.6621127,0.9646100401878356,0.9296875,10530,1.269629955291748,0.6887999773025513,{'runtime': 597},False,0.8575846367883023,0.993108916408004,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.8974089748212386e-05,6,0.0003931425005049991,32,False
242,stellar-sweep-557,8697,37.0,0.15002404153347015,412.96048402786255,0.1461155116558075,1722714096.367118,0.9516559839248656,0.9375,8658,1.1424028873443604,0.7235999703407288,{'runtime': 411},False,0.8516421660817282,0.9921280962465918,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.009162084836728e-06,6,0.0008532538896587635,32,False
243,golden-sweep-556,30082,128.0,0.15162546932697296,1055.2387900352478,0.12117540836334229,1722714150.220348,0.9744591116905212,0.9609375,29952,1.4864639043807983,0.6417999863624573,{'runtime': 1054},False,0.8498497297520446,0.991957285928171,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.5971571380222325e-06,6,7.084154628435275e-05,32,False
244,fearless-sweep-555,8932,38.0,0.1709132939577103,416.23293828964233,0.2101391553878784,1722713670.5428534,0.927550733089447,0.9609375,8892,1.3078453540802002,0.7059999704360962,{'runtime': 415},False,0.8261617535086168,0.9985682457433912,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.922010415861065e-05,6,0.0008004037912265927,32,False
245,warm-sweep-554,9871,42.0,0.08411671966314316,560.3101496696472,0.12189469486474992,1722713360.861163,0.958099603652954,0.9765625,9828,1.313461422920227,0.7197999954223633,{'runtime': 559},False,0.817430693763648,0.9986553268170136,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.7326624015715297e-05,6,0.0008889285704621472,32,False
246,genial-sweep-553,9872,42.0,0.1730554699897766,354.33798265457153,0.17312650382518768,1722713079.3381443,0.9350627660751344,0.9375,9828,1.3256880044937134,0.715399980545044,{'runtime': 353},False,0.8126315305682633,0.9961197603910034,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.446689856522693e-05,6,0.0008050730809084505,32,False
247,glorious-sweep-552,8462,36.0,0.15879008173942566,393.300555229187,0.15493673086166382,1722713239.5735085,0.9497863054275512,0.953125,8424,1.163896918296814,0.7081000208854675,{'runtime': 392},False,0.8037491262293955,0.9972291029427616,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.41998571994231e-05,6,0.0006158963166412628,32,False
248,pious-sweep-551,9872,42.0,0.19146865606307983,352.6970841884613,0.13633522391319275,1722712712.2057312,0.95209002494812,0.9375,9828,1.31899094581604,0.7134000062942505,{'runtime': 351},False,0.8881655372348229,0.9912720141570356,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.563201727167998e-05,6,0.0008948097253887366,32,False
249,tough-sweep-550,9166,39.0,0.15092109143733978,521.8132128715515,0.1733282208442688,1722712782.2518709,0.9416733384132384,0.96875,9126,1.2420684099197388,0.7044000029563904,{'runtime': 520},False,0.8952619465412733,0.9941755151773756,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.054261737306885e-05,6,0.0005404692812846957,32,False
250,soft-sweep-549,10812,46.0,0.13336168229579926,388.09763503074646,0.10613057017326356,1722712344.1608331,0.96627938747406,0.9375,10764,1.331668734550476,0.7080000042915344,{'runtime': 386},False,0.8379037446264693,0.9940195526816508,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.604820062260179e-05,6,0.000628704947800647,32,False
251,stilted-sweep-548,8227,35.0,0.18513484299182892,295.7728431224823,0.139367938041687,1722711945.3022132,0.953125,0.9453125,8190,1.1324198246002195,0.7258999943733215,{'runtime': 294},False,0.893415295339797,0.9987130714963914,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.459870880737864e-05,6,0.0009051715121978988,32,False
252,flowing-sweep-547,14101,60.0,0.14661863446235657,783.9165549278259,0.15906164050102234,1722712244.241536,0.9453792572021484,0.9296875,14040,1.427632212638855,0.6679999828338623,{'runtime': 782},False,0.8079483339380021,0.9922680592888076,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.223171438429228e-05,6,0.00027388303307395535,32,False
253,azure-sweep-546,21387,91.0,0.2599674463272095,1014.3265471458436,0.2255178987979889,1722712828.935873,0.9435763955116272,0.9375,21294,1.239458441734314,0.6449999809265137,{'runtime': 1013},False,0.8505479777517372,0.9960524908064404,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.0125153111643082e-05,6,7.577488454876228e-05,32,False
254,serene-sweep-545,8462,36.0,0.19477589428424835,305.8245859146118,0.19698576629161835,1722711632.909698,0.9296541213989258,0.9453125,8424,1.2231290340423584,0.7024999856948853,{'runtime': 304},False,0.8573163287758447,0.9980626812838218,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.570494059618528e-05,6,0.0008138835218206833,32,False
255,earnest-sweep-544,10577,45.0,0.1266668438911438,490.80911087989807,0.10785779356956482,1722711802.667702,0.9636418223381042,0.9296875,10530,1.2383614778518677,0.7300999760627747,{'runtime': 489},False,0.8646444777214511,0.9934450946607194,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.39531444043769e-05,6,0.0008589334999965992,32,False
256,spring-sweep-543,9166,39.0,0.3026674687862396,518.368396282196,0.16449670493602753,1722711442.8425074,0.9422743320465088,0.890625,9126,1.2403275966644287,0.7102000117301941,{'runtime': 517},False,0.8977458346064168,0.9976401831890984,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.934552548434492e-05,6,0.0006182221728102269,32,False
257,warm-sweep-542,8462,36.0,0.15940767526626587,303.1349940299988,0.15101678669452667,1722711312.3773,0.9485176205635072,0.9296875,8424,1.1415128707885742,0.7210999727249146,{'runtime': 302},False,0.8963950068217007,0.9926887391795288,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.724804263637122e-05,6,0.0008675626966115218,32,False
258,confused-sweep-541,7287,31.0,0.21435993909835815,354.4327247142792,0.21159829199314115,1722711295.9112368,0.926682710647583,0.9375,7254,1.103803277015686,0.7106999754905701,{'runtime': 353},False,0.8606535954194707,0.9906412978957534,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.808974668733361e-05,6,0.0006405635690389222,32,False
259,pleasant-sweep-540,10342,44.0,0.1289934366941452,368.4234681129456,0.11847198009490968,1722710996.7945702,0.961271345615387,0.9609375,10296,1.3133825063705444,0.7131999731063843,{'runtime': 367},False,0.8350005789776753,0.998230396209546,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.253651582127806e-05,6,0.0007138687053093569,32,False
260,sweet-sweep-539,7756,33.0,0.3222217261791229,437.2301437854767,0.20177236199378967,1722710907.3778389,0.9281517267227172,0.8984375,7722,1.1034536361694336,0.7175999879837036,{'runtime': 435},False,0.8986883060220273,0.995607971059604,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.3139559995216197e-05,6,0.0006934198046461684,32,False
261,fine-sweep-538,13397,57.0,0.2724249064922333,481.45031690597534,0.20772835612297055,1722710612.766062,0.9413061141967772,0.9453125,13338,1.172107219696045,0.6765999794006348,{'runtime': 479},False,0.8845155038635091,0.9919187767539674,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.618288441344276e-05,6,0.00014512357044907354,32,False
262,colorful-sweep-537,7521,32.0,0.16998890042304993,430.9919462203979,0.2007286250591278,1722710456.2186942,0.9301882982254028,0.9296875,7488,1.0558528900146484,0.7239999771118164,{'runtime': 429},False,0.8285352207950748,0.9984228134442292,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.703452206838757e-05,6,0.0006887040162514758,32,False
263,vital-sweep-536,5172,22.0,0.3653300404548645,189.75569915771484,0.3311002552509308,1722710118.316698,0.8807091116905212,0.8828125,5148,0.9607186317443848,0.7168999910354614,{'runtime': 188},False,0.846188836062392,0.9911502708920432,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.96575094537228e-05,6,0.0008995038880304651,32,False
264,faithful-sweep-535,9871,42.0,0.1440073698759079,559.4436719417572,0.19156624376773831,1722710013.241126,0.9327591061592102,0.96875,9828,1.2562124729156494,0.6988000273704529,{'runtime': 558},False,0.8151166828611689,0.9978299159654588,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.049994984977458e-05,6,0.0004359283930218591,32,False
265,sunny-sweep-534,11282,48.0,0.2296864688396454,404.2721486091614,0.17692013084888458,1722709915.2442677,0.9441773295402528,0.9375,11232,1.2070833444595337,0.683899998664856,{'runtime': 403},False,0.8712908243696177,0.9924621025789092,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,6.457616249622707e-05,6,0.00028062078026675304,32,False
266,cerulean-sweep-533,3527,15.0,0.4946213960647583,131.52644038200378,0.4767871797084808,1722709499.5361035,0.8317641615867615,0.8046875,3510,0.8839706778526306,0.7189000248908997,{'runtime': 130},False,0.802201472525992,0.992094316673624,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.2872739455449615e-05,6,0.0008456010661648392,32,False
267,confused-sweep-532,12457,53.0,0.2041083872318268,446.08658146858215,0.16763032972812653,1722709353.5946286,0.9482171535491944,0.9453125,12402,1.3432925939559937,0.6744999885559082,{'runtime': 444},False,0.8833194508446349,0.9920527100326746,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.261980119288094e-05,6,0.0002204521704157861,32,False
268,zany-sweep-531,12456,53.0,0.1725604683160782,696.0647830963135,0.12720267474651337,1722709439.278824,0.9622061848640442,0.953125,12402,1.3430018424987793,0.6744999885559082,{'runtime': 694},False,0.8579907842891434,0.991690392319887,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.365654069138682e-05,6,0.0002643008156038168,32,False
269,deep-sweep-530,9167,39.0,0.20313921570777893,328.30858635902405,0.14943724870681763,1722708892.1473744,0.9482505321502686,0.9375,9126,1.1855332851409912,0.71670001745224,{'runtime': 327},False,0.8409839682091345,0.9948665091474168,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,2.8487318688039944e-05,6,0.0005863184648419796,32,False
270,mild-sweep-529,8226,35.0,0.27550187706947327,463.36995339393616,0.2012495398521423,1722708728.9570265,0.9303552508354188,0.9140625,8190,1.1943519115447998,0.6931999921798706,{'runtime': 462},False,0.8360468243098272,0.9923115131172684,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.9847552815897342e-05,6,0.0004203333909493982,32,False
271,charmed-sweep-528,9167,39.0,0.23209817707538605,329.4009358882904,0.17305229604244232,1722708547.8606548,0.9388020634651184,0.9140625,9126,1.2549340724945068,0.6988999843597412,{'runtime': 328},False,0.8322310999059312,0.995099930697919,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.852398044410998e-05,6,0.0005378841823746905,32,False
272,vital-sweep-527,6582,28.0,0.2663070857524872,237.6601243019104,0.23389507830142975,1722708202.4188132,0.9185696840286256,0.9140625,6552,0.9948626160621644,0.7371000051498413,{'runtime': 236},False,0.8679603699240322,0.9974295964357972,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.287735504375462e-05,6,0.000946406547873742,32,False
273,expert-sweep-526,11282,48.0,0.1745988130569458,401.2422981262207,0.18423090875148773,1722707948.3344722,0.943543016910553,0.9375,11232,1.197340965270996,0.6784999966621399,{'runtime': 400},False,0.8991976475951645,0.9977698240884004,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.217850875587018e-05,6,0.00023143498668562007,32,False
274,chocolate-sweep-525,15276,65.0,0.16590486466884613,857.7013206481934,0.15036477148532867,1722708249.4480686,0.95970219373703,0.96875,15210,1.3521429300308228,0.6589000225067139,{'runtime': 856},False,0.8650114989432971,0.9978042695445836,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.516416774285763e-05,6,0.0001639010572627576,32,False
275,grateful-sweep-524,7522,32.0,0.25118160247802734,269.93030071258545,0.251052588224411,1722707534.2429638,0.9137620329856871,0.890625,7488,1.0509997606277466,0.6931999921798706,{'runtime': 268},False,0.8341208479030741,0.9937724453965914,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.19503569359975e-05,6,0.0004872052820809417,32,False
276,expert-sweep-523,8462,36.0,0.28931859135627747,304.40197682380676,0.2045074701309204,1722707251.4372609,0.9282852411270142,0.875,8424,1.165027141571045,0.7021999955177307,{'runtime': 303},False,0.8240548962577234,0.9988302007153972,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.3876715120924485e-05,6,0.0005682590719623375,32,False
277,silver-sweep-522,9871,42.0,0.3858197927474976,555.9722988605499,0.1914667934179306,1722707377.82789,0.938034176826477,0.8203125,9828,1.2000237703323364,0.6808000206947327,{'runtime': 554},False,0.8567533998193363,0.9906993897944204,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.8598081483428587e-05,6,0.0002840353249960402,32,False
278,eager-sweep-521,6817,29.0,0.3858368992805481,247.4116611480713,0.3381993770599365,1722706934.7971692,0.883179783821106,0.8671875,6786,0.9883472919464112,0.7031999826431274,{'runtime': 246},False,0.8398223852344016,0.997245005001029,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.314044254139716e-05,6,0.00033963339552689915,32,False
279,cool-sweep-520,5876,25.0,0.25830212235450745,336.8557963371277,0.31674081087112427,1722706808.6905274,0.8910256624221802,0.9140625,5850,1.0010417699813845,0.7053999900817871,{'runtime': 335},False,0.8207629057167619,0.9978345207925884,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.4985110771843935e-05,6,0.0006127540656489383,32,False
280,graceful-sweep-519,92122,392.0,0.3285492956638336,4206.414494037628,0.2594379186630249,1722710926.295873,0.9354634284973145,0.90625,91728,1.2114866971969604,0.644599974155426,{'runtime': 4205},False,0.8402827739675217,0.9905880949425002,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,3.58347772216593e-05,6,1.3596466619209202e-05,32,False
281,azure-sweep-518,8462,36.0,0.20678173005580905,304.5196211338043,0.25759580731391907,1722706673.7880871,0.9123597741127014,0.9375,8424,1.1091182231903076,0.6818000078201294,{'runtime': 303},False,0.8095588045004654,0.9968683241087872,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.946691150515596e-05,6,0.00030518764078353675,32,False
282,gallant-sweep-517,6346,27.0,0.2649601995944977,364.3403103351593,0.29062315821647644,1722706454.2748532,0.9008079767227172,0.890625,6318,1.034249782562256,0.7027000188827515,{'runtime': 363},False,0.8851011740291929,0.9979877595555408,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.944512868903838e-05,6,0.0005846789440086519,32,False
283,amber-sweep-516,9872,42.0,0.15196549892425537,472.1276683807373,0.0968376025557518,1722706705.2801085,0.9665798544883728,0.9296875,9828,1.2838774919509888,0.7240999937057495,{'runtime': 471},False,0.8649332556172105,0.992163908049806,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.61273090389077e-05,6,0.0009895206613916355,32,False
284,dark-sweep-515,17157,73.0,0.3346199691295624,823.7006597518921,0.29606813192367554,1722706219.2496438,0.9134615659713744,0.8984375,17082,1.1867331266403198,0.652899980545044,{'runtime': 822},False,0.8007671213426119,0.997737417198204,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.7357639979629136e-05,6,8.901861145971262e-05,32,False
285,jumping-sweep-514,20681,88.0,0.10175172239542007,1137.5306196212769,0.07939573377370834,1722706078.5102563,0.9849759340286256,0.984375,20592,1.4855964183807373,0.6632999777793884,{'runtime': 1136},False,0.8297175271483793,0.9945075153301332,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,1.1770122066441237e-05,6,0.00015093924258063405,32,False
286,valiant-sweep-513,11282,48.0,0.29262682795524597,554.0377676486969,0.25697678327560425,1722705376.9697337,0.9184027910232544,0.90625,11232,1.1955585479736328,0.6657999753952026,{'runtime': 552},False,0.8790459617487032,0.9932581794156268,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,5.8611399160248274e-06,6,0.00016438064296544385,32,False
287,splendid-sweep-512,52877,225.0,0.34813058376312256,1846.1689834594729,0.211846724152565,1722706349.1367984,0.954026460647583,0.8984375,52650,1.2685143947601318,0.6420999765396118,{'runtime': 1845},False,0.850511927708814,0.9945667484023548,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.568025044618057e-05,6,2.7371683204658177e-05,32,False
288,crisp-sweep-511,11282,48.0,0.1598314344882965,403.1997466087342,0.1477053463459015,1722704492.7294185,0.9535590410232544,0.9296875,11232,1.3735549449920654,0.6801999807357788,{'runtime': 402},False,0.8846421940900389,0.990904572331214,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,8.997060801748031e-05,6,0.0004056085354057053,32,False
289,solar-sweep-510,10577,45.0,0.1318843960762024,513.3345968723297,0.12763217091560364,1722704811.531797,0.9547943472862244,0.9453125,10530,1.3768728971481323,0.7103000283241272,{'runtime': 512},False,0.8446159693415405,0.9959392113796416,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,7.149998614947684e-05,6,0.0009232503257778328,32,False
290,trim-sweep-509,6112,26.0,0.36245760321617126,221.95560455322263,0.267356276512146,1722704078.3601303,0.9090544581413268,0.8671875,6084,0.9756566286087036,0.7190999984741211,{'runtime': 220},False,0.8526816210388859,0.9922578900641909,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,4.222116277442424e-05,6,0.0006211112272503225,32,False
291,cosmic-sweep-508,25616,109.0,0.14783456921577454,1407.5413868427277,0.1278761774301529,1722704925.15548,0.9737914204597472,0.96875,25506,1.4460492134094238,0.6449999809265137,{'runtime': 1406},False,0.8474803879996367,0.9910587948614812,trivial,-1,trivial,cifar10,0,3,30000,True,128,-1,False,True,9.523397019664197e-05,6,8.104067610639436e-05,32,False
