,Name,val_loss,val_accuracy,test_accuracy,total_num_knots,_runtime,total_smoothness,trainer/global_step,expected_knot_entropy,expected_gradient_norm,expected_knot_uniformity,_step,_timestamp,epoch,test_loss,total_max_knots_countable,_wandb,cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,plot_knots,log_results,min_step_eps,weight_decay,hidden_layers,learning_rate,evaluate_batch_size,random_init_weights,hidden_group_channels,sanity_check_equivariance,ctrl_points_per_interpolation
775,skilled-sweep-2225,0.014142008498311045,0.9954285621643066,0.996999979019165,463,2.3345420360565186,4750.360592246056,0,2.145164969373906,8.392712593078613,0.005593521466852178,2,1715972573.380262,0,0.015441599301993849,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,38,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
776,firm-sweep-2224,0.0666000247001648,1.0,1.0,383,2.267906188964844,1147.34921002388,0,2.2679036609484093,3.642375946044922,0.0027879125770797703,2,1715972557.146808,0,0.0726824477314949,19922944.0,{'runtime': 0},True,0.9,0.999,trivial,38,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
777,crisp-sweep-2223,0.015882469713687897,0.9945714473724364,0.9950000047683716,402,2.3410470485687256,4516.249507904053,0,2.2057980153005436,8.240364074707031,0.0033173809611015907,2,1715972541.125168,0,0.016539035364985466,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,38,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
778,astral-sweep-2222,0.1341848224401474,0.996666669845581,1.0,285,2.22286319732666,730.641429644078,0,2.3272512365007527,2.533846378326416,0.0016197263960544014,2,1715972519.6565132,0,0.1277451068162918,19922944.0,{'runtime': 0},True,0.9,0.999,trivial,38,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
779,polar-sweep-2221,0.014675826765596868,0.99571430683136,0.9980000257492064,290,2.4379920959472656,7958.686455726624,0,2.0991382046898295,9.665910720825195,0.0030993662871957525,2,1715972498.525504,0,0.009931650944054128,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,38,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
780,still-sweep-2220,0.006373838055878878,0.9992856979370116,0.9950000047683716,729,2.2835323810577393,3575.435152556747,0,2.028853298882386,6.891494274139404,0.007628494504765451,2,1715972480.2439203,0,0.010764931328594685,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
781,radiant-sweep-2219,0.011545407585799694,0.9958571195602416,0.9963750243186952,722,3.141080856323242,6497.988686904311,0,2.1124772482505376,11.65972900390625,0.007241947763748721,2,1715972465.0163438,0,0.009837103076279163,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
782,ruby-sweep-2218,0.010589267127215862,0.9971428513526917,1.0,529,2.284628629684448,4786.225874781609,0,2.1648003155048476,6.6614508628845215,0.004455631912321386,2,1715972448.0741556,0,0.0062903775833547115,19922944.0,{'runtime': 0},True,0.9,0.999,flipH_and_or_flipW,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
783,floral-sweep-2217,0.012666047550737858,0.9956785440444946,0.9952499866485596,586,3.1601779460906982,13579.486187035218,0,2.2410522839463223,14.001976013183594,0.0041719091865354,2,1715972427.762074,0,0.012900938279926775,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
784,misty-sweep-2216,0.01878764107823372,0.99785715341568,0.9975000023841858,461,2.2245290279388428,12116.373495101929,0,2.151013850087145,6.503435134887695,0.003166406019864714,2,1715972410.571422,0,0.020757408812642097,19922944.0,{'runtime': 0},True,0.9,0.999,flipH_and_or_flipW,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
785,atomic-sweep-2215,0.02196625620126724,0.9925357103347778,0.9947500228881836,391,3.1738102436065674,10993.184686660768,0,2.156925437113793,9.5071382522583,0.008460820653383697,2,1715972394.4273913,0,0.017442911863327026,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
786,amber-sweep-2214,0.0153194023296237,1.0,1.0,280,2.2528152465820312,4202.124237000942,0,2.294165609438495,6.8533034324646,0.0019154404811826844,2,1715972377.3994904,0,0.01372060552239418,19922944.0,{'runtime': 0},True,0.9,0.999,flipH_and_or_flipW,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
787,stilted-sweep-2213,0.012690885923802853,0.9955357313156128,0.9956250190734864,292,3.069081544876098,12373.19392502308,0,2.1249496496830806,12.622273445129396,0.012321138650526194,2,1715972362.1895535,0,0.012722622603178024,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
788,sunny-sweep-2212,0.02138492092490196,0.9985714554786682,0.9950000047683716,169,2.261568546295166,9418.834548950195,0,2.2195667242023336,6.367270469665527,0.002322793123055524,2,1715972345.3123126,0,0.024800214916467667,19922944.0,{'runtime': 0},True,0.9,0.999,flipH_and_or_flipW,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
789,balmy-sweep-2211,0.011735622771084309,0.9955714344978333,0.9956250190734864,180,3.1172757148742676,20909.827814102173,0,2.246712097354088,14.092551231384276,0.0035918867857229024,2,1715972330.2782588,0,0.013717368245124815,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
790,noble-sweep-2210,0.016675246879458427,0.99571430683136,0.9925000071525574,737,2.2806849479675293,2432.1826185658574,0,2.21951722961781,6.506332874298096,0.003009511612534699,2,1715972311.356417,0,0.016846025362610817,19922944.0,{'runtime': 1},True,0.9,0.999,flipH,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
791,major-sweep-2209,0.013067240826785564,0.9956785440444946,0.9957500100135804,687,3.010214567184448,4833.884687811136,0,2.2522983297392587,8.940591812133789,0.008933818661894624,2,1715972295.9299345,0,0.013884657993912697,19922944.0,{'runtime': 1},True,0.9,0.999,flipH,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
792,confused-sweep-2208,0.008927561342716217,0.9992856979370116,0.9975000023841858,474,2.2602579593658447,3089.906107902527,0,2.135391849893537,7.409364700317383,0.009144756564766406,2,1715972279.133009,0,0.012501884251832962,19922944.0,{'runtime': 0},True,0.9,0.999,flipH,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
793,valiant-sweep-2207,0.015340096317231657,0.994678556919098,0.9922500252723694,485,2.9974443912506104,9371.213721513748,0,2.173912053849397,11.00786304473877,0.005878855655804479,2,1715972263.8562803,0,0.021774763241410255,19922944.0,{'runtime': 1},True,0.9,0.999,flipH,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
794,valiant-sweep-2206,0.012508925050497057,0.9950000047683716,0.9975000023841858,423,2.222968816757202,4422.5928592681885,0,2.1783682328087455,7.233898162841797,0.0014469001977549271,2,1715972247.0359588,0,0.008367973379790783,19922944.0,{'runtime': 0},True,0.9,0.999,flipH,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
795,treasured-sweep-2205,0.011936047114431858,0.9961785674095154,0.9952499866485596,386,3.067687749862671,10387.534397736192,0,2.185169073510793,12.439604759216309,0.004325188443696117,2,1715972231.8474057,0,0.014543148688971996,19922944.0,{'runtime': 1},True,0.9,0.999,flipH,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
796,copper-sweep-2204,0.015082226134836674,0.9985714554786682,1.0,258,2.2398998737335205,4507.164016591385,0,2.0701300279561385,6.585012912750244,0.004764334605924089,2,1715972214.9739108,0,0.011769759468734264,19922944.0,{'runtime': 0},True,0.9,0.999,flipH,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
797,vivid-sweep-2203,0.012538627721369268,0.9964643120765686,0.9952499866485596,276,3.0736141204833984,7855.690229415894,0,2.196572721711241,10.287717819213867,0.014644177494966224,2,1715972199.6571252,0,0.015306467190384865,19922944.0,{'runtime': 1},True,0.9,0.999,flipH,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
798,solar-sweep-2202,0.03940442204475403,0.9985714554786682,0.9950000047683716,218,2.266180515289306,6193.9705238342285,0,2.107825275613628,5.106994152069092,0.00783925285717593,2,1715972182.7771995,0,0.04625814035534859,19922944.0,{'runtime': 0},True,0.9,0.999,flipH,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
799,jolly-sweep-2201,0.011271060444414616,0.9962142705917358,0.9944999814033508,231,3.1153831481933594,21314.32000684738,0,2.1337166753522028,12.350943565368652,0.0024350510544883124,2,1715972167.615061,0,0.015454282984137537,19922944.0,{'runtime': 1},True,0.9,0.999,flipH,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
800,denim-sweep-2200,0.018669988960027695,0.9950000047683716,0.987500011920929,668,2.298457145690918,2771.6306261122227,0,2.28592528459554,7.373170852661133,0.0034435409416513517,2,1715972143.4642172,0,0.029913734644651413,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
801,mild-sweep-2199,0.020407697185873985,0.9942499995231628,0.9929999709129332,631,3.044297456741333,5678.0618878020905,0,2.14163987910751,10.544489860534668,0.002719017496621805,2,1715972128.0382423,0,0.02277960628271103,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
802,misty-sweep-2198,0.021279940381646156,0.9992856979370116,0.9975000023841858,433,2.2802388668060303,3959.678844451904,0,2.1054149839391214,6.7139482498168945,0.00795612648058147,2,1715972106.030747,0,0.024431440979242325,19922944.0,{'runtime': 0},True,0.9,0.999,trivial,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
803,peach-sweep-2197,0.01830286532640457,0.9936428666114808,0.9923750162124634,458,3.074638843536377,14817.021107561886,0,2.228360269138998,14.133294105529783,0.007521245574764963,2,1715972085.4787228,0,0.019693199545145035,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
804,scarlet-sweep-2196,0.02388828620314598,0.9971428513526917,0.9975000023841858,368,2.213235378265381,3655.6893785055727,0,2.1513443137836545,6.311886787414551,0.005860499108621041,2,1715972068.5569334,0,0.030255354940891262,19922944.0,{'runtime': 0},True,0.9,0.999,trivial,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
805,misty-sweep-2195,0.018262187018990517,0.993499994277954,0.9946249723434448,345,3.1686043739318848,11668.02867770195,0,2.2795627026596073,11.97138214111328,0.0062730124407593246,2,1715972053.3770573,0,0.016868609935045242,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
806,neat-sweep-2194,0.033423420041799545,0.9950000047683716,0.9975000023841858,298,2.5396652221679688,4754.00465204753,0,2.134579120256447,6.259174346923828,0.0017655235992867992,2,1715972031.4419732,0,0.02826141193509102,19922944.0,{'runtime': 0},True,0.9,0.999,trivial,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
807,bumbling-sweep-2193,0.02013266272842884,0.9938214421272278,0.9938750267028807,294,3.0166187286376953,11261.620879352093,0,2.312642892305923,11.640626907348633,0.0019017999068193213,2,1715972015.977455,0,0.021495003253221512,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
808,pleasant-sweep-2192,0.03111862391233444,0.993571400642395,0.9900000095367432,165,2.1523330211639404,6333.024038243573,0,2.231707153989521,6.966397762298584,0.008922574241378886,2,1715971999.013384,0,0.04628226161003113,19922944.0,{'runtime': 0},True,0.9,0.999,trivial,37,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
809,pleasant-sweep-2191,0.01794012263417244,0.995107114315033,0.9952499866485596,188,2.999619245529175,9284.126455307009,0,2.2175252462729715,12.597179412841797,0.003441414023824061,2,1715971978.5021873,0,0.016450591385364532,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,37,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
810,flowing-sweep-2190,0.09567653387784958,0.993333339691162,1.0,686,2.207087755203247,1067.5307651758194,0,2.138016925416191,3.3626623153686523,0.005879017755669874,2,1715971959.2385318,0,0.08791589736938477,19922944.0,{'runtime': 0},True,0.9,0.999,flipH_and_or_flipW,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
811,radiant-sweep-2189,0.043613500893116,0.984000027179718,0.9810000061988832,796,2.539127826690674,3787.556197416038,0,2.15380954897804,7.830227375030518,0.0028618613566636112,2,1715971943.5192797,0,0.04549919068813324,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
812,upbeat-sweep-2188,0.6979121565818787,0.5566666722297668,0.4300000071525574,501,2.4533541202545166,2.9036504328250885,0,2.149353902057829,0.10429485887289049,0.001309381042390202,2,1715971927.3953252,0,0.6762834191322327,19922944.0,{'runtime': 0},True,0.9,0.999,flipH_and_or_flipW,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
813,rosy-sweep-2187,0.012135488912463188,0.9961428642272948,0.9955000281333924,533,2.450000524520874,5078.7957375608385,0,2.1397149868685705,10.002087593078612,0.0041382766511320465,2,1715971911.2880156,0,0.013798010535538197,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
814,stilted-sweep-2186,0.06516174226999283,0.996666669845581,1.0,450,2.2480666637420654,5123.710844516754,0,2.2049841668257466,4.338403224945068,0.004763795953969461,2,1715971895.0351467,0,0.06212257966399193,19922944.0,{'runtime': 0},True,0.9,0.999,flipH_and_or_flipW,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
815,mild-sweep-2185,0.01958257332444191,0.9940000176429749,0.9965000152587892,476,2.5168564319610596,8508.484371423721,0,2.1646125739169104,9.124749183654783,0.006077235026385721,2,1715971879.2852085,0,0.009849611669778824,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
816,tough-sweep-2184,0.20128245651721952,0.9866666793823242,0.9900000095367432,296,2.1341795921325684,390.8517518490553,0,2.26931652746959,1.9463715553283691,0.0009794936243833535,2,1715971862.9106977,0,0.1844654530286789,19922944.0,{'runtime': 0},True,0.9,0.999,flipH_and_or_flipW,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
817,giddy-sweep-2183,0.013974319212138653,0.9955714344978333,0.9955000281333924,323,2.3942294120788574,8596.896875977516,0,2.221669007813827,12.022951126098633,0.005453783742072304,2,1715971847.0295093,0,0.01291960570961237,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
818,dark-sweep-2182,0.15261906385421753,0.9900000095367432,0.9900000095367432,176,2.1102213859558105,1371.8973293304443,0,2.1908417546055174,2.4032468795776367,0.0026042876580154215,2,1715971830.7570844,0,0.1549593210220337,19922944.0,{'runtime': 0},True,0.9,0.999,flipH_and_or_flipW,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
819,dashing-sweep-2181,0.011199448257684708,0.9968571662902832,0.9944999814033508,192,2.4599902629852295,21880.45717845857,0,2.2723177234919163,11.182995796203612,0.003248959407527276,2,1715971815.2035432,0,0.01533228624612093,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
820,serene-sweep-2180,0.03600166365504265,1.0,0.9900000095367432,852,2.2463865280151367,2601.720622593537,0,2.17152452171202,4.842635631561279,0.006168789659080509,2,1715971796.5212846,0,0.046943992376327515,19922944.0,{'runtime': 1},True,0.9,0.999,flipH,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
821,wild-sweep-2179,0.009970572777092457,0.9967142939567566,0.9984999895095824,753,2.5093212127685547,5526.990629315376,0,2.145488055456763,9.34878158569336,0.0064283654147385405,2,1715971780.6913822,0,0.00944665726274252,19922944.0,{'runtime': 1},True,0.9,0.999,flipH,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
822,glad-sweep-2178,0.09427989274263382,0.9900000095367432,1.0,527,2.3777554035186768,1324.9930047988892,0,2.1973251092273847,3.6149439811706543,0.008996388917161804,2,1715971764.4392557,0,0.10794541984796524,19922944.0,{'runtime': 0},True,0.9,0.999,flipH,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
823,spring-sweep-2177,0.00871517974883318,0.9974285960197448,0.9975000023841858,521,2.4138832092285156,7558.931435108185,0,2.160388853325882,9.014999389648438,0.007216973606864212,2,1715971748.3733523,0,0.006708749569952488,19922944.0,{'runtime': 1},True,0.9,0.999,flipH,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
824,likely-sweep-2176,0.061249058693647385,0.996666669845581,0.9900000095367432,480,2.1734695434570312,2190.0868577957153,0,2.211991744282416,4.354972839355469,0.004122611585253478,2,1715971726.8186326,0,0.06868070363998413,19922944.0,{'runtime': 0},True,0.9,0.999,flipH,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
825,twilight-sweep-2175,0.011367229744791985,0.9962857365608216,0.996999979019165,477,2.44341778755188,7381.067857265472,0,2.261945954333756,9.770509719848633,0.006671148175236741,2,1715971711.0316768,0,0.008703135885298252,19922944.0,{'runtime': 1},True,0.9,0.999,flipH,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
826,restful-sweep-2174,0.10481420159339903,1.0,0.9900000095367432,250,2.224144458770752,3084.714799821377,0,2.2118671691307363,3.460188388824463,0.01170700275383992,2,1715971694.7035294,0,0.1190912052989006,19922944.0,{'runtime': 0},True,0.9,0.999,flipH,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
827,flowing-sweep-2173,0.010534998029470444,0.996999979019165,0.9965000152587892,260,2.423908948898315,7228.484384205192,0,2.205212722165578,8.444685935974121,0.008437146680443167,2,1715971678.821164,0,0.011612334288656712,19922944.0,{'runtime': 1},True,0.9,0.999,flipH,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
828,volcanic-sweep-2172,0.10668350011110306,0.993333339691162,1.0,235,2.2506065368652344,1383.328682899475,0,2.273267657757118,3.296403408050537,0.002667627996472913,2,1715971662.6576726,0,0.09692274779081345,19922944.0,{'runtime': 0},True,0.9,0.999,flipH,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
829,bright-sweep-2171,0.011071903631091118,0.9967142939567566,0.996999979019165,231,2.4062249660491943,7296.839600861072,0,1.9839964180925165,7.924347877502441,0.005081795327676333,2,1715971646.680945,0,0.009726038202643394,19922944.0,{'runtime': 1},True,0.9,0.999,flipH,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
830,drawn-sweep-2170,0.031173277646303177,1.0,0.9900000095367432,935,2.209904193878174,2143.292031764984,0,2.134287110477536,5.6568708419799805,0.0020442412651195947,2,1715971628.0705545,0,0.045426227152347565,19922944.0,{'runtime': 0},True,0.9,0.999,trivial,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
831,trim-sweep-2169,0.009470203891396524,0.9977142810821532,0.9975000023841858,854,2.442288398742676,5889.773198127747,0,2.0866196080879513,10.542398452758787,0.004297438449379693,2,1715971612.2070315,0,0.008853885345160961,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
832,likely-sweep-2168,0.04945237562060356,0.996666669845581,0.9900000095367432,639,2.2211482524871826,1648.3489953018725,0,2.1876066988205576,4.526794910430908,0.004055879529641841,2,1715971595.9554071,0,0.05688033625483513,19922944.0,{'runtime': 0},True,0.9,0.999,trivial,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
833,splendid-sweep-2167,0.01159407664090395,0.99657142162323,0.996999979019165,656,2.4747040271759033,4345.196712970734,0,2.081971386308308,8.701881408691406,0.00328022795388911,2,1715971580.184284,0,0.009399027563631536,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
834,scarlet-sweep-2166,0.04703076183795929,0.996666669845581,0.9900000095367432,530,2.2415072917938232,2093.868328332901,0,2.247997649160272,4.144134998321533,0.0030358247870293635,2,1715971563.9701374,0,0.04837648570537567,19922944.0,{'runtime': 0},True,0.9,0.999,trivial,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
835,golden-sweep-2165,0.011580375023186209,0.996999979019165,0.9965000152587892,481,2.410222291946411,4836.178667187691,0,2.1241956991707784,8.149310111999512,0.003801954189488829,2,1715971548.064335,0,0.012586242519319056,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
836,unique-sweep-2164,0.7065869569778442,0.5099999904632568,0.47999998927116394,312,2.148082733154297,2.2887612122576684,0,2.15571134731501,0.11047138273715972,0.004867301340866095,2,1715971531.8495266,0,0.7068406939506531,19922944.0,{'runtime': 0},True,0.9,0.999,trivial,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
837,flowing-sweep-2163,0.010239304043352604,0.9971428513526917,0.9975000023841858,359,2.398021697998047,8059.488811068237,0,2.1049099434322964,10.963726997375488,0.00307332355126251,2,1715971516.0435808,0,0.010487798601388931,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,16,False,1000
838,hardy-sweep-2162,0.34862369298934937,0.946666657924652,0.9399999976158142,291,2.2971041202545166,290.7536478787705,0,2.142985633144502,0.9966925382614136,0.0007623575536868822,2,1715971500.0911112,0,0.3460232615470886,19922944.0,{'runtime': 0},True,0.9,0.999,trivial,37,trivial,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
839,zany-sweep-2161,0.012793997302651404,0.99571430683136,0.9950000047683716,277,2.374372959136963,9982.23346233368,0,2.015301780162848,7.629688262939453,0.0055504922498207975,2,1715971483.904119,0,0.017520824447274208,19922944.0,{'runtime': 1},True,0.9,0.999,trivial,37,trivial,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,12,False,1000
840,good-sweep-2160,0.018358010798692703,0.99571430683136,0.9975000023841858,768,2.2659900188446045,3473.6981088221073,0,2.1873926918881077,8.055086135864258,0.004122784325932739,2,1715971465.169736,0,0.019507205113768578,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,36,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
841,denim-sweep-2159,0.013119292445480824,0.9955714344978333,0.9944999814033508,645,3.1242523193359375,12715.066819076168,0,2.22408668321325,13.447290420532228,0.0048929059430397525,2,1715971449.899027,0,0.015969961881637573,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,36,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,44,False,1000
842,dry-sweep-2158,0.015306849963963032,0.99785715341568,1.0,542,2.2476730346679688,7442.95662869513,0,2.1371100674461054,8.175743103027344,0.008044013089284175,2,1715971433.029028,0,0.00993930920958519,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,36,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
843,usual-sweep-2157,0.014072452671825886,0.9958571195602416,0.9963750243186952,431,3.179765462875366,7390.847002185881,0,2.1444433593203054,9.765438079833984,0.01703690859368039,2,1715971417.8792305,0,0.013389944098889828,19922944.0,{'runtime': 1},True,0.9,0.999,flipH_and_or_flipW,36,flipH_and_or_flipW,moons,0,3,10000,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,32,False,1000
844,rare-sweep-2156,0.024789292365312576,0.993571400642395,0.9850000143051147,310,2.2979576587677,6068.614808829501,0,2.1381943371725742,7.376336097717285,0.01782100007863676,2,1715971400.9250746,0,0.0434461385011673,19922944.0,{'runtime': 0},True,0.9,0.999,flipH_and_or_flipW,36,flipH_and_or_flipW,moons,0,3,500,True,100,-1,False,True,1e-06,0,3,0.001,1024,False,24,False,1000
