,Name,_timestamp,num_polygons,test_accuracy,smoothness_penalty,expected_gradient_norm,fraction_polygons_counted,_wandb,test_loss,smoothness_squared_penalty_per_polygon,val_accuracy,smoothness_penalty_per_polygon,_step,val_loss,fraction_single_pixel_polygons,epoch,total_num_interpolations,train_accuracy,trainer/global_step,smoothness_squared_penalty,_runtime,train_loss,cpu,pool,group,aa-seed,aa_seed,augment,dropout,ablation,batch-norm,batch-size,batch_norm,batch_size,max-epochs,max_epochs,model_name,log-results,log_results,plot_polygons,model_save_dir,num-interpolations,num_interpolations,hidden-group-channels,hidden_group_channels,sanity_check_equivariance,patience
40,group=flipH-group-hc=96-bn=True-drop=0.0-pool=max-seed14,1705142290.2196884,2391970,0.9489399790763856,18433.49457938969,3.802328180395509,0.15946466666666667,{'runtime': 1529},0.15822650492191315,0.0007269337689288175,0.9561823606491088,0.00792941391878186,380,0.1511025428771973,0.4471495662259848,37,15000000,0.9619140625,333,1564.2859923757933,1530.2286994457245,0.12235667556524275,False,max,flipH,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=96-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,96,96,False,5.0
41,group=flipH-group-hc=68-bn=True-drop=0.0-pool=max-seed14,1705141462.3537643,1019499,0.947160005569458,41879.507106781006,4.13319788717448,0.06796659999999999,{'runtime': 1344},0.16294078528881073,0.00700648881673336,0.954152762889862,0.04156029087499672,400,0.15993796288967133,0.0777778161924553,39,15000000,0.9345703125,351,7020.125089048874,1348.2386543750763,0.16587033867836,False,max,flipH,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=68-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,68,68,False,
42,group=flipH-group-hc=48-bn=True-drop=0.0-pool=max-seed14,1705140744.4842243,1650469,0.9399799704551696,22029.60838473821,3.5792279977620445,0.11003126666666668,{'runtime': 1152},0.18500013649463656,0.0014062698266269675,0.9457743763923644,0.01411463059369002,350,0.17593394219875336,0.4138296624240565,34,15000000,0.939453125,306,2002.032249698235,1153.5576694011688,0.17277060449123385,False,max,flipH,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=48-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,48,48,False,5.0
43,group=flipH-group-hc=34-bn=True-drop=0.0-pool=max-seed14,1705140095.610062,815661,0.9287800192832948,53727.670127123594,4.015065434033203,0.0543774,{'runtime': 1142},0.22576917707920072,0.015014048434442775,0.9366153478622437,0.06653168895783794,480,0.2162224054336548,0.0633114993205756,47,15000000,0.955078125,423,12330.009028758388,1143.7833898067474,0.17893086373806,False,max,flipH,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=34-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,34,34,False,
44,group=flipH-group-hc=24-bn=True-drop=0.0-pool=max-seed14,1705139575.7708836,185863,0.9189000129699708,7232.666753055048,3.661105784733073,0.012390866666666668,{'runtime': 939},0.26054444909095764,0.009623156848816651,0.9208992719650269,0.03859416583974844,400,0.2532871663570404,0.15164295830326968,39,15000000,0.9296875,351,1766.2169412507053,941.1733605861664,0.24066230654716492,False,max,flipH,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=24-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,24,24,False,5.0
45,group=rot90-group-hc=96-bn=True-drop=0.0-pool=max-seed14,1705138938.3419683,1116808,0.9636600017547609,52988.45371681452,5.579414310107422,0.07445386666666666,{'runtime': 1519},0.1148821786046028,0.008436992641237939,0.9726790189743042,0.047981713685985736,500,0.1112862080335617,0.0858546884476249,49,15000000,0.9833984375,441,9148.252269607969,1520.92019033432,0.053085800260305405,False,max,rot90,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=96-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,96,96,False,
46,group=rot90-group-hc=68-bn=True-drop=0.0-pool=max-seed14,1705138619.1322577,1375699,0.952839970588684,17385.78755429387,4.083665469433594,0.09171326666666668,{'runtime': 1312},0.15203753113746643,0.001851938865005127,0.9618546962738036,0.013671460569964924,300,0.1417898386716843,0.3651264045013653,29,15000000,0.966796875,261,2141.814245297254,1313.2922174930573,0.10930468887090684,False,max,rot90,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=68-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,68,68,False,5.0
47,group=rot90-group-hc=48-bn=True-drop=0.0-pool=max-seed14,1705137400.831087,918206,0.939520001411438,54246.57053953409,4.588969097094727,0.06121373333333333,{'runtime': 1137},0.18722248077392575,0.01039413183414632,0.9512906074523926,0.05947745781561179,330,0.17858727276325226,0.07272127525055869,32,15000000,0.9619140625,288,9359.88264493714,1138.1637740135193,0.12419942766427994,False,max,rot90,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=48-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,48,48,False,
48,group=rot90-group-hc=34-bn=True-drop=0.0-pool=max-seed14,1705137287.532725,384694,0.9399799704551696,11365.124980330234,3.9294507042236337,0.025646266666666667,{'runtime': 1006},0.18976402282714844,0.005401618417671651,0.9453060030937196,0.02839614842498494,380,0.1849825233221054,0.17945226069498546,37,15000000,0.9443359375,333,2147.2247144003613,1007.523076057434,0.1627175658941269,False,max,rot90,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=34-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,34,34,False,5.0
49,group=rot90-group-hc=24-bn=True-drop=0.0-pool=max-seed14,1705136262.602502,163220,0.9154000282287598,6313.503175263868,3.246672128344726,0.010881333333333331,{'runtime': 943},0.2724773585796356,0.008342366564001193,0.919910490512848,0.03782360459001822,300,0.26458215713500977,0.1362683872765023,29,15000000,0.91796875,261,1377.1232273494556,944.4145438671112,0.25561192631721497,False,max,rot90,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=24-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,24,24,False,5.0
50,group=D4-group-hc=96-bn=True-drop=0.0-pool=max-seed14,1705136242.765342,1084352,0.9504200220108032,39107.007916122675,3.7938878504964193,0.07229013333333334,{'runtime': 1460},0.153098002076149,0.005453658036365608,0.9626352787017822,0.03635130964156283,260,0.151097372174263,0.08227781902446227,25,15000000,0.9765625,225,6037.4954949026,1461.0696160793304,0.08420214056968689,False,max,D4,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=96-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,96,96,False,
51,group=D4-group-hc=68-bn=True-drop=0.0-pool=max-seed14,1705135300.618639,1528804,0.9407399892807008,19664.193187925965,2.920516906461589,0.10192026666666668,{'runtime': 1203},0.19591876864433289,0.001141567186392729,0.9505099654197692,0.013736890946107912,170,0.19194374978542328,0.38424363220437113,16,15000000,0.9521484375,144,1487.758874999381,1204.3367021083832,0.15524233877658844,False,max,D4,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=68-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,68,68,False,5.0
52,group=D4-group-hc=48-bn=True-drop=0.0-pool=max-seed14,1705134764.8182108,974296,0.9492800235748292,56672.85102379322,3.678634235139973,0.06495306666666667,{'runtime': 1151},0.15852220356464386,0.011096230956347146,0.9582639336586,0.058825895066483856,290,0.152943953871727,0.07449908601990658,28,15000000,0.9716796875,252,10574.365119833034,1152.934429883957,0.10247205197811128,False,max,D4,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=48-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,48,48,False,
53,group=D4-group-hc=34-bn=True-drop=0.0-pool=max-seed14,1705134081.197436,401937,0.9361000061035156,8584.924520819666,3.5188421470540363,0.0267958,{'runtime': 1046},0.2027801126241684,0.0040669928829653226,0.9461386203765868,0.021488888232418436,370,0.19622263312339783,0.1817895081974417,36,15000000,0.953125,324,1563.920360589123,1047.8533201217651,0.15469244122505188,False,max,D4,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=34-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,34,34,False,5.0
54,group=D4-group-hc=24-bn=True-drop=0.0-pool=max-seed14,1705133597.380135,351994,0.9333199858665466,23260.214736913287,3.31757654424642,0.02346626666666667,{'runtime': 950},0.21087853610515592,0.017221928335640353,0.938020408153534,0.06576002830625788,290,0.20619335770606995,0.03919608864252103,28,15000000,0.9296875,252,6099.724545785339,951.9059710502625,0.21946510672569275,False,max,D4,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=24-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,24,24,False,
55,group=trivial-group-hc=96-bn=True-drop=0.0-pool=max-seed14,1705133018.763168,1670423,0.9367200136184692,9762.804604860954,3.561180681526692,0.11136153333333336,{'runtime': 1544},0.19378380477428436,0.0007547363917658065,0.9458784461021424,0.006280596048324569,340,0.18151679635047913,0.4061300303475037,33,15000000,0.9521484375,297,1065.165814605043,1545.8896260261536,0.15796145796775818,False,max,trivial,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=96-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,96,96,False,5.0
56,group=trivial-group-hc=68-bn=True-drop=0.0-pool=max-seed14,1705132627.850868,982629,0.918619990348816,34779.379161939025,4.0329973366943355,0.06550859999999999,{'runtime': 1291},0.24861569702625275,0.007356987574574503,0.9280807375907898,0.03563232549770229,270,0.24080537259578705,0.07511760727954143,26,15000000,0.9208984375,234,7143.783696358325,1292.5119540691376,0.23856063187122345,False,max,trivial,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=68-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,68,68,False,
57,group=trivial-group-hc=48-bn=True-drop=0.0-pool=max-seed14,1705131458.2138617,1146615,0.9207800030708312,13925.837633926654,3.3915169092936197,0.076441,{'runtime': 1116},0.24845650792121887,0.0015751009671914093,0.9273521900177002,0.012981593828567228,240,0.23811836540699005,0.3584045174028602,23,15000000,0.9365234375,207,1522.0323780980525,1117.899426460266,0.23098257184028623,False,max,trivial,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=48-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,48,48,False,5.0
58,group=trivial-group-hc=34-bn=True-drop=0.0-pool=max-seed14,1705131321.317297,783896,0.9202799797058104,43908.01864385605,3.839520478686523,0.052259733333333336,{'runtime': 1122},0.25013548135757446,0.010138484429189042,0.9268317818641664,0.05654925415556085,460,0.2462419420480728,0.06394217972382052,45,15000000,0.9296875,405,7841.00761019229,1124.053377866745,0.21911585330963135,False,max,trivial,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=34-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,34,34,False,
59,group=trivial-group-hc=24-bn=True-drop=0.0-pool=max-seed14,1705130177.846763,361642,0.9099199771881104,23514.71108289256,3.9527449083414714,0.02410946666666667,{'runtime': 966},0.2751488983631134,0.018852165757619773,0.916319727897644,0.06490151906242439,470,0.26346635818481445,0.04830519826978172,46,15000000,0.9267578125,414,6877.439100796779,967.1664056777954,0.238525390625,False,max,trivial,14,14,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=24-bn=True-drop=0.0-pool=max-seed14,True,True,False,,1500000,1500000,24,24,False,
60,group=flipH-group-hc=96-bn=True-drop=0.0-pool=max-seed13,1705130324.0666642,1855909,0.9383599758148192,10736.534862207249,3.740974572460938,0.12372726666666664,{'runtime': 1506},0.19164372980594635,0.0008970940354091738,0.9469712972640992,0.0061864299788686366,280,0.18364696204662323,0.4121166960523481,27,15000000,0.9482421875,243,1418.0414078778958,1508.1233541965485,0.15085864067077637,False,max,flipH,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=96-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,96,96,False,5.0
61,group=flipH-group-hc=68-bn=True-drop=0.0-pool=max-seed13,1705129194.8222847,939467,0.9484000205993652,30541.95674827695,3.4400072585449215,0.06263113333333334,{'runtime': 1331},0.16037413477897644,0.006317072268786308,0.9499375224113464,0.03301707412120956,360,0.16065403819084167,0.07151426228701115,35,15000000,0.951171875,315,5829.417805878795,1332.422192811966,0.1293093115091324,False,max,flipH,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=68-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,68,68,False,
62,group=flipH-group-hc=48-bn=True-drop=0.0-pool=max-seed13,1705128801.075207,911204,0.9402400255203248,12821.15100311731,4.321393417122396,0.06074693333333332,{'runtime': 1186},0.18388932943344116,0.003073797893483665,0.9473875761032104,0.016376900353195147,460,0.17215296626091003,0.3475384447363024,45,15000000,0.9443359375,405,2201.113324968313,1187.319324016571,0.15369026362895966,False,max,flipH,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=48-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,48,48,False,5.0
63,group=flipH-group-hc=34-bn=True-drop=0.0-pool=max-seed13,1705127846.0601928,747668,0.9296799898147584,38935.401685955,3.4117742536702473,0.049844533333333337,{'runtime': 1087},0.21554484963417053,0.008835900146894522,0.9341173768043518,0.05228573346498033,330,0.2067466527223587,0.062485629680942754,32,15000000,0.93359375,288,6475.503088951293,1088.1439938545227,0.19839350879192352,False,max,flipH,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=34-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,34,34,False,
64,group=flipH-group-hc=24-bn=True-drop=0.0-pool=max-seed13,1705127599.4719954,146744,0.9162399768829346,6620.143142414381,3.7126458206461583,0.009782933333333332,{'runtime': 956},0.25608161091804504,0.01164007197709954,0.921835958957672,0.045317318528873066,490,0.25240129232406616,0.13777402691830137,48,15000000,0.9365234375,432,1629.358188606906,958.0061054229736,0.1956776976585388,False,max,flipH,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=24-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,24,24,False,5.0
65,group=rot90-group-hc=96-bn=True-drop=0.0-pool=max-seed13,1705126739.0569415,1096874,0.9567800164222716,32622.71913188696,3.487158571028646,0.07312493333333334,{'runtime': 1415},0.1375529170036316,0.0036693522222073457,0.9606577754020692,0.02998851036455996,230,0.13254375755786896,0.08282675539248892,22,15000000,0.9697265625,198,3909.8346819160506,1416.6350677013395,0.08959298580884933,False,max,rot90,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=96-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,96,96,False,
66,group=rot90-group-hc=68-bn=True-drop=0.0-pool=max-seed13,1705126623.2888525,1462843,0.95169997215271,18674.86155270785,4.938835149267579,0.09752286666666668,{'runtime': 1326},0.15028685331344604,0.002045291262338526,0.9606577754020692,0.013527315566902986,320,0.14425696432590485,0.3754847585635266,31,15000000,0.9599609375,279,2497.528133462176,1326.994829416275,0.11478061974048616,False,max,rot90,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=68-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,68,68,False,5.0
67,group=rot90-group-hc=48-bn=True-drop=0.0-pool=max-seed13,1705125308.3190317,920531,0.9424800276756288,59241.72461295128,4.972261479052735,0.061368733333333335,{'runtime': 1170},0.1784670501947403,0.012115193647636968,0.9524875283241272,0.06510081859065917,430,0.17047642171382904,0.07272666848755138,42,15000000,0.9638671875,378,10990.063939224929,1171.4173884391785,0.10940384864807128,False,max,rot90,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=48-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,48,48,False,
68,group=rot90-group-hc=34-bn=True-drop=0.0-pool=max-seed13,1705125280.8625648,289074,0.9353600144386292,10175.435612096277,5.193779182747396,0.0192716,{'runtime': 1033},0.20768170058727264,0.00790402562519393,0.943120300769806,0.0353731414001799,420,0.2016388773918152,0.1879375725846384,41,15000000,0.955078125,369,2231.4246589003715,1034.592123746872,0.14483115077018738,False,max,rot90,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=34-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,34,34,False,5.0
69,group=rot90-group-hc=24-bn=True-drop=0.0-pool=max-seed13,1705124117.2178056,360121,0.9269800186157228,24893.01287670251,4.3708360289062504,0.024008066666666668,{'runtime': 1006},0.231101855635643,0.019578445062262584,0.9330245852470398,0.06922394291471543,470,0.2291857898235321,0.03983077422837396,46,15000000,0.939453125,414,7008.280034583938,1007.6751906871796,0.20004765689373016,False,max,rot90,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=24-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,24,24,False,
70,group=D4-group-hc=96-bn=True-drop=0.0-pool=max-seed13,1705124229.0937626,2738890,0.9571599960327148,22307.65900264494,4.493815029345702,0.18259266666666668,{'runtime': 1558},0.13034753501415253,0.00063819781050788,0.9661740064620972,0.008576818891335545,260,0.12173034995794296,0.4652693541670878,25,15000000,0.970703125,225,1596.4101230429296,1559.4777796268463,0.0938245803117752,False,max,D4,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=96-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,96,96,False,5.0
71,group=D4-group-hc=68-bn=True-drop=0.0-pool=max-seed13,1705123090.577545,1030660,0.9573799967765808,74750.2300195694,4.737783292399088,0.06871066666666667,{'runtime': 1267},0.13464580476284027,0.013356912530220475,0.9679954051971436,0.07269008841886887,410,0.12751315534114838,0.07876334539828685,40,15000000,0.9755859375,360,13915.294189024717,1268.804848909378,0.06584663689136505,False,max,D4,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=68-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,68,68,False,
72,group=D4-group-hc=48-bn=True-drop=0.0-pool=max-seed13,1705122650.1081288,692475,0.9631199836730956,18834.85823926577,4.437414410530598,0.046165,{'runtime': 1256},0.11570536345243454,0.0043491633336796625,0.9695045948028564,0.02808809828034299,510,0.10668934136629105,0.3180649820633837,50,15000000,0.9716796875,450,2724.5324898488075,1257.029017686844,0.08566032350063324,False,max,D4,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=48-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,48,48,False,5.0
73,group=D4-group-hc=34-bn=True-drop=0.0-pool=max-seed13,1705121806.917568,829215,0.9498199820518494,83573.25432369113,5.017986190022786,0.055281,{'runtime': 1142},0.16167061030864716,0.03945918057436803,0.958576202392578,0.10128083403582568,590,0.15076139569282532,0.0686895199110895,58,15000000,0.9619140625,522,32555.28270536894,1143.7532799243927,0.10671596974134444,False,max,D4,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=34-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,34,34,False,
74,group=D4-group-hc=24-bn=True-drop=0.0-pool=max-seed13,1705121377.210472,217627,0.9339200258255004,6370.459472678362,4.000057333056641,0.014508466666666664,{'runtime': 951},0.21893303096294403,0.007438695435545715,0.9325562119483948,0.02888045198324079,330,0.21300476789474487,0.1524107752078126,32,15000000,0.9208984375,288,1563.3304048892062,953.163382768631,0.24015119671821591,False,max,D4,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=D4-group-hc=24-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,24,24,False,5.0
75,group=trivial-group-hc=96-bn=True-drop=0.0-pool=max-seed13,1705120646.9036684,1032157,0.909820020198822,20882.36316947639,2.912109574861654,0.06881046666666667,{'runtime': 1381},0.2799738943576813,0.0027850230271083652,0.9165278673171996,0.02052673285030316,180,0.2711597681045532,0.07645927178073288,17,15000000,0.9130859375,153,2752.7044287765166,1382.1180005073547,0.2342531383037567,False,max,trivial,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=96-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,96,96,False,
76,group=trivial-group-hc=68-bn=True-drop=0.0-pool=max-seed13,1705120409.7700963,1350561,0.9309599995613098,11081.569648966191,3.6723042216227215,0.0900374,{'runtime': 1307},0.2139252722263336,0.0009911607630569046,0.936979591846466,0.008776185755818285,350,0.207243412733078,0.3769930958406189,34,15000000,0.9404296875,306,1176.3697227269777,1308.873639345169,0.1676245629787445,False,max,trivial,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=68-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,68,68,False,5.0
77,group=trivial-group-hc=48-bn=True-drop=0.0-pool=max-seed13,1705119250.4326334,876222,0.934660017490387,36185.70234507322,3.953306828556314,0.0584148,{'runtime': 1145},0.20653799176216123,0.0064882318600308925,0.9372918605804444,0.04159268850037857,430,0.19994783401489255,0.06779827511752014,42,15000000,0.939453125,378,5863.471885399078,1146.1467473506927,0.17817170917987823,False,max,trivial,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=48-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,48,48,False,
78,group=trivial-group-hc=34-bn=True-drop=0.0-pool=max-seed13,1705119086.3276236,267314,0.915880024433136,5978.050654582548,3.918643760904948,0.017820933333333334,{'runtime': 1031},0.262373685836792,0.006230705924086534,0.9200665950775146,0.022406614211679617,370,0.26002931594848633,0.17469064913017934,36,15000000,0.9189453125,324,1575.989227950045,1032.3463826179504,0.25297054648399353,False,max,trivial,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=34-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,34,34,False,5.0
79,group=trivial-group-hc=24-bn=True-drop=0.0-pool=max-seed13,1705118084.237569,358417,0.8925600051879883,18938.27097184622,3.929847732202148,0.023894466666666662,{'runtime': 893},0.33502495288848877,0.012779776659747132,0.8958680033683777,0.05299614526191602,290,0.3291846215724945,0.04980510310797344,28,15000000,0.896484375,252,4582.426588384871,894.4941172599792,0.3225269019603729,False,max,trivial,13,13,rotflip,0,False,True,1024,True,1024,-1,-1,group=trivial-group-hc=24-bn=True-drop=0.0-pool=max-seed13,True,True,False,,1500000,1500000,24,24,False,
80,group=flipH-group-hc=96-bn=True-drop=0.0-pool=max-seed12,1705118037.8605218,1774877,0.9445199966430664,10442.37705932092,3.2994933490641274,0.11832513333333336,{'runtime': 1534},0.1680392622947693,0.0005994506967226918,0.953112006187439,0.00629270299666034,300,0.1665768325328827,0.41879439608101865,29,15000000,0.958984375,261,1017.3656039128036,1535.3469607830048,0.1247137486934662,False,max,flipH,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=96-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,96,96,False,5.0
81,group=flipH-group-hc=68-bn=True-drop=0.0-pool=max-seed12,1705117175.031059,933738,0.9415599703788756,35217.49737414718,3.898178437386069,0.06224920000000001,{'runtime': 1333},0.17582303285598755,0.007172333358053412,0.9499375224113464,0.03806550679961259,360,0.1727115511894226,0.0704594053514882,35,15000000,0.9521484375,315,6694.465846201871,1334.476352930069,0.15022370219230652,False,max,flipH,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=68-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,68,68,False,
82,group=flipH-group-hc=48-bn=True-drop=0.0-pool=max-seed12,1705116484.230296,713627,0.9209200143814088,10845.26320325218,3.2250032730631517,0.04757513333333333,{'runtime': 1107},0.24348126351833344,0.0018185551948221971,0.9290174841880798,0.01589075433461862,250,0.2417471706867218,0.3016842276968027,24,15000000,0.93359375,216,1219.4437767398654,1108.8907010555267,0.19862855970859528,False,max,flipH,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=48-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,48,48,False,5.0
83,group=flipH-group-hc=34-bn=True-drop=0.0-pool=max-seed12,1705115821.6251872,761279,0.9374799728393556,47133.177711978555,4.1463151495768225,0.05075193333333333,{'runtime': 1145},0.1907641589641571,0.014548213404585782,0.9436927437782288,0.06197104316425115,510,0.19132022559642792,0.06259610157814274,50,15000000,0.9501953125,450,11045.585084904218,1146.5442192554474,0.14732831716537476,False,max,flipH,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=34-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,34,34,False,
84,group=flipH-group-hc=24-bn=True-drop=0.0-pool=max-seed12,1705115357.5487864,177416,0.9038400053977966,6241.607716944702,3.975398970670573,0.011827733333333337,{'runtime': 925},0.3047473132610321,0.012704726056226134,0.9162156581878662,0.03494667837102919,390,0.3053286373615265,0.13684384319565915,38,15000000,0.921875,342,2196.40510816823,926.7080943584442,0.2571144104003906,False,max,flipH,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=flipH-group-hc=24-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,24,24,False,5.0
85,group=rot90-group-hc=96-bn=True-drop=0.0-pool=max-seed12,1705114658.4774988,1069533,0.9612600207328796,40974.30554905534,4.776927539013672,0.07130220000000001,{'runtime': 1494},0.11664170026779176,0.007131131180871416,0.97075355052948,0.03867934896543497,410,0.11560656875371932,0.08110908961102628,40,15000000,0.9755859375,360,7460.89733932307,1495.4968948364258,0.06709536910057068,False,max,rot90,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=96-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,96,96,False,
86,group=rot90-group-hc=68-bn=True-drop=0.0-pool=max-seed12,1705114413.976051,1495260,0.9458600282669068,15785.682974505238,4.357546689160157,0.099684,{'runtime': 1300},0.16668517887592316,0.0012853268487518555,0.9574833512306212,0.012018777867016316,300,0.17194457352161407,0.3895470453739668,29,15000000,0.9638671875,261,1699.6186316240246,1301.6350021362305,0.12817610800266266,False,max,rot90,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=68-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,68,68,False,5.0
87,group=rot90-group-hc=48-bn=True-drop=0.0-pool=max-seed12,1705113143.643715,932456,0.9437199831008912,46928.65559217334,3.775692955541993,0.062163733333333325,{'runtime': 1116},0.17790092527866364,0.008657859238308776,0.9506661295890808,0.05055256554642129,280,0.17125272750854492,0.07160534532683399,27,15000000,0.95703125,243,8087.838844612939,1117.748055934906,0.1421968936920166,False,max,rot90,12,12,rotflip,0,False,True,1024,True,1024,-1,-1,group=rot90-group-hc=48-bn=True-drop=0.0-pool=max-seed12,True,True,False,,1500000,1500000,48,48,False,
