,Name,"knot_entropy(9, 4)",trainer/global_step,"expected_gradient_norm(6, 0)","knot_entropy(4, 6)","max_knots_countable(9, 4)","expected_gradient_norm(1, 7)","num_knots(9, 4)","smoothness(7, 9)","knot_uniformity(0, 2)",expected_knot_uniformity,"max_knots_countable(6, 0)","expected_gradient_norm(0, 2)","expected_gradient_norm(5, 8)","num_knots(0, 2)",total_num_knots,"knot_entropy(8, 1)","max_knots_countable(4, 6)",total_max_knots_countable,_wandb,epoch,"max_knots_countable(0, 2)","max_knots_countable(1, 7)",val_loss,"smoothness(6, 0)","knot_uniformity(8, 1)","expected_gradient_norm(7, 9)","knot_uniformity(7, 9)",expected_gradient_norm,"expected_gradient_norm(2, 3)",test_loss,"num_knots(6, 0)","smoothness(2, 3)","knot_entropy(3, 5)","knot_uniformity(6, 0)","expected_gradient_norm(4, 6)","max_knots_countable(5, 8)","expected_gradient_norm(3, 5)","num_knots(1, 7)","smoothness(3, 5)","knot_entropy(1, 7)","knot_uniformity(2, 3)","max_knots_countable(2, 3)","max_knots_countable(3, 5)","expected_gradient_norm(9, 4)","num_knots(2, 3)","num_knots(5, 8)","smoothness(9, 4)",expected_knot_entropy,"knot_uniformity(4, 6)","num_knots(3, 5)","knot_entropy(2, 3)",_step,"knot_uniformity(9, 4)","max_knots_countable(7, 9)","max_knots_countable(8, 1)",total_smoothness,"knot_entropy(6, 0)","knot_uniformity(5, 8)",_timestamp,test_accuracy,"smoothness(0, 2)","smoothness(1, 7)","smoothness(5, 8)",_runtime,"num_knots(8, 1)","knot_uniformity(1, 7)","expected_gradient_norm(8, 1)",val_accuracy,"num_knots(4, 6)","smoothness(8, 1)","knot_entropy(0, 2)","num_knots(7, 9)","smoothness(4, 6)","knot_entropy(5, 8)","knot_entropy(7, 9)","knot_uniformity(3, 5)",cpu,beta1,beta2,group,aa_seed,augment,dataset,dropout,patience,num_train,batch_norm,batch_size,max_epochs,plot_knots,log_results,min_step_eps,weight_decay,hidden_layers,learning_rate,evaluate_batch_size,random_init_weights,hidden_group_channels,ctrl_points_per_interpolation
56,sweepy-sweep-944,1.070186824283044,0,1.2924355268478394,1.7089071248382384,887936.0,1.0938608646392822,5266,916.9380759317092,0.0001255223874152606,0.00014978078175128848,1217536.0,1.5742895603179932,1.1686410903930664,16890,110326,1.8531673057673128,2178816.0,18480384.0,{'runtime': 306},0,1556352.0,3245056.0,0.10073468834161758,812.1165978895151,0.0001915068954647629,1.2414990663528442,1.6056016972323405e-05,1.4283597469329834,1.7506883144378662,0.12232448905706406,12959,2544.491704550077,1.4406929761608191,4.046163819601385e-05,1.4078891277313232,1549568.0,1.699860453605652,10900,928.9000426323546,1.804122502416743,9.249595643308077e-05,1460480.0,1239296.0,1.7838510274887085,12464,9599,737.27590483522,1.6967106399552585,6.370585810663778e-05,9035,1.7510524869752828,13,0.00048281764248854,1558784.0,3586560.0,13880.934953854208,1.8735844776283956,0.0005183335634750268,1715800015.3458636,0.959999978542328,1331.911390262405,1421.681492381078,1483.5714551001947,307.37679266929626,13189,8.0781825330609e-05,1.392114758491516,0.9666466116905212,12606,1887.6279810931155,2.004821915144621,7418,1816.4203091785384,1.388924899511916,1.3781599420619148,0.0001336207831162135,False,0.9,0.999,trivial,48,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,48,1000
57,drawn-sweep-943,1.1352720887462642,0,1.3649388551712036,1.7361097561527803,1093504.0,1.5215823650360107,4370,318.79555345350946,6.992857442440477e-05,0.00016710021750576906,1352192.0,1.835546374320984,1.4030832052230835,11884,79321,1.8567768792552783,2142464.0,18848640.0,{'runtime': 143},0,1574144.0,3331840.0,0.13668741285800934,224.1344771500958,7.859772307403544e-05,0.857110321521759,4.6309321016049e-05,1.3988301753997805,1.5476200580596924,0.15457777678966522,8848,362.919964805631,1.4957405419568586,6.512221659352358e-05,1.284133791923523,1641216.0,1.523542404174805,7965,543.8798410270047,1.813685399881172,2.384163359341174e-05,1608960.0,1276160.0,1.0494532585144043,8902,6940,807.3685721776355,1.7182796923963124,0.0003623396738905976,6711,1.7732505733113468,13,0.0003827551536745684,1609728.0,3218432.0,4671.674912689165,1.8923275865649236,0.00033296004365961925,1715799605.970947,0.948099970817566,312.1370743744101,525.6697060748793,812.4208692643442,145.0004141330719,9293,0.00017052098920966705,1.220508694648743,0.95436030626297,8863,304.99752184155477,2.016627904695736,5545,459.3513325200993,1.4437927830444677,1.4219884999976171,0.00034348191385079313,False,0.9,0.999,trivial,48,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,32,1000
58,peach-sweep-942,1.0532118570995577,0,1.0276848077774048,1.703121478205191,887936.0,1.9408024549484253,3259,184.95935834163652,2.87719832719637e-05,0.00019339600774016696,1217536.0,2.028874397277832,1.8874685764312744,10005,66307,1.8325027400352667,2178816.0,18480384.0,{'runtime': 125},0,1556352.0,3245056.0,0.15023784339427948,121.95977517257734,0.00014696596404105604,1.565293550491333,7.996937160427358e-05,1.660657286643982,2.4813880920410156,0.16481412947177887,7435,589.7289423933244,1.4239526067418575,7.227577450097192e-05,1.676697850227356,1549568.0,1.2738220691680908,6800,148.59809316047904,1.7994966043891578,6.82327334619121e-05,1460480.0,1239296.0,1.2865060567855835,7283,5795,103.6883421961179,1.6921988971954591,0.00013491913761143527,5225,1.7470434519254328,13,0.0009019267268324932,1558784.0,3586560.0,2826.7756058757377,1.887996463220981,0.0004973170921687897,1715799691.0890005,0.9455000162124634,166.89128604872622,429.0625424158734,244.78579488341165,126.19200348854064,8149,0.00015711770863406754,1.210155963897705,0.9500700831413268,7665,587.2196335714398,1.9916980056403937,4691,249.88183769215175,1.4115470491986253,1.3801677562892063,0.0003632561171773776,False,0.9,0.999,trivial,48,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,24,1000
59,vivid-sweep-941,1.0626842953325744,0,0.6726976037025452,1.6898026931784438,887936.0,0.9826308488845824,1913,20.490132171039814,2.686951600198192e-05,0.0002065212314855073,1217536.0,1.3183801174163818,1.2423216104507446,5761,39369,1.8540708314888557,2178816.0,18480384.0,{'runtime': 81},0,1556352.0,3245056.0,0.20608247816562653,13.395158990143557,0.00034142084482968456,0.7384606003761292,0.00010512355636157584,0.944320261478424,0.7964015007019043,0.2160954624414444,4588,34.074973465172775,1.4030370055459214,2.3488719368949865e-05,0.9445140361785888,1549568.0,1.186511754989624,4071,38.44594939664529,1.8123645197412337,0.0001747907110151638,1460480.0,1239296.0,0.778957188129425,4397,3408,20.22061418403632,1.687776609599714,9.5226506407737e-05,3038,1.741797822678536,13,0.00047838006443494255,1558784.0,3586560.0,432.7977630201917,1.8730406010317715,0.00045672675869680386,1715799547.1254,0.9293000102043152,44.091462650107246,99.5313508207231,44.01464066168876,82.90929198265076,4862,0.0002598529855492794,0.7485697269439697,0.9334601759910583,4551,78.96088549276783,1.9546256300501976,2780,39.57259518786702,1.3965421100180482,1.415094234896455,0.00037476024199089853,False,0.9,0.999,trivial,48,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,16,1000
60,eager-sweep-940,1.1177899626440064,0,1.4920648336410522,1.734247095256937,953856.0,2.022827625274658,6612,2074.4078314338403,4.6953018753724935e-05,5.7741379354157016e-05,1284992.0,1.7309057712554932,2.488473415374756,19066,128031,1.8627016653310315,2088192.0,18049664.0,{'runtime': 510},0,1473280.0,3040512.0,0.04317319765686989,970.9547168382852,8.792486207363406e-05,2.3985331058502197,1.8530929444934703e-05,2.084317922592163,2.230685234069824,0.07093696296215057,14851,2495.437828064978,1.4756093830031416,0.00011003089132850478,2.31554913520813,1666816.0,2.264414548873902,13466,1292.147078370028,1.8178834105958623,1.9324057609986256e-05,1523712.0,1241856.0,2.3162341117858887,14374,10811,1780.8181488565388,1.7154050552842228,9.963967463651802e-05,10236,1.771655748656756,12,7.21312765607087e-05,1547008.0,3229440.0,20295.71019988251,1.8820044705841292,3.2584175166280954e-05,1715799686.251428,0.9789000153541564,1146.0581738586188,2338.748214686173,2185.8426821609028,511.7714641094208,15488,4.936088567113287e-05,2.1215643882751465,0.9855602383613586,14105,3674.810241610649,2.018837769062438,9022,2336.485284002498,1.4292167591257812,1.403589061316343,1.221366121987876e-05,False,0.9,0.999,D4,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,64,1000
61,misunderstood-sweep-939,1.159145450820937,0,1.9868707656860352,1.745092843503811,1093504.0,1.883322834968567,7334,1210.3992555429177,0.0003278388894264342,9.028362315215228e-05,1352192.0,2.6309123039245605,2.336855411529541,18202,129089,1.8768322310571184,2142464.0,18848640.0,{'runtime': 315},0,1574144.0,3331840.0,0.06508268415927887,619.9920933277026,1.0228163851681686e-05,2.3202335834503174,9.574340916831804e-05,2.3143086433410645,2.0011327266693115,0.08766447007656097,14640,1316.8676035914104,1.4916045699762943,4.4467858323627376e-05,2.5999958515167236,1641216.0,2.06982684135437,13327,1803.384658521296,1.8320163888477952,8.696521275778726e-05,1608960.0,1276160.0,2.5074386596679688,14067,11104,1493.2693938114317,1.7295878300372565,3.5297952644559664e-05,10628,1.7759550879949266,13,6.504866505357164e-05,1609728.0,3218432.0,14780.547874636268,1.9098762507177556,8.470539534783994e-05,1715799443.305746,0.9728999733924866,817.3283526083687,1114.177920529386,1783.282276642567,316.6982879638672,15450,5.7694176421146857e-05,2.787388801574707,0.9782652258872986,14669,3073.505706334254,2.012479081469511,9668,1548.340613726934,1.4585668937980287,1.4451694364383298,1.949617710413099e-05,False,0.9,0.999,D4,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,48,1000
62,cosmic-sweep-938,1.0678030046974003,0,1.563155174255371,1.7074378381139468,887936.0,2.55713415145874,4099,542.8855414223599,0.0003890013255146299,0.0003233222194039994,1217536.0,2.7756786346435547,2.8095862865448,12613,83093,1.8350432741215483,2178816.0,18480384.0,{'runtime': 208},0,1556352.0,3245056.0,0.0733962282538414,161.87973049655784,0.00037264096546788856,1.7644635438919067,0.00018464706287238123,2.3103580474853516,2.534466028213501,0.09615959972143172,9173,468.2420691023817,1.440605788755672,0.00010612960071890776,2.430858373641968,1549568.0,2.3158273696899414,8603,315.5964443725188,1.8000722990128455,0.0002692668509368811,1460480.0,1239296.0,2.074475049972534,9224,7306,421.2928910357541,1.6925184616105624,8.667901097302484e-05,6795,1.7470227607809727,13,0.0012842539306626305,1558784.0,3586560.0,5711.907319293436,1.8770637195874853,0.0004941252789513499,1715799444.4296665,0.9704999923706056,357.85435505173837,554.3054018462408,617.3024954115481,209.55731654167175,10041,0.00016340668635107623,2.131708860397339,0.9754774570465088,9486,1495.7621212977135,1.9950910473061432,5753,776.7862692566227,1.3853164375497355,1.3833586046923951,0.0003943648129776061,False,0.9,0.999,D4,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,32,1000
63,laced-sweep-937,1.1257864761381144,0,1.071477293968201,1.7234566325666556,1093504.0,1.3075114488601685,2962,532.3986882741619,4.980846948331611e-05,8.177977081368071e-05,1352192.0,1.6212286949157717,1.3095102310180664,8239,56408,1.8649774578720324,2142464.0,18848640.0,{'runtime': 128},0,1574144.0,3331840.0,0.10581924766302107,254.30563920341228,0.00011045870922316798,1.2689557075500488,7.15030289586611e-05,1.3521968126296997,1.6612253189086914,0.11775218695402144,6494,530.3950082803922,1.478695149298142,6.009821913733558e-05,1.2774598598480225,1641216.0,1.512163162231445,5868,524.9827404020052,1.8002639485488183,0.0001996633057314055,1608960.0,1276160.0,1.172674298286438,6241,4795,846.8700222072057,1.710687516911069,4.208877068931669e-05,4804,1.7732596810401544,13,0.00011524832161306464,1609728.0,3218432.0,6266.529167073712,1.8686249651352096,0.00010060325020425804,1715799107.461934,0.9621999859809875,1159.4986637556117,640.0727957482086,685.7408706712904,129.33067107200625,6711,5.932271598322163e-05,1.2215776443481443,0.9653111696243286,6314,393.80673901486807,2.0083619324746733,3980,698.4579995165559,1.450582288983525,1.4182775853519267,1.9247397761323096e-05,False,0.9,0.999,D4,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,24,1000
64,worldly-sweep-936,1.0672169056893814,0,1.1028764247894287,1.7051891651159998,887936.0,1.014767050743103,2280,189.72044249694068,0.00014313155813674964,0.000201406492773687,1217536.0,1.4442404508590698,1.2079261541366575,6811,46618,1.855510867100272,2178816.0,18480384.0,{'runtime': 110},0,1556352.0,3245056.0,0.14057542383670807,43.19537419445669,0.00023780739059510255,1.195366621017456,2.7270606838976535e-05,1.2469770908355713,1.3304811716079712,0.1508861482143402,4972,131.86351825726388,1.4581330038014295,0.00033011021869689723,1.371341586112976,1549568.0,1.3827415704727173,5094,112.29181341831588,1.7970835229803823,2.8901436282187135e-05,1460480.0,1239296.0,1.20893394947052,5157,3946,83.81627803712036,1.6949427401405217,0.00023170008086701677,3788,1.7593724143048544,13,0.0002593389219736461,1558784.0,3586560.0,3305.3873714757246,1.8826555945977008,0.00033878177592030367,1715799219.2647834,0.9502000212669371,195.1056567475498,181.5247342069474,1904.5638734439729,112.09737539291382,5871,0.0003241551178340123,1.1945977210998535,0.9549946784973145,5411,196.02210657660908,1.9878404077699037,3288,267.2835740965479,1.369574226742632,1.3745558133625453,5.928940542672042e-05,False,0.9,0.999,D4,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,16,1000
65,cosmic-sweep-935,1.1233161689099287,0,1.4554810523986816,1.7351767890555152,953856.0,1.5757043361663818,7943,956.4212770200102,1.4807470064405524e-05,0.00012508866284266108,1284992.0,2.1992039680480957,1.4483256340026855,21683,149127,1.8697423919829124,2088192.0,18049664.0,{'runtime': 548},0,1473280.0,3040512.0,0.05303210020065307,702.6057754289359,0.0001552670149129921,2.0620949268341064,3.680862925167074e-05,1.8056559562683103,1.9146218299865725,0.07519938051700592,16858,7730.5094890934415,1.4805378635771458,4.614131443889985e-05,1.743120193481445,1666816.0,1.3347628116607666,15535,853.5246550499578,1.8197398735438508,9.006466712128203e-05,1523712.0,1241856.0,2.016649007797241,16225,12939,1386.4010387778835,1.7226691981239028,1.0613963991767922e-05,12169,1.7777619110088816,12,0.0002797440807506473,1547008.0,3229440.0,20337.54120917189,1.907554722357638,0.00042745823160138144,1715799156.822696,0.9760000109672546,669.59531508293,3351.2606698583113,1315.350565563538,549.545079946518,18298,0.00016625275434738467,2.1743316650390625,0.9824552536010742,17151,1624.4423646208888,2.0176088140299315,10326,1747.4300586759928,1.4386139114456462,1.4171184607658018,0.00020709344124158073,False,0.9,0.999,rot90,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,64,1000
66,likely-sweep-934,1.165788985964432,0,1.3533048629760742,1.7585062757073515,1093504.0,1.2437011003494265,6510,766.0759343444206,2.0684399624352063e-05,0.00011956239022951896,1352192.0,2.1046292781829834,1.8171762228012085,17464,119947,1.8628934901632317,2142464.0,18848640.0,{'runtime': 291},0,1574144.0,3331840.0,0.060618627816438675,408.9569725279216,0.00015586953036796997,1.7964985370635986,5.1596248311820337e-05,1.6476789712905884,1.6829302310943604,0.08021671324968338,13638,878.9275868911936,1.499288402366207,5.85289391310326e-05,1.5497829914093018,1641216.0,1.2762824296951294,12300,898.1632510141426,1.825935213543258,0.000196945102689548,1608960.0,1276160.0,2.097828149795532,13015,10061,1709.1533207901302,1.728925251241547,9.019133039829056e-05,9810,1.7791042945955846,13,0.0005226806034772187,1609728.0,3218432.0,9212.567448598866,1.9021667085071856,0.00021481358639318336,1715798963.5108078,0.9733999967575072,628.6081277386402,1048.9736876550596,1123.1793438266286,292.5857608318329,14870,5.369789877520533e-05,1.6936025619506836,0.98015159368515,13733,863.0232599627634,2.0188944843227254,8546,887.5059638479652,1.4578738554090434,1.4328368003371086,3.224796846560488e-05,False,0.9,0.999,rot90,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,48,1000
67,stoic-sweep-933,1.1527571723545955,0,1.342707633972168,1.7355533983564522,1093504.0,1.8073248863220217,3739,795.259669294303,3.8849299196536314e-05,0.00012558388810998802,1352192.0,1.4418818950653076,1.5693306922912598,10395,71100,1.8791608685586256,2142464.0,18848640.0,{'runtime': 149},0,1574144.0,3331840.0,0.08494596928358078,428.9657562878446,0.00018966057363625663,1.472262978553772,0.00020500771662469288,1.5094554424285889,1.5013729333877563,0.09750784933567049,8331,473.0818312932579,1.488185650276591,5.676810382458272e-05,1.3913127183914185,1641216.0,1.948421835899353,6960,820.7054366892062,1.8099578778673535,1.32148699283717e-05,1608960.0,1276160.0,1.4192075729370115,8016,6315,1286.1282402465297,1.7215718444768175,0.0005336201343654843,5851,1.7816618712835952,13,8.059805911541325e-05,1609728.0,3218432.0,6828.609665559898,1.885030010162408,0.00011126544152883948,1715798657.0657015,0.9679999947547911,484.34037068339967,552.1151544012455,706.7922551195234,150.5505015850067,8534,1.3579687098240004e-05,1.311126947402954,0.9728065133094788,8036,480.3524536201421,2.023024427373933,4923,800.8684979244454,1.4489518694343593,1.4143241256043293,2.9540814862528533e-05,False,0.9,0.999,rot90,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,32,1000
68,fresh-sweep-932,1.0729055417619977,0,1.2889180183410645,1.7170456470596642,953856.0,1.1172714233398438,3096,259.301404548597,9.942534140017812e-05,0.00013212981785634792,1284992.0,1.4111837148666382,1.113101601600647,8303,57753,1.8414622623124988,2088192.0,18049664.0,{'runtime': 152},0,1473280.0,3040512.0,0.11511075496673584,137.36928735134916,6.86974812264633e-05,0.9438092708587646,7.56849173649188e-05,1.2239230871200562,1.0438333749771118,0.13048388063907623,6602,223.46978740215673,1.440227429120176,2.8848541276815696e-05,1.341537356376648,1666816.0,1.5093183517456057,6059,341.07299125582676,1.8045992148530925,5.787360584179554e-05,1523712.0,1241856.0,1.2373149394989014,6324,4904,296.7156156241517,1.6959234856426664,2.5308743910421452e-05,4948,1.7522479542200404,12,0.0008909743282162404,1547008.0,3229440.0,3049.4256701029344,1.875268445164929,4.828158435299976e-05,1715798590.920987,0.958199977874756,201.7623216337852,241.8050024295735,337.4791802558966,153.37935662269592,7003,0.0002972624037503514,1.1601442098617554,0.9621227383613586,6482,285.68697766594187,1.9962214128481817,4032,724.7631019356559,1.4145956677553695,1.390121782207448,4.3232903594444875e-05,False,0.9,0.999,rot90,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,24,1000
69,stoic-sweep-931,1.1091582848661607,0,0.7423284649848938,1.7249489136694596,953856.0,0.8398109078407288,1623,138.71740515127385,0.0006693760931675515,0.00023529517534833327,1284992.0,1.4379210472106934,0.8711262941360474,4483,29778,1.8453895765242976,2088192.0,18049664.0,{'runtime': 99},0,1473280.0,3040512.0,0.14531183242797852,76.31084334537911,2.5769885081162637e-05,0.8964762687683105,0.0002229871049109189,0.9131041169166564,0.8225747346878052,0.15277978777885437,3596,135.02052761181926,1.4690002336027472,0.0003887556650928751,0.8926687240600586,1666816.0,0.6940138936042786,3038,145.88905917886723,1.780677343286191,0.00012102052982765431,1523712.0,1241856.0,0.8073987364768982,3377,2563,192.9495147493011,1.695733507896888,0.0001323478560410817,2423,1.747591282238214,12,0.0004360432558308197,1547008.0,3229440.0,1268.438908197979,1.8680119636638055,0.0001059702792456292,1715798417.0287364,0.9502999782562256,104.8805765686492,112.92701841920916,160.54843604547955,101.45385241508484,3385,5.774954302695842e-05,0.894449770450592,0.95332533121109,3170,78.25356564229673,1.9716664006192328,2120,122.9419614857038,1.4127932451411418,1.4132475853063244,0.00011586409702842486,False,0.9,0.999,rot90,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,16,1000
70,crimson-sweep-930,1.0712277102488903,0,1.0784162282943726,1.7295887790141276,887936.0,1.1265020370483398,7443,958.3380293290264,1.4052804212325374e-06,9.926315567136214e-05,1217536.0,1.1757265329360962,0.8914158940315247,22574,151867,1.8549306558157497,2178816.0,18480384.0,{'runtime': 538},0,1556352.0,3245056.0,0.09255698323249816,1523.410527070686,5.809231682582163e-05,1.0733299255371094,1.4881534217940787e-05,1.0059328079223633,0.8095153570175171,0.10846830159425735,17697,796.5429254481351,1.462334638042618,2.0518395871585684e-05,1.0558292865753174,1549568.0,0.7587401866912842,15767,1066.5552717136652,1.80700500672636,4.326908910901889e-05,1460480.0,1239296.0,0.9452604055404664,16979,12880,2490.1426491335333,1.709725947783247,3.656745795680686e-05,11762,1.7668448276337223,13,0.0007334065579343609,1558784.0,3586560.0,24984.853192054867,1.905076607764772,9.922674089876704e-05,1715799090.7829585,0.9648000001907348,1228.872639559719,1996.1176987138097,7691.618382330467,539.4251372814178,18213,0.0002073763125211132,0.9769060611724854,0.9690504670143129,17824,5110.255370096882,2.0162716629950967,10728,2122.9996986589467,1.3868704591423224,1.3977501708087452,9.674067972366044e-05,False,0.9,0.999,flipH,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,64,1000
71,balmy-sweep-929,1.152376489748204,0,1.1185675859451294,1.7495863784429655,1093504.0,1.361070990562439,5972,476.3905305010876,5.636977445845459e-05,6.093281193305063e-05,1352192.0,1.450889229774475,1.030097484588623,16455,112218,1.858926224578176,2142464.0,18848640.0,{'runtime': 266},0,1574144.0,3331840.0,0.08636898547410965,370.1107284883328,0.00010079117316502064,1.23683762550354,3.581766057007532e-05,1.2760716676712036,1.6170406341552734,0.1012001633644104,12605,429.1674528460135,1.505777279053885,1.2490805725271388e-05,1.4650636911392212,1641216.0,1.045704007148743,11520,722.1304915344626,1.8064521324538785,2.7511923873866195e-05,1608960.0,1276160.0,1.0099411010742188,12636,9460,831.3913802660263,1.7248739145663436,2.2211514024082337e-05,9467,1.7801187423411111,13,5.103367182581044e-05,1609728.0,3218432.0,6539.116606797946,1.909976398986271,8.018911948838478e-05,1715798492.9891362,0.9656999707221984,416.062816158752,633.6876386419694,1525.041993045883,267.75836515426636,13433,0.00014473864259165257,1.1558161973953247,0.9709535241127014,12728,476.0277367262079,2.026315189478612,7942,659.1058385892102,1.4462047041928248,1.4159608358264064,7.18568352433531e-05,False,0.9,0.999,flipH,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,48,1000
72,worthy-sweep-928,1.11813469940415,0,1.2039176225662231,1.726889246648348,953856.0,1.054059386253357,4186,214.53685063115927,3.361355415938468e-05,7.257867912303107e-05,1284992.0,1.190059781074524,1.2050968408584597,10908,77134,1.8620759378706897,2088192.0,18049664.0,{'runtime': 181},0,1473280.0,3040512.0,0.12165838479995728,102.58944716357657,6.105495035995966e-05,1.1099300384521484,5.635151594152718e-05,1.2035714387893677,1.5391277074813845,0.1338449269533157,9039,189.67532103511348,1.4735667775803547,9.360652667679264e-05,1.3040083646774292,1666816.0,0.904452919960022,7661,205.44991547115387,1.804534684814076,1.479158298507078e-05,1523712.0,1241856.0,0.8267494440078735,8762,6583,240.20786652783272,1.711197467260781,2.1690009466599607e-05,6111,1.7708734754861624,12,0.00019862338597292063,1547008.0,3229440.0,2118.6351610794773,1.888005260585501,3.570921818068206e-05,1715798295.25833,0.9569000005722046,119.52050262191187,174.84953931816972,343.1510305174643,182.54430222511292,9467,0.0002243408535527639,1.4086101055145264,0.9601362347602844,8695,276.90607280987024,1.99419997152254,5722,251.74861498322525,1.4224685024790906,1.423942597269856,1.3445413168289032e-05,False,0.9,0.999,flipH,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,32,1000
73,azure-sweep-927,1.1426964560654254,0,1.1061358451843262,1.731808258678326,1093504.0,0.981084644794464,2945,271.14142011859576,9.693783443256587e-05,0.0001598275315665958,1352192.0,1.2240067720413208,0.9892008304595948,8710,57785,1.8585761031416304,2142464.0,18848640.0,{'runtime': 112},0,1574144.0,3331840.0,0.12459638714790344,116.26533897711806,0.00010728956850733007,1.0436735153198242,0.00015649126241299333,1.0119175910949707,0.9514721035957336,0.13843221962451935,6562,224.23356979896016,1.4799586268201983,9.87057750143576e-05,0.8003168702125549,1641216.0,0.9915327429771424,5708,282.7156529307913,1.8170333666163048,9.870759078235107e-05,1608960.0,1276160.0,0.6791394352912903,6674,4889,434.2101025217444,1.7170724670807676,0.00010903956024417313,4799,1.7699110088274068,13,0.0008879465026357294,1609728.0,3218432.0,3384.571423710254,1.8955265766071376,0.00023855447394807144,1715798211.9007752,0.9567000269889832,156.70560867616769,1002.9198680871586,351.65903973606237,114.05351519584656,6960,9.278892587002508e-05,1.1178581714630127,0.9593683481216432,6571,264.11587632785995,2.0030969147281397,3967,280.60494653579553,1.452178043479489,1.4303787135178307,7.591203516849342e-05,False,0.9,0.999,flipH,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,24,1000
74,azure-sweep-926,1.135679042714842,0,1.426801323890686,1.757326059493967,1093504.0,1.5106523036956787,1826,430.80702531782345,2.4349424403589332e-05,0.00012313161408680174,1352192.0,1.6007825136184692,1.7238848209381104,5319,34630,1.868067148979364,2142464.0,18848640.0,{'runtime': 70},0,1574144.0,3331840.0,0.16736850142478943,265.16908505607853,8.82894953379029e-06,1.2338378429412842,6.332119543497288e-05,1.470984935760498,1.71684730052948,0.17794130742549896,4125,357.96224768099773,1.4786117837350128,4.437023876208448e-05,1.4093786478042605,1641216.0,1.4486180543899536,3290,475.26560042295705,1.7776451998935991,6.885445309651064e-05,1608960.0,1276160.0,1.0278518199920654,3871,3023,733.462932761422,1.7133341299473013,1.0900538836396132e-05,2774,1.765167002917634,13,0.0007128629761688783,1609728.0,3218432.0,4583.179437915311,1.892028352252126,0.0004130627752555451,1715798084.568068,0.9431999921798706,335.4759588487286,445.75350190056815,611.7754973643523,71.59704113006592,4032,0.0001006251650249739,1.3827059268951416,0.9466479420661926,3903,332.9154108629664,2.0029918160398825,2467,594.5921776994155,1.4497282079319227,1.412520057428888,0.00017339367196216078,False,0.9,0.999,flipH,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,16,1000
75,swept-sweep-925,1.0650497319607517,0,1.0077821016311646,1.7225451658238722,887936.0,1.3286322355270386,6980,579.4421526021179,0.00010870740918157922,7.260277170972723e-05,1217536.0,1.278502106666565,1.176959753036499,21118,141385,1.849154127985913,2178816.0,18480384.0,{'runtime': 499},0,1556352.0,3245056.0,0.11536837369203568,406.4945074829884,6.122886297265288e-05,0.7305428981781006,8.267453496808911e-06,1.1203219890594482,1.1478453874588013,0.12959858775138855,16203,593.6891414076708,1.448226931126814,2.5843732627361826e-05,0.9196805953979492,1549568.0,1.16613507270813,14513,545.4147062774227,1.8303202097679847,9.990242634798912e-05,1460480.0,1239296.0,1.2949830293655396,15816,12095,1660.337933403931,1.7085196862897705,1.3311910218829996e-05,11128,1.7660863243125524,13,0.0002414535178960936,1558784.0,3586560.0,10523.662963732775,1.8901608062187736,4.4365553750569067e-05,1715798538.3208177,0.95770001411438,1476.7113296024545,1081.9108089951442,1362.759985504661,500.74341559410095,17249,8.098800243772917e-05,1.1050108671188354,0.96197247505188,16490,1704.638353531867,2.00772140229404,9793,1112.264044924519,1.4037484567949488,1.408139369391041,0.00010067287589938952,False,0.9,0.999,trivial,47,rotflip,mnist,0,3,60000,True,128,-1,False,True,1e-06,0,6,0.001,1024,False,64,1000
